s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
radix,91,3.1201930,9, 100000000
quick,92,3.1498300,18, 100000000
radix,92,3.1498300,9, 100000000
quick,93,3.1472790,10, 100000000
radix,93,3.1472790,23, 100000000
quick,94,3.0396920,21, 100000000
radix,94,3.0396920,10, 100000000
quick,95,3.0688900,18, 100000000
radix,95,3.0688900,8, 100000000
quick,96,3.0918730,11, 100000000
radix,96,3.0918730,9, 100000000
quick,97,3.1161550,12, 100000000
radix,97,3.1161550,10, 100000000
quick,98,3.1480070,16, 100000000
radix,98,3.1480070,7, 100000000
quick,99,3.1351340,16, 100000000
radix,99,3.1351340,11, 100000000
quick,100,3.1156240,20, 100000000
radix,100,3.1156240,9, 100000000
