s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.9954340,17, 100000000
radix,1,2.9954340,8, 100000000
quick,2,2.9662660,9, 100000000
radix,2,2.9662660,8, 100000000
quick,3,2.9920220,11, 100000000
radix,3,2.9920220,9, 100000000
quick,4,2.9790740,8, 100000000
radix,4,2.9790740,7, 100000000
quick,5,2.9505790,16, 100000000
radix,5,2.9505790,8, 100000000
quick,6,2.9539790,8, 100000000
radix,6,2.9539790,6, 100000000
quick,7,2.9424620,9, 100000000
radix,7,2.9424620,7, 100000000
quick,8,2.9436080,19, 100000000
radix,8,2.9436080,10, 100000000
quick,9,2.9454490,8, 100000000
radix,9,2.9454490,7, 100000000
quick,10,2.9318960,8, 100000000
radix,10,2.9318960,7, 100000000
quick,11,2.9794200,18, 100000000
radix,11,2.9794200,9, 100000000
quick,12,2.9528320,8, 100000000
radix,12,2.9528320,7, 100000000
quick,13,2.9680740,8, 100000000
radix,13,2.9680740,7, 100000000
quick,14,2.9694610,12, 100000000
radix,14,2.9694610,13, 100000000
quick,15,2.9720390,19, 100000000
radix,15,2.9720390,9, 100000000
quick,16,2.9775420,47, 100000000
radix,16,2.9775420,13, 100000000
quick,17,2.9628090,8, 100000000
radix,17,2.9628090,7, 100000000
quick,18,2.9495070,8, 100000000
radix,18,2.9495070,7, 100000000
quick,19,2.9298770,8, 100000000
radix,19,2.9298770,7, 100000000
quick,20,2.9348910,9, 100000000
radix,20,2.9348910,8, 100000000
quick,21,2.9299240,11, 100000000
radix,21,2.9299240,10, 100000000
quick,22,2.9322100,11, 100000000
radix,22,2.9322100,10, 100000000
quick,23,2.9340080,9, 100000000
radix,23,2.9340080,7, 100000000
quick,24,2.9264470,19, 100000000
radix,24,2.9264470,9, 100000000
quick,25,2.9385000,9, 100000000
radix,25,2.9385000,7, 100000000
quick,26,2.9456410,15, 100000000
radix,26,2.9456410,8, 100000000
quick,27,2.9386480,8, 100000000
radix,27,2.9386480,7, 100000000
quick,28,2.9542430,54, 100000000
radix,28,2.9542430,9, 100000000
quick,29,2.9408670,10, 100000000
radix,29,2.9408670,16, 100000000
quick,30,2.9421870,8, 100000000
radix,30,2.9421870,7, 100000000
quick,31,2.9350710,8, 100000000
radix,31,2.9350710,7, 100000000
quick,32,2.9361030,22, 100000000
radix,32,2.9361030,15, 100000000
quick,33,2.9425470,8, 100000000
radix,33,2.9425470,7, 100000000
quick,34,2.9533750,8, 100000000
radix,34,2.9533750,6, 100000000
quick,35,2.9442930,9, 100000000
radix,35,2.9442930,7, 100000000
quick,36,2.9207920,8, 100000000
radix,36,2.9207920,7, 100000000
quick,37,2.9319500,8, 100000000
radix,37,2.9319500,7, 100000000
quick,38,2.9260670,17, 100000000
radix,38,2.9260670,9, 100000000
quick,39,2.9331230,11, 100000000
radix,39,2.9331230,10, 100000000
quick,40,2.9366730,17, 100000000
radix,40,2.9366730,9, 100000000
quick,41,2.9279480,17, 100000000
radix,41,2.9279480,8, 100000000
quick,42,3.1275540,8, 100000000
radix,42,3.1275540,8, 100000000
quick,43,2.9258650,17, 100000000
radix,43,2.9258650,8, 100000000
quick,44,2.9145580,9, 100000000
radix,44,2.9145580,24, 100000000
quick,45,2.9226110,9, 100000000
radix,45,2.9226110,7, 100000000
quick,46,2.9149470,8, 100000000
radix,46,2.9149470,6, 100000000
quick,47,2.9197770,8, 100000000
radix,47,2.9197770,6, 100000000
quick,48,2.9095960,17, 100000000
radix,48,2.9095960,8, 100000000
quick,49,2.9079800,8, 100000000
radix,49,2.9079800,6, 100000000
quick,50,2.9169860,8, 100000000
radix,50,2.9169860,7, 100000000
quick,51,2.8999710,8, 100000000
radix,51,2.8999710,6, 100000000
quick,52,2.9249760,17, 100000000
radix,52,2.9249760,9, 100000000
quick,53,2.9132420,18, 100000000
radix,53,2.9132420,8, 100000000
quick,54,2.8996490,60, 100000000
radix,54,2.8996490,8, 100000000
quick,55,2.9040640,9, 100000000
radix,55,2.9040640,8, 100000000
quick,56,2.8952040,19, 100000000
radix,56,2.8952040,9, 100000000
quick,57,2.9124840,8, 100000000
radix,57,2.9124840,6, 100000000
quick,58,2.8947660,18, 100000000
radix,58,2.8947660,8, 100000000
quick,59,2.9162040,17, 100000000
radix,59,2.9162040,8, 100000000
quick,60,2.9056960,11, 100000000
radix,60,2.9056960,23, 100000000
quick,61,2.9032730,67, 100000000
radix,61,2.9032730,8, 100000000
quick,62,2.9211400,9, 100000000
radix,62,2.9211400,8, 100000000
quick,63,2.9036980,11, 100000000
radix,63,2.9036980,10, 100000000
quick,64,2.9349450,11, 100000000
radix,64,2.9349450,10, 100000000
quick,65,2.9002190,11, 100000000
radix,65,2.9002190,10, 100000000
quick,66,2.9435740,8, 100000000
radix,66,2.9435740,7, 100000000
quick,67,2.9146930,18, 100000000
radix,67,2.9146930,9, 100000000
quick,68,2.9056380,8, 100000000
radix,68,2.9056380,7, 100000000
quick,69,2.9120940,9, 100000000
radix,69,2.9120940,7, 100000000
quick,70,2.8992540,9, 100000000
radix,70,2.8992540,24, 100000000
quick,71,2.8957230,18, 100000000
radix,71,2.8957230,9, 100000000
quick,72,2.8949890,18, 100000000
radix,72,2.8949890,9, 100000000
quick,73,2.9134600,8, 100000000
radix,73,2.9134600,7, 100000000
quick,74,2.9023110,43, 100000000
radix,74,2.9023110,10, 100000000
quick,75,2.8994650,8, 100000000
radix,75,2.8994650,6, 100000000
quick,76,2.9083260,21, 100000000
radix,76,2.9083260,11, 100000000
quick,77,2.9221080,8, 100000000
radix,77,2.9221080,45, 100000000
quick,78,3.0507360,8, 100000000
radix,78,3.0507360,7, 100000000
quick,79,2.9152990,9, 100000000
radix,79,2.9152990,7, 100000000
quick,80,2.9153230,26, 100000000
radix,80,2.9153230,8, 100000000
quick,81,2.9179990,9, 100000000
radix,81,2.9179990,6, 100000000
quick,82,2.9122630,9, 100000000
radix,82,2.9122630,7, 100000000
quick,83,2.9085610,8, 100000000
radix,83,2.9085610,6, 100000000
quick,84,2.9639480,8, 100000000
radix,84,2.9639480,7, 100000000
quick,85,3.3550260,11, 100000000
radix,85,3.3550260,10, 100000000
quick,86,2.9122790,8, 100000000
radix,86,2.9122790,7, 100000000
quick,87,2.8849250,8, 100000000
radix,87,2.8849250,7, 100000000
quick,88,2.9007300,18, 100000000
radix,88,2.9007300,9, 100000000
quick,89,2.8746410,9, 100000000
radix,89,2.8746410,7, 100000000
quick,90,2.8839930,9, 100000000
radix,90,2.8839930,7, 100000000
quick,91,2.8702780,9, 100000000
radix,91,2.8702780,7, 100000000
quick,92,2.8678520,8, 100000000
