s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
radix,79,2.8243930,6, 100000000
quick,80,2.7949370,10, 100000000
radix,80,2.7949370,25, 100000000
quick,81,2.8172650,9, 100000000
radix,81,2.8172650,6, 100000000
quick,82,2.8220000,9, 100000000
radix,82,2.8220000,7, 100000000
quick,83,2.8284510,18, 100000000
radix,83,2.8284510,8, 100000000
quick,84,2.8050410,9, 100000000
radix,84,2.8050410,7, 100000000
quick,85,2.8291910,8, 100000000
radix,85,2.8291910,7, 100000000
quick,86,2.8281790,9, 100000000
radix,86,2.8281790,7, 100000000
quick,87,2.8073800,20, 100000000
radix,87,2.8073800,13, 100000000
quick,88,2.8143390,9, 100000000
radix,88,2.8143390,7, 100000000
quick,89,2.7951570,18, 100000000
radix,89,2.7951570,8, 100000000
quick,90,2.8210100,18, 100000000
radix,90,2.8210100,11, 100000000
quick,91,2.7943770,12, 100000000
radix,91,2.7943770,9, 100000000
quick,92,2.7960790,9, 100000000
radix,92,2.7960790,7, 100000000
quick,93,2.7947240,19, 100000000
radix,93,2.7947240,16, 100000000
quick,94,2.8016380,10, 100000000
radix,94,2.8016380,8, 100000000
quick,95,2.8047310,8, 100000000
radix,95,2.8047310,6, 100000000
quick,96,2.7720430,10, 100000000
radix,96,2.7720430,8, 100000000
quick,97,2.7946410,9, 100000000
radix,97,2.7946410,7, 100000000
quick,98,2.7864450,17, 100000000
radix,98,2.7864450,8, 100000000
quick,99,2.7971060,9, 100000000
radix,99,2.7971060,6, 100000000
quick,100,2.8273010,9, 100000000
radix,100,2.8273010,7, 100000000
