s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,41,2.8140380,10, 100000000
radix,41,2.8140380,13, 100000000
quick,42,2.8051870,13, 100000000
radix,42,2.8051870,9, 100000000
quick,43,2.8049510,15, 100000000
radix,43,2.8049510,7, 100000000
quick,44,2.8004350,9, 100000000
radix,44,2.8004350,14, 100000000
quick,45,2.8072910,18, 100000000
radix,45,2.8072910,8, 100000000
quick,46,2.8081170,8, 100000000
radix,46,2.8081170,6, 100000000
quick,47,2.8207260,20, 100000000
radix,47,2.8207260,9, 100000000
quick,48,2.8145510,48, 100000000
radix,48,2.8145510,18, 100000000
quick,49,2.8234660,11, 100000000
radix,49,2.8234660,8, 100000000
quick,50,2.8511090,16, 100000000
radix,50,2.8511090,7, 100000000
quick,51,2.8125960,9, 100000000
radix,51,2.8125960,7, 100000000
quick,52,2.8138600,19, 100000000
radix,52,2.8138600,9, 100000000
quick,53,2.8093670,9, 100000000
radix,53,2.8093670,7, 100000000
quick,54,2.8095810,9, 100000000
radix,54,2.8095810,6, 100000000
quick,55,2.8110270,9, 100000000
radix,55,2.8110270,45, 100000000
quick,56,2.7982320,8, 100000000
radix,56,2.7982320,6, 100000000
quick,57,2.8125650,9, 100000000
radix,57,2.8125650,7, 100000000
quick,58,2.7879520,9, 100000000
radix,58,2.7879520,6, 100000000
quick,59,2.8010170,9, 100000000
radix,59,2.8010170,7, 100000000
quick,60,2.8168810,17, 100000000
radix,60,2.8168810,8, 100000000
quick,61,2.8153810,8, 100000000
radix,61,2.8153810,6, 100000000
quick,62,2.8116710,9, 100000000
radix,62,2.8116710,8, 100000000
quick,63,2.8082380,14, 100000000
radix,63,2.8082380,8, 100000000
quick,64,2.8338870,18, 100000000
radix,64,2.8338870,10, 100000000
quick,65,2.8111100,9, 100000000
radix,65,2.8111100,6, 100000000
quick,66,2.8259290,9, 100000000
radix,66,2.8259290,7, 100000000
quick,67,2.8067610,8, 100000000
radix,67,2.8067610,6, 100000000
quick,68,2.8087910,10, 100000000
radix,68,2.8087910,8, 100000000
quick,69,2.8143980,9, 100000000
radix,69,2.8143980,7, 100000000
quick,70,2.7955640,8, 100000000
radix,70,2.7955640,6, 100000000
quick,71,2.7897570,9, 100000000
radix,71,2.7897570,7, 100000000
quick,72,2.8087450,9, 100000000
radix,72,2.8087450,7, 100000000
quick,73,2.8144950,8, 100000000
radix,73,2.8144950,7, 100000000
quick,74,2.7864330,8, 100000000
radix,74,2.7864330,7, 100000000
quick,75,2.8017740,12, 100000000
radix,75,2.8017740,10, 100000000
quick,76,2.7910260,18, 100000000
radix,76,2.7910260,8, 100000000
quick,77,2.8108550,32, 100000000
radix,77,2.8108550,12, 100000000
quick,78,2.7989440,10, 100000000
radix,78,2.7989440,9, 100000000
quick,79,2.7956980,9, 100000000
radix,79,2.7956980,7, 100000000
quick,80,2.8001650,9, 100000000
radix,80,2.8001650,6, 100000000
quick,81,2.8103550,9, 100000000
radix,81,2.8103550,7, 100000000
quick,82,2.8202450,8, 100000000
radix,82,2.8202450,6, 100000000
quick,83,2.7815620,18, 100000000
radix,83,2.7815620,7, 100000000
quick,84,2.8156140,9, 100000000
radix,84,2.8156140,7, 100000000
quick,85,2.8179620,50, 100000000
radix,85,2.8179620,7, 100000000
quick,86,2.8081030,19, 100000000
radix,86,2.8081030,9, 100000000
quick,87,2.8227960,10, 100000000
radix,87,2.8227960,8, 100000000
quick,88,2.8122930,18, 100000000
radix,88,2.8122930,8, 100000000
quick,89,2.8116690,9, 100000000
radix,89,2.8116690,8, 100000000
quick,90,2.8089420,9, 100000000
radix,90,2.8089420,6, 100000000
quick,91,2.8010120,56, 100000000
radix,91,2.8010120,9, 100000000
quick,92,2.7864430,8, 100000000
radix,92,2.7864430,6, 100000000
quick,93,2.8474370,18, 100000000
radix,93,2.8474370,8, 100000000
quick,94,2.8682210,8, 100000000
radix,94,2.8682210,7, 100000000
quick,95,2.8115850,19, 100000000
radix,95,2.8115850,8, 100000000
quick,96,2.8045020,9, 100000000
radix,96,2.8045020,6, 100000000
quick,97,2.8114570,19, 100000000
radix,97,2.8114570,8, 100000000
quick,98,2.8148670,10, 100000000
radix,98,2.8148670,7, 100000000
quick,99,2.7906700,8, 100000000
radix,99,2.7906700,6, 100000000
quick,100,2.8207260,10, 100000000
radix,100,2.8207260,9, 100000000
