s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.9006070,8, 100000000
radix,1,2.9006070,8, 100000000
quick,2,2.8692070,11, 100000000
radix,2,2.8692070,12, 100000000
quick,3,2.8790120,9, 100000000
radix,3,2.8790120,8, 100000000
quick,4,2.8576480,16, 100000000
radix,4,2.8576480,23, 100000000
quick,5,2.8760760,18, 100000000
radix,5,2.8760760,40, 100000000
quick,6,2.8655430,9, 100000000
radix,6,2.8655430,8, 100000000
quick,7,2.8696830,11, 100000000
radix,7,2.8696830,10, 100000000
quick,8,2.8698780,18, 100000000
radix,8,2.8698780,10, 100000000
quick,9,2.8625630,8, 100000000
radix,9,2.8625630,8, 100000000
quick,10,2.8671090,9, 100000000
radix,10,2.8671090,7, 100000000
quick,11,2.9207460,17, 100000000
radix,11,2.9207460,10, 100000000
quick,12,2.9369430,10, 100000000
radix,12,2.9369430,11, 100000000
quick,13,2.9248580,8, 100000000
radix,13,2.9248580,7, 100000000
quick,14,2.9249230,18, 100000000
radix,14,2.9249230,18, 100000000
quick,15,2.9240450,8, 100000000
radix,15,2.9240450,7, 100000000
quick,16,2.9230460,10, 100000000
radix,16,2.9230460,9, 100000000
quick,17,2.9403830,10, 100000000
radix,17,2.9403830,9, 100000000
quick,18,2.9107070,21, 100000000
radix,18,2.9107070,29, 100000000
quick,19,2.9237120,9, 100000000
radix,19,2.9237120,9, 100000000
quick,20,2.9122990,18, 100000000
radix,20,2.9122990,9, 100000000
quick,21,2.9230760,53, 100000000
radix,21,2.9230760,7, 100000000
quick,22,2.9192400,8, 100000000
radix,22,2.9192400,7, 100000000
quick,23,2.9250000,19, 100000000
radix,23,2.9250000,9, 100000000
quick,24,2.9223930,8, 100000000
radix,24,2.9223930,7, 100000000
quick,25,2.9221170,10, 100000000
radix,25,2.9221170,10, 100000000
quick,26,2.9222200,9, 100000000
radix,26,2.9222200,7, 100000000
quick,27,2.9162590,9, 100000000
radix,27,2.9162590,9, 100000000
quick,28,2.9218970,8, 100000000
radix,28,2.9218970,8, 100000000
quick,29,2.9377400,18, 100000000
radix,29,2.9377400,10, 100000000
quick,30,2.9257030,10, 100000000
radix,30,2.9257030,21, 100000000
quick,31,2.9292820,9, 100000000
radix,31,2.9292820,8, 100000000
quick,32,2.9288900,13, 100000000
radix,32,2.9288900,16, 100000000
quick,33,2.9355220,10, 100000000
radix,33,2.9355220,9, 100000000
quick,34,2.9400660,8, 100000000
radix,34,2.9400660,8, 100000000
quick,35,2.9267330,15, 100000000
radix,35,2.9267330,8, 100000000
quick,36,2.9325300,10, 100000000
radix,36,2.9325300,9, 100000000
quick,37,2.9211200,8, 100000000
radix,37,2.9211200,8, 100000000
quick,38,2.9189490,8, 100000000
radix,38,2.9189490,8, 100000000
quick,39,2.9145890,11, 100000000
radix,39,2.9145890,11, 100000000
quick,40,2.9023800,9, 100000000
radix,40,2.9023800,8, 100000000
quick,41,2.9158690,8, 100000000
radix,41,2.9158690,8, 100000000
quick,42,2.9134670,10, 100000000
radix,42,2.9134670,9, 100000000
quick,43,2.9157580,10, 100000000
radix,43,2.9157580,8, 100000000
quick,44,2.9215170,9, 100000000
radix,44,2.9215170,8, 100000000
quick,45,2.9200360,20, 100000000
radix,45,2.9200360,9, 100000000
quick,46,2.9294560,9, 100000000
radix,46,2.9294560,9, 100000000
quick,47,2.9252430,9, 100000000
radix,47,2.9252430,9, 100000000
quick,48,2.9227400,9, 100000000
radix,48,2.9227400,9, 100000000
quick,49,2.9166810,10, 100000000
radix,49,2.9166810,16, 100000000
quick,50,2.9053310,19, 100000000
radix,50,2.9053310,11, 100000000
quick,51,2.9243910,9, 100000000
radix,51,2.9243910,8, 100000000
quick,52,2.8810990,9, 100000000
radix,52,2.8810990,8, 100000000
quick,53,2.8984560,18, 100000000
radix,53,2.8984560,11, 100000000
quick,54,2.8938480,17, 100000000
radix,54,2.8938480,10, 100000000
quick,55,2.8989140,8, 100000000
radix,55,2.8989140,7, 100000000
quick,56,2.8821940,8, 100000000
radix,56,2.8821940,7, 100000000
quick,57,2.8950640,18, 100000000
radix,57,2.8950640,10, 100000000
quick,58,2.9437550,18, 100000000
radix,58,2.9437550,12, 100000000
quick,59,2.9260310,8, 100000000
radix,59,2.9260310,8, 100000000
quick,60,2.8897010,9, 100000000
radix,60,2.8897010,8, 100000000
quick,61,2.8761060,18, 100000000
radix,61,2.8761060,11, 100000000
quick,62,2.8806620,8, 100000000
radix,62,2.8806620,8, 100000000
quick,63,2.8854090,9, 100000000
radix,63,2.8854090,8, 100000000
quick,64,2.8996860,8, 100000000
radix,64,2.8996860,8, 100000000
quick,65,2.8771170,10, 100000000
radix,65,2.8771170,9, 100000000
quick,66,2.8764040,9, 100000000
radix,66,2.8764040,8, 100000000
quick,67,2.8941210,8, 100000000
radix,67,2.8941210,7, 100000000
quick,68,2.8845880,8, 100000000
radix,68,2.8845880,7, 100000000
quick,69,2.8873100,8, 100000000
radix,69,2.8873100,7, 100000000
quick,70,2.8801640,8, 100000000
radix,70,2.8801640,8, 100000000
quick,71,2.8649830,11, 100000000
radix,71,2.8649830,44, 100000000
quick,72,2.8742070,18, 100000000
radix,72,2.8742070,12, 100000000
quick,73,2.8612730,9, 100000000
radix,73,2.8612730,7, 100000000
quick,74,2.8851830,45, 100000000
radix,74,2.8851830,79, 100000000
quick,75,2.8673640,9, 100000000
radix,75,2.8673640,21, 100000000
quick,76,2.8722850,9, 100000000
radix,76,2.8722850,7, 100000000
quick,77,2.8736280,8, 100000000
radix,77,2.8736280,8, 100000000
quick,78,2.8774130,9, 100000000
radix,78,2.8774130,8, 100000000
quick,79,2.8826390,34, 100000000
radix,79,2.8826390,8, 100000000
quick,80,2.8617090,11, 100000000
radix,80,2.8617090,9, 100000000
quick,81,2.8642790,9, 100000000
radix,81,2.8642790,8, 100000000
quick,82,2.8643350,9, 100000000
radix,82,2.8643350,9, 100000000
quick,83,2.8773480,9, 100000000
radix,83,2.8773480,8, 100000000
quick,84,2.8685570,9, 100000000
radix,84,2.8685570,8, 100000000
quick,85,2.8828100,8, 100000000
radix,85,2.8828100,8, 100000000
quick,86,2.8823480,17, 100000000
radix,86,2.8823480,9, 100000000
quick,87,2.8766130,10, 100000000
radix,87,2.8766130,28, 100000000
quick,88,2.8811130,19, 100000000
radix,88,2.8811130,12, 100000000
quick,89,2.8719530,8, 100000000
radix,89,2.8719530,8, 100000000
quick,90,2.8740300,10, 100000000
radix,90,2.8740300,11, 100000000
quick,91,2.8787400,8, 100000000
radix,91,2.8787400,8, 100000000
quick,92,2.8769270,18, 100000000
radix,92,2.8769270,13, 100000000
quick,93,2.8760070,9, 100000000
radix,93,2.8760070,7, 100000000
quick,94,2.8776680,8, 100000000
radix,94,2.8776680,7, 100000000
quick,95,2.8803680,9, 100000000
radix,95,2.8803680,8, 100000000
quick,96,2.8810170,19, 100000000
radix,96,2.8810170,10, 100000000
quick,97,2.8707890,9, 100000000
radix,97,2.8707890,8, 100000000
quick,98,2.8871350,10, 100000000
radix,98,2.8871350,9, 100000000
quick,99,2.8723350,19, 100000000
radix,99,2.8723350,23, 100000000
quick,100,2.8827740,11, 100000000
radix,100,2.8827740,11, 100000000
