s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.9897010,9, 100000000
radix,1,2.9897010,8, 100000000
quick,2,2.9521400,9, 100000000
radix,2,2.9521400,7, 100000000
quick,3,2.9585160,20, 100000000
radix,3,2.9585160,11, 100000000
quick,4,2.9764440,9, 100000000
radix,4,2.9764440,7, 100000000
quick,5,2.9676010,8, 100000000
radix,5,2.9676010,7, 100000000
quick,6,2.9604430,9, 100000000
radix,6,2.9604430,7, 100000000
quick,7,2.9573850,8, 100000000
radix,7,2.9573850,7, 100000000
quick,8,2.9678580,8, 100000000
radix,8,2.9678580,7, 100000000
quick,9,2.9740750,17, 100000000
radix,9,2.9740750,7, 100000000
quick,10,2.9658090,18, 100000000
radix,10,2.9658090,9, 100000000
quick,11,2.9579430,8, 100000000
radix,11,2.9579430,7, 100000000
quick,12,2.9686380,8, 100000000
radix,12,2.9686380,6, 100000000
quick,13,2.9734320,18, 100000000
radix,13,2.9734320,9, 100000000
quick,14,2.9543770,10, 100000000
radix,14,2.9543770,9, 100000000
quick,15,2.9599790,10, 100000000
radix,15,2.9599790,10, 100000000
quick,16,2.9479640,11, 100000000
radix,16,2.9479640,9, 100000000
quick,17,2.9571520,9, 100000000
radix,17,2.9571520,7, 100000000
quick,18,2.9634210,9, 100000000
radix,18,2.9634210,7, 100000000
quick,19,2.9487540,20, 100000000
radix,19,2.9487540,15, 100000000
quick,20,2.9617940,9, 100000000
radix,20,2.9617940,9, 100000000
quick,21,2.9631570,10, 100000000
radix,21,2.9631570,9, 100000000
quick,22,2.9660280,8, 100000000
radix,22,2.9660280,7, 100000000
quick,23,2.9514600,11, 100000000
radix,23,2.9514600,11, 100000000
quick,24,2.9496970,11, 100000000
radix,24,2.9496970,9, 100000000
quick,25,2.9439260,12, 100000000
radix,25,2.9439260,9, 100000000
quick,26,2.9526770,12, 100000000
radix,26,2.9526770,10, 100000000
quick,27,2.9500120,8, 100000000
radix,27,2.9500120,7, 100000000
quick,28,2.9366600,9, 100000000
radix,28,2.9366600,7, 100000000
quick,29,2.9548510,19, 100000000
radix,29,2.9548510,12, 100000000
quick,30,2.9602560,8, 100000000
radix,30,2.9602560,7, 100000000
quick,31,2.9592620,9, 100000000
radix,31,2.9592620,7, 100000000
quick,32,2.9672710,9, 100000000
radix,32,2.9672710,7, 100000000
quick,33,2.9722410,9, 100000000
radix,33,2.9722410,7, 100000000
quick,34,2.9570910,9, 100000000
radix,34,2.9570910,7, 100000000
quick,35,2.9536970,10, 100000000
radix,35,2.9536970,7, 100000000
quick,36,2.9538400,8, 100000000
radix,36,2.9538400,7, 100000000
quick,37,2.9617360,9, 100000000
radix,37,2.9617360,23, 100000000
quick,38,2.9540780,8, 100000000
radix,38,2.9540780,7, 100000000
quick,39,2.9510270,9, 100000000
radix,39,2.9510270,7, 100000000
quick,40,2.9832430,12, 100000000
radix,40,2.9832430,15, 100000000
quick,41,2.9619640,9, 100000000
radix,41,2.9619640,7, 100000000
quick,42,2.9880400,9, 100000000
radix,42,2.9880400,8, 100000000
quick,43,2.9716820,10, 100000000
radix,43,2.9716820,9, 100000000
quick,44,2.9615070,8, 100000000
radix,44,2.9615070,7, 100000000
quick,45,2.9492070,8, 100000000
radix,45,2.9492070,7, 100000000
quick,46,2.9562150,9, 100000000
radix,46,2.9562150,7, 100000000
quick,47,2.9610180,17, 100000000
radix,47,2.9610180,8, 100000000
quick,48,2.9460970,10, 100000000
radix,48,2.9460970,7, 100000000
quick,49,2.9655220,8, 100000000
radix,49,2.9655220,7, 100000000
quick,50,2.9468070,16, 100000000
radix,50,2.9468070,8, 100000000
quick,51,2.9502560,9, 100000000
radix,51,2.9502560,24, 100000000
quick,52,2.9545240,8, 100000000
radix,52,2.9545240,7, 100000000
quick,53,2.9483740,17, 100000000
radix,53,2.9483740,9, 100000000
quick,54,2.9532400,8, 100000000
radix,54,2.9532400,7, 100000000
quick,55,2.9377770,10, 100000000
radix,55,2.9377770,10, 100000000
quick,56,2.9472300,8, 100000000
radix,56,2.9472300,7, 100000000
quick,57,2.9457380,8, 100000000
radix,57,2.9457380,6, 100000000
quick,58,2.9562340,13, 100000000
radix,58,2.9562340,13, 100000000
quick,59,2.9568980,9, 100000000
radix,59,2.9568980,7, 100000000
quick,60,2.9478750,9, 100000000
radix,60,2.9478750,8, 100000000
quick,61,2.9640170,10, 100000000
radix,61,2.9640170,18, 100000000
quick,62,2.9602300,8, 100000000
radix,62,2.9602300,7, 100000000
quick,63,2.9623950,18, 100000000
radix,63,2.9623950,8, 100000000
quick,64,2.9815770,9, 100000000
radix,64,2.9815770,7, 100000000
quick,65,2.9420510,18, 100000000
radix,65,2.9420510,8, 100000000
quick,66,2.9683130,12, 100000000
radix,66,2.9683130,11, 100000000
quick,67,2.9445600,9, 100000000
radix,67,2.9445600,6, 100000000
quick,68,2.9461850,10, 100000000
radix,68,2.9461850,8, 100000000
quick,69,2.9435270,17, 100000000
radix,69,2.9435270,49, 100000000
quick,70,2.9463710,15, 100000000
radix,70,2.9463710,11, 100000000
quick,71,2.9535900,29, 100000000
radix,71,2.9535900,18, 100000000
quick,72,2.9447840,8, 100000000
radix,72,2.9447840,7, 100000000
quick,73,2.9425820,8, 100000000
radix,73,2.9425820,7, 100000000
quick,74,2.9550710,9, 100000000
radix,74,2.9550710,7, 100000000
quick,75,2.9504870,9, 100000000
radix,75,2.9504870,7, 100000000
quick,76,2.9492970,8, 100000000
radix,76,2.9492970,7, 100000000
