s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8986430,8, 100000000
radix,1,2.8986430,7, 100000000
quick,2,2.8674550,8, 100000000
radix,2,2.8674550,7, 100000000
quick,3,2.8815890,8, 100000000
radix,3,2.8815890,8, 100000000
quick,4,2.8690970,8, 100000000
radix,4,2.8690970,7, 100000000
quick,5,2.8826960,8, 100000000
radix,5,2.8826960,7, 100000000
quick,6,2.8796200,9, 100000000
radix,6,2.8796200,8, 100000000
quick,7,2.8834730,8, 100000000
radix,7,2.8834730,7, 100000000
quick,8,2.8828190,10, 100000000
radix,8,2.8828190,8, 100000000
quick,9,2.8612760,9, 100000000
radix,9,2.8612760,8, 100000000
quick,10,2.9085750,8, 100000000
radix,10,2.9085750,8, 100000000
quick,11,2.9062430,9, 100000000
radix,11,2.9062430,7, 100000000
quick,12,2.8755550,61, 100000000
radix,12,2.8755550,30, 100000000
quick,13,2.8758450,17, 100000000
radix,13,2.8758450,10, 100000000
quick,14,2.8804650,17, 100000000
radix,14,2.8804650,9, 100000000
quick,15,2.8777330,11, 100000000
radix,15,2.8777330,10, 100000000
quick,16,2.8689980,11, 100000000
radix,16,2.8689980,9, 100000000
quick,17,2.8752610,9, 100000000
radix,17,2.8752610,8, 100000000
quick,18,2.8676830,9, 100000000
radix,18,2.8676830,7, 100000000
quick,19,2.8773730,12, 100000000
radix,19,2.8773730,12, 100000000
quick,20,2.8794700,9, 100000000
radix,20,2.8794700,11, 100000000
quick,21,2.8721300,9, 100000000
radix,21,2.8721300,8, 100000000
quick,22,2.8587870,8, 100000000
radix,22,2.8587870,8, 100000000
quick,23,2.8993810,8, 100000000
radix,23,2.8993810,7, 100000000
quick,24,2.8858170,9, 100000000
radix,24,2.8858170,10, 100000000
quick,25,2.8625920,9, 100000000
radix,25,2.8625920,7, 100000000
quick,26,2.8823320,28, 100000000
radix,26,2.8823320,11, 100000000
quick,27,2.8641870,17, 100000000
radix,27,2.8641870,9, 100000000
quick,28,2.8818370,9, 100000000
radix,28,2.8818370,8, 100000000
quick,29,2.8815690,17, 100000000
radix,29,2.8815690,8, 100000000
quick,30,2.8667970,9, 100000000
radix,30,2.8667970,8, 100000000
quick,31,2.8823980,9, 100000000
radix,31,2.8823980,8, 100000000
quick,32,2.8568470,8, 100000000
radix,32,2.8568470,6, 100000000
quick,33,2.8814290,8, 100000000
radix,33,2.8814290,7, 100000000
quick,34,2.8838610,8, 100000000
radix,34,2.8838610,7, 100000000
quick,35,2.8771850,9, 100000000
radix,35,2.8771850,7, 100000000
quick,36,2.8794140,11, 100000000
radix,36,2.8794140,14, 100000000
quick,37,2.8653190,23, 100000000
radix,37,2.8653190,24, 100000000
quick,38,2.8734410,9, 100000000
radix,38,2.8734410,7, 100000000
quick,39,2.8720190,15, 100000000
radix,39,2.8720190,7, 100000000
quick,40,2.8774170,9, 100000000
radix,40,2.8774170,7, 100000000
quick,41,2.8801670,17, 100000000
radix,41,2.8801670,9, 100000000
quick,42,2.8801370,9, 100000000
radix,42,2.8801370,7, 100000000
quick,43,2.8805180,8, 100000000
radix,43,2.8805180,7, 100000000
quick,44,2.8799250,9, 100000000
radix,44,2.8799250,8, 100000000
