s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,58,2.8953290,16, 100000000
radix,58,2.8953290,9, 100000000
quick,59,2.8934250,9, 100000000
radix,59,2.8934250,8, 100000000
quick,60,2.8968920,11, 100000000
radix,60,2.8968920,10, 100000000
quick,61,2.9042710,18, 100000000
radix,61,2.9042710,10, 100000000
quick,62,2.9042390,18, 100000000
radix,62,2.9042390,9, 100000000
quick,63,2.9006780,18, 100000000
radix,63,2.9006780,9, 100000000
quick,64,2.9025490,9, 100000000
radix,64,2.9025490,7, 100000000
quick,65,2.8828310,8, 100000000
radix,65,2.8828310,8, 100000000
quick,66,2.8674890,9, 100000000
radix,66,2.8674890,8, 100000000
quick,67,2.8641330,12, 100000000
radix,67,2.8641330,11, 100000000
quick,68,2.8703510,10, 100000000
radix,68,2.8703510,10, 100000000
quick,69,2.8597020,9, 100000000
radix,69,2.8597020,9, 100000000
quick,70,2.8709440,9, 100000000
radix,70,2.8709440,8, 100000000
quick,71,2.8694710,9, 100000000
radix,71,2.8694710,8, 100000000
quick,72,2.8660260,17, 100000000
radix,72,2.8660260,10, 100000000
quick,73,2.8588500,20, 100000000
radix,73,2.8588500,11, 100000000
quick,74,2.8725410,9, 100000000
radix,74,2.8725410,8, 100000000
quick,75,2.8672960,9, 100000000
radix,75,2.8672960,8, 100000000
quick,76,2.8668280,17, 100000000
radix,76,2.8668280,8, 100000000
quick,77,2.8749080,10, 100000000
radix,77,2.8749080,10, 100000000
quick,78,2.8633110,8, 100000000
radix,78,2.8633110,8, 100000000
quick,79,2.8787250,11, 100000000
radix,79,2.8787250,10, 100000000
quick,80,2.8728950,19, 100000000
radix,80,2.8728950,11, 100000000
quick,81,2.8764120,11, 100000000
radix,81,2.8764120,10, 100000000
quick,82,2.8674180,8, 100000000
radix,82,2.8674180,8, 100000000
quick,83,2.8677080,8, 100000000
radix,83,2.8677080,8, 100000000
quick,84,2.8709570,10, 100000000
radix,84,2.8709570,9, 100000000
quick,85,2.8641160,8, 100000000
radix,85,2.8641160,8, 100000000
quick,86,2.8774590,9, 100000000
radix,86,2.8774590,9, 100000000
quick,87,2.8764230,37, 100000000
radix,87,2.8764230,17, 100000000
quick,88,2.8738520,9, 100000000
radix,88,2.8738520,8, 100000000
quick,89,2.8655610,9, 100000000
radix,89,2.8655610,23, 100000000
quick,90,2.8577990,13, 100000000
radix,90,2.8577990,12, 100000000
quick,91,2.8655070,15, 100000000
radix,91,2.8655070,38, 100000000
quick,92,2.8603810,10, 100000000
radix,92,2.8603810,9, 100000000
quick,93,2.8683280,9, 100000000
radix,93,2.8683280,7, 100000000
quick,94,2.8494950,10, 100000000
radix,94,2.8494950,9, 100000000
quick,95,2.8645670,10, 100000000
radix,95,2.8645670,9, 100000000
quick,96,2.8633700,9, 100000000
radix,96,2.8633700,8, 100000000
quick,97,2.9014460,9, 100000000
radix,97,2.9014460,8, 100000000
quick,98,2.8843210,9, 100000000
radix,98,2.8843210,8, 100000000
quick,99,2.8663670,17, 100000000
radix,99,2.8663670,9, 100000000
quick,100,2.8671020,9, 100000000
radix,100,2.8671020,8, 100000000
