s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
radix,56,2.8893610,54, 100000000
quick,57,2.8822130,17, 100000000
radix,57,2.8822130,9, 100000000
quick,58,2.8865800,8, 100000000
radix,58,2.8865800,9, 100000000
quick,59,2.8943120,9, 100000000
radix,59,2.8943120,8, 100000000
quick,60,2.8956300,12, 100000000
radix,60,2.8956300,12, 100000000
quick,61,2.9048190,9, 100000000
radix,61,2.9048190,9, 100000000
quick,62,2.8915420,8, 100000000
radix,62,2.8915420,8, 100000000
quick,63,2.8956080,8, 100000000
radix,63,2.8956080,8, 100000000
quick,64,2.9128870,9, 100000000
radix,64,2.9128870,9, 100000000
quick,65,2.9361070,8, 100000000
radix,65,2.9361070,9, 100000000
quick,66,2.8904550,19, 100000000
radix,66,2.8904550,14, 100000000
quick,67,2.8812190,9, 100000000
radix,67,2.8812190,9, 100000000
quick,68,2.8963690,9, 100000000
radix,68,2.8963690,46, 100000000
quick,69,2.8928850,18, 100000000
radix,69,2.8928850,11, 100000000
quick,70,2.8868590,9, 100000000
radix,70,2.8868590,8, 100000000
quick,71,2.8906510,10, 100000000
radix,71,2.8906510,9, 100000000
quick,72,2.8805370,9, 100000000
radix,72,2.8805370,8, 100000000
quick,73,2.8973030,8, 100000000
radix,73,2.8973030,8, 100000000
quick,74,2.8855810,8, 100000000
radix,74,2.8855810,9, 100000000
quick,75,2.8776410,9, 100000000
radix,75,2.8776410,9, 100000000
quick,76,2.8857340,10, 100000000
radix,76,2.8857340,11, 100000000
quick,77,2.8770020,9, 100000000
radix,77,2.8770020,8, 100000000
quick,78,2.8795740,10, 100000000
radix,78,2.8795740,11, 100000000
quick,79,2.8780870,8, 100000000
radix,79,2.8780870,8, 100000000
quick,80,2.9065140,11, 100000000
radix,80,2.9065140,12, 100000000
quick,81,2.8806840,10, 100000000
radix,81,2.8806840,9, 100000000
quick,82,2.8973100,8, 100000000
radix,82,2.8973100,8, 100000000
quick,83,2.8907280,9, 100000000
radix,83,2.8907280,8, 100000000
quick,84,2.8824270,10, 100000000
radix,84,2.8824270,29, 100000000
quick,85,2.8849690,9, 100000000
radix,85,2.8849690,8, 100000000
quick,86,2.8555440,8, 100000000
radix,86,2.8555440,8, 100000000
quick,87,2.8990850,8, 100000000
radix,87,2.8990850,8, 100000000
quick,88,2.8831870,17, 100000000
radix,88,2.8831870,11, 100000000
quick,89,2.8808090,9, 100000000
radix,89,2.8808090,8, 100000000
quick,90,2.8799420,9, 100000000
radix,90,2.8799420,8, 100000000
quick,91,2.8745110,9, 100000000
radix,91,2.8745110,8, 100000000
quick,92,2.8784830,10, 100000000
radix,92,2.8784830,11, 100000000
quick,93,2.8827640,10, 100000000
radix,93,2.8827640,10, 100000000
quick,94,2.8925290,19, 100000000
radix,94,2.8925290,18, 100000000
quick,95,2.8922180,8, 100000000
radix,95,2.8922180,8, 100000000
quick,96,2.8900840,10, 100000000
radix,96,2.8900840,11, 100000000
quick,97,2.8937010,8, 100000000
radix,97,2.8937010,8, 100000000
quick,98,2.8769690,9, 100000000
radix,98,2.8769690,8, 100000000
quick,99,2.8771570,9, 100000000
radix,99,2.8771570,12, 100000000
quick,100,2.8916300,8, 100000000
radix,100,2.8916300,9, 100000000
