s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8270220,10, 100000000
radix,1,2.8270220,20, 100000000
quick,2,2.7699370,11, 100000000
radix,2,2.7699370,14, 100000000
quick,3,2.7730800,8, 100000000
radix,3,2.7730800,10, 100000000
quick,4,2.7631090,18, 100000000
radix,4,2.7631090,45, 100000000
quick,5,2.7697210,9, 100000000
radix,5,2.7697210,10, 100000000
quick,6,2.7688360,8, 100000000
radix,6,2.7688360,10, 100000000
quick,7,2.7804370,9, 100000000
radix,7,2.7804370,10, 100000000
quick,8,2.7647480,33, 100000000
radix,8,2.7647480,22, 100000000
quick,9,2.7684220,8, 100000000
radix,9,2.7684220,10, 100000000
quick,10,2.7768610,9, 100000000
radix,10,2.7768610,10, 100000000
quick,11,2.7594150,8, 100000000
radix,11,2.7594150,49, 100000000
quick,12,2.7632430,8, 100000000
radix,12,2.7632430,10, 100000000
quick,13,2.7563220,22, 100000000
radix,13,2.7563220,18, 100000000
quick,14,2.7734820,15, 100000000
radix,14,2.7734820,10, 100000000
quick,15,2.7558200,8, 100000000
radix,15,2.7558200,9, 100000000
quick,16,2.7620170,8, 100000000
radix,16,2.7620170,10, 100000000
quick,17,2.8049070,8, 100000000
radix,17,2.8049070,122, 100000000
quick,18,2.7597360,9, 100000000
radix,18,2.7597360,10, 100000000
quick,19,2.7638260,14, 100000000
radix,19,2.7638260,11, 100000000
quick,20,2.7540190,8, 100000000
radix,20,2.7540190,10, 100000000
quick,21,2.7646940,17, 100000000
radix,21,2.7646940,13, 100000000
quick,22,2.7524280,29, 100000000
radix,22,2.7524280,43, 100000000
quick,23,2.7698960,12, 100000000
radix,23,2.7698960,12, 100000000
quick,24,2.9728140,12, 100000000
radix,24,2.9728140,14, 100000000
quick,25,2.7655210,29, 100000000
radix,25,2.7655210,24, 100000000
quick,26,2.7463150,62, 100000000
radix,26,2.7463150,13, 100000000
quick,27,2.7441170,9, 100000000
radix,27,2.7441170,10, 100000000
quick,28,2.7639050,8, 100000000
radix,28,2.7639050,51, 100000000
quick,29,2.7519870,8, 100000000
radix,29,2.7519870,11, 100000000
quick,30,2.7427690,10, 100000000
radix,30,2.7427690,17, 100000000
quick,31,2.7409510,8, 100000000
radix,31,2.7409510,9, 100000000
quick,32,2.7554850,20, 100000000
radix,32,2.7554850,15, 100000000
quick,33,2.7545750,9, 100000000
radix,33,2.7545750,10, 100000000
quick,34,2.7570200,8, 100000000
radix,34,2.7570200,10, 100000000
quick,35,2.7607910,8, 100000000
radix,35,2.7607910,11, 100000000
quick,36,2.7702770,8, 100000000
radix,36,2.7702770,10, 100000000
quick,37,2.7620870,9, 100000000
radix,37,2.7620870,92, 100000000
quick,38,2.7550530,8, 100000000
radix,38,2.7550530,10, 100000000
quick,39,2.7678390,9, 100000000
radix,39,2.7678390,10, 100000000
quick,40,2.7442790,18, 100000000
radix,40,2.7442790,14, 100000000
quick,41,2.7569800,8, 100000000
radix,41,2.7569800,9, 100000000
quick,42,2.7453890,8, 100000000
radix,42,2.7453890,10, 100000000
quick,43,2.7779110,9, 100000000
radix,43,2.7779110,12, 100000000
