s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8774290,15, 100000000
radix,1,2.8774290,52, 100000000
quick,2,2.7258100,10, 100000000
radix,2,2.7258100,9, 100000000
quick,3,2.7196490,8, 100000000
radix,3,2.7196490,7, 100000000
quick,4,2.7298970,9, 100000000
radix,4,2.7298970,7, 100000000
quick,5,2.7332920,18, 100000000
radix,5,2.7332920,9, 100000000
quick,6,2.7587670,13, 100000000
radix,6,2.7587670,11, 100000000
quick,7,2.7455240,8, 100000000
radix,7,2.7455240,6, 100000000
quick,8,2.7623270,18, 100000000
radix,8,2.7623270,8, 100000000
quick,9,2.7582080,11, 100000000
radix,9,2.7582080,12, 100000000
quick,10,2.7683720,17, 100000000
radix,10,2.7683720,9, 100000000
quick,11,2.7708240,9, 100000000
radix,11,2.7708240,7, 100000000
quick,12,2.7680180,8, 100000000
radix,12,2.7680180,6, 100000000
quick,13,2.7600470,17, 100000000
radix,13,2.7600470,8, 100000000
quick,14,2.7646940,10, 100000000
radix,14,2.7646940,8, 100000000
quick,15,2.7626830,14, 100000000
radix,15,2.7626830,8, 100000000
quick,16,2.7790400,8, 100000000
radix,16,2.7790400,6, 100000000
quick,17,2.7955970,9, 100000000
radix,17,2.7955970,7, 100000000
quick,18,2.7645740,8, 100000000
radix,18,2.7645740,7, 100000000
quick,19,2.7878490,8, 100000000
radix,19,2.7878490,6, 100000000
quick,20,2.7932030,9, 100000000
radix,20,2.7932030,7, 100000000
quick,21,2.7809800,18, 100000000
radix,21,2.7809800,9, 100000000
quick,22,2.7699600,9, 100000000
radix,22,2.7699600,7, 100000000
quick,23,2.8167400,20, 100000000
radix,23,2.8167400,11, 100000000
quick,24,2.7926670,11, 100000000
radix,24,2.7926670,10, 100000000
quick,25,2.8036910,8, 100000000
radix,25,2.8036910,7, 100000000
quick,26,2.7935290,10, 100000000
radix,26,2.7935290,11, 100000000
quick,27,2.7927520,9, 100000000
radix,27,2.7927520,7, 100000000
quick,28,2.8009950,9, 100000000
radix,28,2.8009950,7, 100000000
quick,29,2.7882050,16, 100000000
radix,29,2.7882050,13, 100000000
quick,30,2.8106190,11, 100000000
radix,30,2.8106190,9, 100000000
quick,31,2.8129940,9, 100000000
radix,31,2.8129940,6, 100000000
quick,32,2.7953480,9, 100000000
radix,32,2.7953480,7, 100000000
quick,33,2.8006550,9, 100000000
radix,33,2.8006550,7, 100000000
quick,34,2.7931480,13, 100000000
radix,34,2.7931480,13, 100000000
quick,35,2.8065080,8, 100000000
radix,35,2.8065080,6, 100000000
quick,36,2.8098300,21, 100000000
radix,36,2.8098300,13, 100000000
quick,37,2.8080930,17, 100000000
radix,37,2.8080930,24, 100000000
quick,38,2.7698080,9, 100000000
radix,38,2.7698080,53, 100000000
quick,39,2.7854210,15, 100000000
radix,39,2.7854210,11, 100000000
quick,40,2.7920450,11, 100000000
radix,40,2.7920450,9, 100000000
quick,41,2.7984640,8, 100000000
radix,41,2.7984640,7, 100000000
quick,42,2.7980110,17, 100000000
radix,42,2.7980110,7, 100000000
quick,43,2.7561650,9, 100000000
radix,43,2.7561650,7, 100000000
quick,44,2.7912520,10, 100000000
radix,44,2.7912520,8, 100000000
quick,45,2.7623030,19, 100000000
radix,45,2.7623030,10, 100000000
quick,46,2.7984440,38, 100000000
radix,46,2.7984440,8, 100000000
quick,47,2.7753300,18, 100000000
radix,47,2.7753300,9, 100000000
quick,48,2.7847220,9, 100000000
radix,48,2.7847220,8, 100000000
quick,49,2.8235090,18, 100000000
radix,49,2.8235090,8, 100000000
quick,50,2.8240680,9, 100000000
radix,50,2.8240680,8, 100000000
quick,51,2.7790260,19, 100000000
radix,51,2.7790260,9, 100000000
quick,52,2.7533190,8, 100000000
radix,52,2.7533190,6, 100000000
quick,53,2.7680020,10, 100000000
radix,53,2.7680020,8, 100000000
quick,54,2.7775000,8, 100000000
radix,54,2.7775000,7, 100000000
quick,55,2.7703960,8, 100000000
radix,55,2.7703960,23, 100000000
quick,56,2.7617000,10, 100000000
radix,56,2.7617000,10, 100000000
quick,57,2.7623840,9, 100000000
radix,57,2.7623840,7, 100000000
quick,58,2.7814840,17, 100000000
radix,58,2.7814840,10, 100000000
quick,59,2.7750150,8, 100000000
radix,59,2.7750150,6, 100000000
quick,60,2.7775470,19, 100000000
radix,60,2.7775470,9, 100000000
