s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.9045360,9, 100000000
radix,1,2.9045360,8, 100000000
quick,2,2.8696660,19, 100000000
radix,2,2.8696660,11, 100000000
quick,3,2.8724730,10, 100000000
radix,3,2.8724730,7, 100000000
quick,4,2.8613750,9, 100000000
radix,4,2.8613750,9, 100000000
quick,5,2.8586980,8, 100000000
radix,5,2.8586980,7, 100000000
quick,6,2.8624130,9, 100000000
radix,6,2.8624130,7, 100000000
quick,7,2.8704100,18, 100000000
radix,7,2.8704100,9, 100000000
quick,8,2.8633350,9, 100000000
radix,8,2.8633350,7, 100000000
quick,9,2.8720350,8, 100000000
radix,9,2.8720350,7, 100000000
quick,10,2.8744030,9, 100000000
radix,10,2.8744030,7, 100000000
quick,11,2.8646800,19, 100000000
radix,11,2.8646800,9, 100000000
quick,12,2.8726180,9, 100000000
radix,12,2.8726180,8, 100000000
quick,13,2.8700730,8, 100000000
radix,13,2.8700730,6, 100000000
quick,14,2.8780460,8, 100000000
radix,14,2.8780460,24, 100000000
quick,15,2.8659200,8, 100000000
radix,15,2.8659200,7, 100000000
quick,16,2.8615910,70, 100000000
radix,16,2.8615910,15, 100000000
quick,17,2.8597620,8, 100000000
radix,17,2.8597620,6, 100000000
quick,18,2.8685840,46, 100000000
radix,18,2.8685840,7, 100000000
quick,19,2.8650920,8, 100000000
radix,19,2.8650920,7, 100000000
quick,20,2.8561350,17, 100000000
radix,20,2.8561350,15, 100000000
quick,21,2.8748310,8, 100000000
radix,21,2.8748310,7, 100000000
quick,22,2.8620680,37, 100000000
radix,22,2.8620680,26, 100000000
quick,23,2.8558950,8, 100000000
radix,23,2.8558950,7, 100000000
quick,24,2.8576340,15, 100000000
radix,24,2.8576340,12, 100000000
quick,25,2.8587230,8, 100000000
radix,25,2.8587230,6, 100000000
quick,26,2.8634200,8, 100000000
radix,26,2.8634200,42, 100000000
quick,27,2.9110160,10, 100000000
radix,27,2.9110160,9, 100000000
quick,28,2.8746220,47, 100000000
radix,28,2.8746220,8, 100000000
quick,29,2.8572390,18, 100000000
radix,29,2.8572390,8, 100000000
quick,30,2.8627830,10, 100000000
radix,30,2.8627830,9, 100000000
quick,31,2.8986830,14, 100000000
radix,31,2.8986830,11, 100000000
quick,32,2.8596030,8, 100000000
radix,32,2.8596030,41, 100000000
quick,33,2.8579770,10, 100000000
radix,33,2.8579770,9, 100000000
quick,34,2.8573670,9, 100000000
radix,34,2.8573670,7, 100000000
quick,35,2.8693930,8, 100000000
radix,35,2.8693930,7, 100000000
quick,36,2.8547580,9, 100000000
radix,36,2.8547580,7, 100000000
quick,37,2.8596510,10, 100000000
radix,37,2.8596510,6, 100000000
quick,38,2.8794620,17, 100000000
radix,38,2.8794620,9, 100000000
quick,39,2.8593320,8, 100000000
radix,39,2.8593320,7, 100000000
quick,40,2.8587930,9, 100000000
radix,40,2.8587930,6, 100000000
quick,41,2.8544780,8, 100000000
radix,41,2.8544780,6, 100000000
quick,42,2.8666570,8, 100000000
radix,42,2.8666570,7, 100000000
quick,43,2.8512730,9, 100000000
radix,43,2.8512730,8, 100000000
quick,44,2.8557230,19, 100000000
radix,44,2.8557230,27, 100000000
quick,45,2.8563770,9, 100000000
radix,45,2.8563770,7, 100000000
quick,46,2.8549990,9, 100000000
radix,46,2.8549990,7, 100000000
quick,47,2.8600400,9, 100000000
radix,47,2.8600400,7, 100000000
quick,48,2.8545330,8, 100000000
radix,48,2.8545330,7, 100000000
quick,49,2.8637860,17, 100000000
radix,49,2.8637860,8, 100000000
quick,50,2.8468980,9, 100000000
