s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8070720,18, 100000000
radix,1,2.8070720,8, 100000000
quick,2,2.7700790,8, 100000000
radix,2,2.7700790,6, 100000000
quick,3,2.7658110,17, 100000000
radix,3,2.7658110,8, 100000000
quick,4,2.7606480,18, 100000000
radix,4,2.7606480,9, 100000000
quick,5,2.7677550,9, 100000000
radix,5,2.7677550,7, 100000000
quick,6,2.7688920,9, 100000000
radix,6,2.7688920,6, 100000000
quick,7,2.7593850,96, 100000000
radix,7,2.7593850,48, 100000000
quick,8,2.7618500,9, 100000000
radix,8,2.7618500,7, 100000000
quick,9,2.7619520,9, 100000000
radix,9,2.7619520,7, 100000000
quick,10,2.7609980,10, 100000000
radix,10,2.7609980,8, 100000000
quick,11,2.7810520,43, 100000000
radix,11,2.7810520,9, 100000000
quick,12,2.7789110,9, 100000000
radix,12,2.7789110,7, 100000000
quick,13,2.7752320,10, 100000000
radix,13,2.7752320,7, 100000000
quick,14,2.7621310,19, 100000000
radix,14,2.7621310,8, 100000000
quick,15,2.7730860,9, 100000000
radix,15,2.7730860,7, 100000000
quick,16,2.7722910,10, 100000000
radix,16,2.7722910,16, 100000000
quick,17,2.7686900,9, 100000000
radix,17,2.7686900,8, 100000000
quick,18,2.7737920,18, 100000000
radix,18,2.7737920,9, 100000000
quick,19,2.7842660,17, 100000000
radix,19,2.7842660,8, 100000000
quick,20,2.7807020,9, 100000000
radix,20,2.7807020,7, 100000000
quick,21,2.7639470,10, 100000000
radix,21,2.7639470,7, 100000000
quick,22,2.7859080,10, 100000000
radix,22,2.7859080,9, 100000000
quick,23,2.9579050,8, 100000000
radix,23,2.9579050,7, 100000000
quick,24,2.7879120,52, 100000000
radix,24,2.7879120,9, 100000000
quick,25,2.7854370,9, 100000000
radix,25,2.7854370,7, 100000000
quick,26,2.7693860,19, 100000000
radix,26,2.7693860,9, 100000000
quick,27,2.7753850,20, 100000000
radix,27,2.7753850,10, 100000000
quick,28,2.7739390,8, 100000000
radix,28,2.7739390,7, 100000000
quick,29,2.7782140,18, 100000000
radix,29,2.7782140,9, 100000000
quick,30,2.7772660,9, 100000000
radix,30,2.7772660,6, 100000000
quick,31,2.7755050,17, 100000000
radix,31,2.7755050,8, 100000000
quick,32,2.7666150,9, 100000000
radix,32,2.7666150,6, 100000000
quick,33,2.7652260,17, 100000000
radix,33,2.7652260,8, 100000000
quick,34,2.7799410,19, 100000000
radix,34,2.7799410,9, 100000000
quick,35,2.7772950,8, 100000000
radix,35,2.7772950,6, 100000000
quick,36,2.7762130,9, 100000000
radix,36,2.7762130,7, 100000000
quick,37,2.7613810,9, 100000000
radix,37,2.7613810,7, 100000000
quick,38,2.7553810,9, 100000000
radix,38,2.7553810,23, 100000000
quick,39,2.7564220,11, 100000000
radix,39,2.7564220,7, 100000000
quick,40,2.7624100,9, 100000000
radix,40,2.7624100,6, 100000000
quick,41,2.7595040,10, 100000000
radix,41,2.7595040,8, 100000000
quick,42,2.7700550,9, 100000000
radix,42,2.7700550,7, 100000000
quick,43,2.7735390,9, 100000000
radix,43,2.7735390,6, 100000000
quick,44,2.7754990,17, 100000000
radix,44,2.7754990,8, 100000000
quick,45,2.7744370,8, 100000000
radix,45,2.7744370,6, 100000000
quick,46,2.7685150,9, 100000000
radix,46,2.7685150,7, 100000000
quick,47,2.7795000,9, 100000000
radix,47,2.7795000,6, 100000000
quick,48,2.7586210,20, 100000000
radix,48,2.7586210,11, 100000000
quick,49,2.7692280,9, 100000000
radix,49,2.7692280,7, 100000000
quick,50,2.7705600,9, 100000000
radix,50,2.7705600,7, 100000000
quick,51,2.7727510,9, 100000000
radix,51,2.7727510,7, 100000000
quick,52,2.7797220,8, 100000000
radix,52,2.7797220,6, 100000000
quick,53,2.7538580,17, 100000000
radix,53,2.7538580,7, 100000000
quick,54,2.7826370,9, 100000000
radix,54,2.7826370,6, 100000000
quick,55,2.7656900,8, 100000000
radix,55,2.7656900,6, 100000000
quick,56,2.7812610,8, 100000000
radix,56,2.7812610,7, 100000000
quick,57,2.8181290,17, 100000000
