s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8949060,14, 100000000
radix,1,2.8949060,20, 100000000
quick,2,2.7656570,19, 100000000
radix,2,2.7656570,28, 100000000
quick,3,2.7929720,11, 100000000
radix,3,2.7929720,58, 100000000
quick,4,2.7776980,12, 100000000
radix,4,2.7776980,72, 100000000
quick,5,2.7686730,8, 100000000
radix,5,2.7686730,16, 100000000
quick,6,2.7840720,8, 100000000
radix,6,2.7840720,53, 100000000
quick,7,2.7775500,9, 100000000
radix,7,2.7775500,69, 100000000
quick,8,2.7829800,10, 100000000
radix,8,2.7829800,27, 100000000
quick,9,2.7833320,18, 100000000
radix,9,2.7833320,22, 100000000
quick,10,2.7869520,9, 100000000
radix,10,2.7869520,18, 100000000
quick,11,2.7735880,13, 100000000
radix,11,2.7735880,39, 100000000
quick,12,2.7605660,8, 100000000
radix,12,2.7605660,68, 100000000
quick,13,2.7634170,9, 100000000
radix,13,2.7634170,34, 100000000
quick,14,2.7660360,9, 100000000
radix,14,2.7660360,35, 100000000
quick,15,2.7904390,10, 100000000
radix,15,2.7904390,21, 100000000
quick,16,2.7638000,8, 100000000
radix,16,2.7638000,59, 100000000
quick,17,2.7690650,11, 100000000
radix,17,2.7690650,29, 100000000
quick,18,2.7595410,9, 100000000
radix,18,2.7595410,107, 100000000
quick,19,2.7840650,17, 100000000
radix,19,2.7840650,52, 100000000
quick,20,2.7780570,10, 100000000
radix,20,2.7780570,38, 100000000
quick,21,2.8157010,9, 100000000
radix,21,2.8157010,18, 100000000
quick,22,2.8257790,9, 100000000
radix,22,2.8257790,75, 100000000
quick,23,2.8000470,10, 100000000
radix,23,2.8000470,25, 100000000
quick,24,2.8106510,11, 100000000
radix,24,2.8106510,29, 100000000
quick,25,2.7902570,70, 100000000
radix,25,2.7902570,22, 100000000
quick,26,2.8162830,10, 100000000
radix,26,2.8162830,29, 100000000
quick,27,2.7934160,9, 100000000
radix,27,2.7934160,18, 100000000
quick,28,2.7998870,9, 100000000
radix,28,2.7998870,18, 100000000
quick,29,2.7999240,18, 100000000
radix,29,2.7999240,23, 100000000
quick,30,2.7928640,20, 100000000
radix,30,2.7928640,26, 100000000
quick,31,2.8035210,11, 100000000
radix,31,2.8035210,32, 100000000
quick,32,2.7869050,11, 100000000
radix,32,2.7869050,55, 100000000
quick,33,2.7986510,9, 100000000
radix,33,2.7986510,17, 100000000
quick,34,2.7907750,34, 100000000
radix,34,2.7907750,30, 100000000
quick,35,2.8434170,12, 100000000
radix,35,2.8434170,35, 100000000
quick,36,2.8247220,16, 100000000
radix,36,2.8247220,40, 100000000
quick,37,2.8000150,19, 100000000
radix,37,2.8000150,47, 100000000
quick,38,2.7921700,8, 100000000
radix,38,2.7921700,17, 100000000
quick,39,2.7930980,10, 100000000
radix,39,2.7930980,34, 100000000
quick,40,2.8030680,9, 100000000
radix,40,2.8030680,17, 100000000
quick,41,2.7881030,9, 100000000
radix,41,2.7881030,17, 100000000
quick,42,2.7889360,11, 100000000
radix,42,2.7889360,24, 100000000
quick,43,2.7762950,8, 100000000
radix,43,2.7762950,16, 100000000
quick,44,2.8076240,15, 100000000
radix,44,2.8076240,85, 100000000
quick,45,2.7848400,9, 100000000
radix,45,2.7848400,18, 100000000
quick,46,2.7872270,9, 100000000
radix,46,2.7872270,51, 100000000
quick,47,2.7923350,16, 100000000
radix,47,2.7923350,36, 100000000
quick,48,2.7786950,8, 100000000
radix,48,2.7786950,16, 100000000
quick,49,2.7961410,8, 100000000
radix,49,2.7961410,16, 100000000
quick,50,2.7871320,8, 100000000
radix,50,2.7871320,16, 100000000
quick,51,2.8098020,9, 100000000
radix,51,2.8098020,38, 100000000
quick,52,2.7547850,8, 100000000
radix,52,2.7547850,17, 100000000
quick,53,2.7741820,9, 100000000
radix,53,2.7741820,17, 100000000
quick,54,2.8096290,8, 100000000
radix,54,2.8096290,16, 100000000
quick,55,2.7772370,9, 100000000
radix,55,2.7772370,55, 100000000
quick,56,2.7655720,9, 100000000
radix,56,2.7655720,18, 100000000
quick,57,2.7692820,8, 100000000
radix,57,2.7692820,16, 100000000
quick,58,2.7824290,9, 100000000
radix,58,2.7824290,17, 100000000
quick,59,2.7752590,19, 100000000
radix,59,2.7752590,25, 100000000
quick,60,2.7787610,8, 100000000
radix,60,2.7787610,17, 100000000
quick,61,2.7646050,10, 100000000
radix,61,2.7646050,30, 100000000
quick,62,2.7894510,13, 100000000
radix,62,2.7894510,60, 100000000
quick,63,2.7922850,8, 100000000
radix,63,2.7922850,16, 100000000
quick,64,2.7808580,10, 100000000
radix,64,2.7808580,16, 100000000
quick,65,2.7715880,9, 100000000
radix,65,2.7715880,16, 100000000
quick,66,2.7641930,9, 100000000
radix,66,2.7641930,16, 100000000
quick,67,2.7785880,10, 100000000
radix,67,2.7785880,18, 100000000
quick,68,2.7640760,9, 100000000
radix,68,2.7640760,71, 100000000
quick,69,2.7738680,8, 100000000
radix,69,2.7738680,16, 100000000
quick,70,2.7653180,8, 100000000
radix,70,2.7653180,17, 100000000
quick,71,2.7771190,9, 100000000
radix,71,2.7771190,18, 100000000
quick,72,2.7589750,12, 100000000
radix,72,2.7589750,20, 100000000
quick,73,2.7725970,13, 100000000
radix,73,2.7725970,32, 100000000
quick,74,2.7591280,8, 100000000
radix,74,2.7591280,16, 100000000
quick,75,2.7643610,9, 100000000
radix,75,2.7643610,16, 100000000
quick,76,2.7714990,10, 100000000
radix,76,2.7714990,106, 100000000
quick,77,2.7599870,17, 100000000
radix,77,2.7599870,21, 100000000
quick,78,2.7630790,17, 100000000
radix,78,2.7630790,22, 100000000
quick,79,2.7610270,19, 100000000
radix,79,2.7610270,38, 100000000
quick,80,2.7861110,19, 100000000
radix,80,2.7861110,42, 100000000
quick,81,2.7576910,8, 100000000
radix,81,2.7576910,16, 100000000
quick,82,2.7793410,9, 100000000
radix,82,2.7793410,19, 100000000
quick,83,2.7693570,8, 100000000
radix,83,2.7693570,16, 100000000
quick,84,2.7738550,20, 100000000
radix,84,2.7738550,43, 100000000
quick,85,2.7751900,8, 100000000
radix,85,2.7751900,17, 100000000
quick,86,2.7669550,9, 100000000
radix,86,2.7669550,18, 100000000
quick,87,2.7824980,8, 100000000
radix,87,2.7824980,16, 100000000
quick,88,2.7653330,10, 100000000
radix,88,2.7653330,37, 100000000
quick,89,2.7799180,10, 100000000
radix,89,2.7799180,18, 100000000
quick,90,2.7746860,8, 100000000
radix,90,2.7746860,16, 100000000
quick,91,2.7720770,16, 100000000
radix,91,2.7720770,20, 100000000
quick,92,2.7709660,18, 100000000
radix,92,2.7709660,22, 100000000
quick,93,2.7662040,10, 100000000
radix,93,2.7662040,18, 100000000
quick,94,2.7709900,8, 100000000
radix,94,2.7709900,16, 100000000
quick,95,2.7653490,8, 100000000
radix,95,2.7653490,17, 100000000
quick,96,2.7779520,9, 100000000
radix,96,2.7779520,18, 100000000
quick,97,2.7728210,8, 100000000
radix,97,2.7728210,16, 100000000
quick,98,2.7816220,8, 100000000
radix,98,2.7816220,16, 100000000
quick,99,2.7617690,9, 100000000
radix,99,2.7617690,18, 100000000
quick,100,2.8590590,10, 100000000
radix,100,2.8590590,34, 100000000
