s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1851470,17, 100000000
radix,1,3.1851470,8, 100000000
quick,2,3.0913220,22, 100000000
radix,2,3.0913220,11, 100000000
quick,3,3.1147480,20, 100000000
radix,3,3.1147480,10, 100000000
quick,4,3.0896890,10, 100000000
radix,4,3.0896890,14, 100000000
quick,5,3.1193130,12, 100000000
radix,5,3.1193130,9, 100000000
quick,6,3.0741840,13, 100000000
radix,6,3.0741840,11, 100000000
quick,7,3.0776740,10, 100000000
radix,7,3.0776740,8, 100000000
quick,8,3.1350210,12, 100000000
radix,8,3.1350210,10, 100000000
quick,9,3.1139120,10, 100000000
radix,9,3.1139120,8, 100000000
quick,10,3.1382430,11, 100000000
radix,10,3.1382430,8, 100000000
quick,11,3.1345290,13, 100000000
radix,11,3.1345290,9, 100000000
quick,12,3.0644470,12, 100000000
radix,12,3.0644470,10, 100000000
quick,13,3.1476260,12, 100000000
radix,13,3.1476260,9, 100000000
quick,14,3.0943590,91, 100000000
radix,14,3.0943590,59, 100000000
quick,15,3.0776130,20, 100000000
radix,15,3.0776130,10, 100000000
quick,16,3.1678070,11, 100000000
radix,16,3.1678070,8, 100000000
quick,17,3.2176480,12, 100000000
radix,17,3.2176480,57, 100000000
quick,18,3.0833760,10, 100000000
radix,18,3.0833760,8, 100000000
quick,19,3.1290290,19, 100000000
radix,19,3.1290290,8, 100000000
quick,20,3.1349010,20, 100000000
radix,20,3.1349010,10, 100000000
quick,21,3.1270290,12, 100000000
radix,21,3.1270290,9, 100000000
quick,22,3.1802030,11, 100000000
radix,22,3.1802030,9, 100000000
quick,23,3.0902230,9, 100000000
radix,23,3.0902230,7, 100000000
quick,24,3.1015170,19, 100000000
radix,24,3.1015170,9, 100000000
quick,25,3.0218400,20, 100000000
radix,25,3.0218400,9, 100000000
quick,26,3.1303130,10, 100000000
radix,26,3.1303130,7, 100000000
quick,27,3.1411280,18, 100000000
radix,27,3.1411280,8, 100000000
quick,28,3.1041660,21, 100000000
radix,28,3.1041660,11, 100000000
quick,29,3.1334150,12, 100000000
radix,29,3.1334150,93, 100000000
quick,30,3.1595820,15, 100000000
radix,30,3.1595820,11, 100000000
quick,31,3.1428610,16, 100000000
radix,31,3.1428610,8, 100000000
quick,32,3.1233900,19, 100000000
radix,32,3.1233900,9, 100000000
quick,33,3.1068510,12, 100000000
radix,33,3.1068510,9, 100000000
quick,34,3.1255130,24, 100000000
radix,34,3.1255130,20, 100000000
quick,35,3.0836010,22, 100000000
radix,35,3.0836010,10, 100000000
quick,36,3.1296550,19, 100000000
radix,36,3.1296550,16, 100000000
quick,37,3.0831990,12, 100000000
radix,37,3.0831990,78, 100000000
quick,38,3.0987110,18, 100000000
radix,38,3.0987110,12, 100000000
quick,39,3.1005360,23, 100000000
radix,39,3.1005360,29, 100000000
quick,40,3.1356130,13, 100000000
radix,40,3.1356130,43, 100000000
quick,41,3.1084930,12, 100000000
radix,41,3.1084930,9, 100000000
quick,42,3.0832310,10, 100000000
radix,42,3.0832310,7, 100000000
quick,43,3.1298080,13, 100000000
radix,43,3.1298080,10, 100000000
quick,44,3.1396030,19, 100000000
radix,44,3.1396030,10, 100000000
quick,45,3.1441700,50, 100000000
radix,45,3.1441700,14, 100000000
quick,46,3.1351670,19, 100000000
radix,46,3.1351670,16, 100000000
quick,47,3.1232130,18, 100000000
radix,47,3.1232130,8, 100000000
quick,48,3.1798080,17, 100000000
radix,48,3.1798080,8, 100000000
quick,49,3.0866160,61, 100000000
radix,49,3.0866160,7, 100000000
quick,50,3.2289640,10, 100000000
radix,50,3.2289640,8, 100000000
quick,51,3.1307700,18, 100000000
radix,51,3.1307700,8, 100000000
quick,52,3.0844690,10, 100000000
radix,52,3.0844690,7, 100000000
quick,53,3.1678390,15, 100000000
radix,53,3.1678390,7, 100000000
quick,54,3.1695690,11, 100000000
radix,54,3.1695690,9, 100000000
quick,55,3.1445550,22, 100000000
radix,55,3.1445550,10, 100000000
quick,56,3.1841820,11, 100000000
radix,56,3.1841820,9, 100000000
quick,57,3.1470270,15, 100000000
radix,57,3.1470270,12, 100000000
quick,58,3.1538270,18, 100000000
radix,58,3.1538270,8, 100000000
quick,59,3.1827400,19, 100000000
radix,59,3.1827400,9, 100000000
quick,60,3.1005220,18, 100000000
radix,60,3.1005220,8, 100000000
quick,61,3.1814050,17, 100000000
radix,61,3.1814050,8, 100000000
quick,62,3.1448860,11, 100000000
radix,62,3.1448860,8, 100000000
quick,63,3.1971900,21, 100000000
radix,63,3.1971900,10, 100000000
quick,64,3.1209040,9, 100000000
radix,64,3.1209040,7, 100000000
quick,65,3.1538920,17, 100000000
radix,65,3.1538920,7, 100000000
quick,66,3.0716110,16, 100000000
radix,66,3.0716110,13, 100000000
quick,67,3.0772090,19, 100000000
radix,67,3.0772090,8, 100000000
quick,68,3.0982490,20, 100000000
radix,68,3.0982490,10, 100000000
quick,69,3.1521670,21, 100000000
radix,69,3.1521670,9, 100000000
quick,70,3.2084830,32, 100000000
radix,70,3.2084830,10, 100000000
quick,71,3.1383200,11, 100000000
radix,71,3.1383200,8, 100000000
quick,72,3.2211540,11, 100000000
radix,72,3.2211540,9, 100000000
quick,73,3.2090110,26, 100000000
radix,73,3.2090110,16, 100000000
quick,74,3.1387440,11, 100000000
radix,74,3.1387440,9, 100000000
quick,75,3.2027100,18, 100000000
radix,75,3.2027100,8, 100000000
quick,76,3.1992940,22, 100000000
radix,76,3.1992940,12, 100000000
quick,77,3.2495760,19, 100000000
radix,77,3.2495760,9, 100000000
quick,78,3.1946240,10, 100000000
radix,78,3.1946240,8, 100000000
quick,79,3.2192050,11, 100000000
radix,79,3.2192050,8, 100000000
quick,80,3.1592760,22, 100000000
radix,80,3.1592760,12, 100000000
quick,81,3.1463340,16, 100000000
radix,81,3.1463340,21, 100000000
quick,82,3.1928640,10, 100000000
radix,82,3.1928640,7, 100000000
quick,83,3.1376380,18, 100000000
radix,83,3.1376380,8, 100000000
quick,84,3.1769230,10, 100000000
radix,84,3.1769230,7, 100000000
quick,85,3.2207780,22, 100000000
radix,85,3.2207780,11, 100000000
quick,86,3.1894840,91, 100000000
radix,86,3.1894840,10, 100000000
quick,87,3.1896050,17, 100000000
radix,87,3.1896050,7, 100000000
quick,88,3.1727070,23, 100000000
radix,88,3.1727070,13, 100000000
quick,89,3.1771440,12, 100000000
radix,89,3.1771440,9, 100000000
quick,90,3.1517960,24, 100000000
radix,90,3.1517960,20, 100000000
quick,91,3.2433100,11, 100000000
radix,91,3.2433100,8, 100000000
quick,92,3.1897440,19, 100000000
radix,92,3.1897440,9, 100000000
quick,93,3.1606060,11, 100000000
radix,93,3.1606060,8, 100000000
quick,94,3.2221970,13, 100000000
radix,94,3.2221970,11, 100000000
quick,95,3.0769620,11, 100000000
radix,95,3.0769620,9, 100000000
quick,96,3.1056800,17, 100000000
radix,96,3.1056800,16, 100000000
quick,97,3.1715140,15, 100000000
radix,97,3.1715140,25, 100000000
quick,98,3.0801120,19, 100000000
radix,98,3.0801120,10, 100000000
quick,99,3.1474290,10, 100000000
radix,99,3.1474290,7, 100000000
quick,100,3.2204920,10, 100000000
radix,100,3.2204920,8, 100000000
