n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
27,1,45,1, 1000000
27,2,18,1, 1000000
27,3,22,1, 1000000
27,4,8,1, 1000000
27,5,6,1, 1000000
27,6,6,1, 1000000
27,7,5,1, 1000000
27,8,4,1, 1000000
27,9,4,1, 1000000
27,10,4,1, 1000000
27,11,3,1, 1000000
27,12,3,1, 1000000
27,13,2,1, 1000000
27,14,3,1, 1000000
27,15,3,1, 1000000
27,16,2,1, 1000000
27,17,2,1, 1000000
27,18,3,1, 1000000
27,19,3,1, 1000000
27,20,4,1, 1000000
27,21,3,1, 1000000
27,22,2,1, 1000000
27,23,2,1, 1000000
27,24,2,1, 1000000
27,25,3,1, 1000000
27,26,2,1, 1000000
27,27,3,1, 1000000
27,28,3,1, 1000000
27,1,128,2, 1000000
27,2,21,2, 1000000
27,3,15,2, 1000000
27,4,12,2, 1000000
27,5,11,2, 1000000
27,6,9,2, 1000000
27,7,8,2, 1000000
27,8,7,2, 1000000
27,9,7,2, 1000000
27,10,7,2, 1000000
27,11,6,2, 1000000
27,12,6,2, 1000000
27,13,5,2, 1000000
27,14,5,2, 1000000
27,15,5,2, 1000000
27,16,4,2, 1000000
27,17,4,2, 1000000
27,18,4,2, 1000000
27,19,4,2, 1000000
27,20,4,2, 1000000
27,21,4,2, 1000000
27,22,3,2, 1000000
27,23,3,2, 1000000
27,24,3,2, 1000000
27,25,3,2, 1000000
27,26,3,2, 1000000
27,27,3,2, 1000000
27,28,3,2, 1000000
27,1,47,3, 1000000
27,2,28,3, 1000000
27,3,12,3, 1000000
27,4,10,3, 1000000
27,5,8,3, 1000000
27,6,8,3, 1000000
27,7,7,3, 1000000
27,8,6,3, 1000000
27,9,6,3, 1000000
27,10,5,3, 1000000
27,11,5,3, 1000000
27,12,5,3, 1000000
27,13,4,3, 1000000
27,14,4,3, 1000000
27,15,4,3, 1000000
27,16,3,3, 1000000
27,17,3,3, 1000000
27,18,3,3, 1000000
27,19,3,3, 1000000
27,20,4,3, 1000000
27,21,3,3, 1000000
27,22,3,3, 1000000
27,23,3,3, 1000000
27,24,3,3, 1000000
27,25,2,3, 1000000
27,26,3,3, 1000000
27,27,2,3, 1000000
27,28,2,3, 1000000
27,1,63,4, 1000000
27,2,22,4, 1000000
27,3,16,4, 1000000
27,4,12,4, 1000000
27,5,11,4, 1000000
27,6,9,4, 1000000
27,7,8,4, 1000000
27,8,7,4, 1000000
27,9,7,4, 1000000
27,10,6,4, 1000000
27,11,6,4, 1000000
27,12,6,4, 1000000
27,13,5,4, 1000000
27,14,5,4, 1000000
27,15,5,4, 1000000
27,16,4,4, 1000000
27,17,4,4, 1000000
27,18,4,4, 1000000
27,19,4,4, 1000000
27,20,4,4, 1000000
27,21,4,4, 1000000
27,22,3,4, 1000000
27,23,3,4, 1000000
27,24,3,4, 1000000
27,25,3,4, 1000000
27,26,3,4, 1000000
27,27,3,4, 1000000
27,28,3,4, 1000000
27,1,60,5, 1000000
27,2,24,5, 1000000
27,3,17,5, 1000000
27,4,13,5, 1000000
27,5,11,5, 1000000
27,6,10,5, 1000000
27,7,9,5, 1000000
27,8,8,5, 1000000
27,9,8,5, 1000000
27,10,7,5, 1000000
27,11,6,5, 1000000
27,12,6,5, 1000000
27,13,5,5, 1000000
27,14,5,5, 1000000
27,15,5,5, 1000000
27,16,4,5, 1000000
27,17,4,5, 1000000
27,18,4,5, 1000000
27,19,5,5, 1000000
27,20,5,5, 1000000
27,21,5,5, 1000000
27,22,4,5, 1000000
27,23,3,5, 1000000
27,24,4,5, 1000000
27,25,3,5, 1000000
27,26,3,5, 1000000
27,27,3,5, 1000000
27,28,3,5, 1000000
27,1,50,6, 1000000
27,2,28,6, 1000000
27,3,13,6, 1000000
27,4,10,6, 1000000
27,5,9,6, 1000000
27,6,8,6, 1000000
27,7,7,6, 1000000
27,8,6,6, 1000000
27,9,6,6, 1000000
27,10,6,6, 1000000
27,11,5,6, 1000000
27,12,5,6, 1000000
27,13,4,6, 1000000
27,14,4,6, 1000000
27,15,4,6, 1000000
27,16,4,6, 1000000
27,17,4,6, 1000000
27,18,4,6, 1000000
27,19,4,6, 1000000
27,20,4,6, 1000000
27,21,4,6, 1000000
27,22,3,6, 1000000
27,23,3,6, 1000000
27,24,3,6, 1000000
27,25,2,6, 1000000
27,26,3,6, 1000000
27,27,3,6, 1000000
27,28,3,6, 1000000
27,1,52,7, 1000000
27,2,25,7, 1000000
27,3,23,7, 1000000
27,4,12,7, 1000000
27,5,10,7, 1000000
27,6,9,7, 1000000
27,7,8,7, 1000000
27,8,7,7, 1000000
27,9,6,7, 1000000
27,10,6,7, 1000000
27,11,5,7, 1000000
27,12,5,7, 1000000
27,13,5,7, 1000000
27,14,4,7, 1000000
27,15,5,7, 1000000
27,16,4,7, 1000000
27,17,4,7, 1000000
27,18,4,7, 1000000
27,19,4,7, 1000000
27,20,4,7, 1000000
27,21,4,7, 1000000
27,22,3,7, 1000000
27,23,3,7, 1000000
27,24,3,7, 1000000
27,25,3,7, 1000000
27,26,3,7, 1000000
27,27,3,7, 1000000
27,28,3,7, 1000000
27,1,61,8, 1000000
27,2,21,8, 1000000
27,3,15,8, 1000000
27,4,11,8, 1000000
27,5,10,8, 1000000
27,6,9,8, 1000000
27,7,7,8, 1000000
27,8,7,8, 1000000
27,9,7,8, 1000000
27,10,6,8, 1000000
27,11,5,8, 1000000
27,12,6,8, 1000000
27,13,5,8, 1000000
27,14,5,8, 1000000
27,15,5,8, 1000000
27,16,4,8, 1000000
27,17,4,8, 1000000
27,18,4,8, 1000000
27,19,4,8, 1000000
27,20,4,8, 1000000
27,21,4,8, 1000000
27,22,3,8, 1000000
27,23,3,8, 1000000
27,24,3,8, 1000000
27,25,3,8, 1000000
27,26,3,8, 1000000
27,27,3,8, 1000000
27,28,3,8, 1000000
27,1,61,9, 1000000
27,2,21,9, 1000000
27,3,15,9, 1000000
27,4,12,9, 1000000
27,5,11,9, 1000000
27,6,9,9, 1000000
27,7,9,9, 1000000
27,8,7,9, 1000000
27,9,7,9, 1000000
27,10,6,9, 1000000
27,11,6,9, 1000000
27,12,6,9, 1000000
27,13,5,9, 1000000
27,14,5,9, 1000000
27,15,5,9, 1000000
27,16,4,9, 1000000
27,17,4,9, 1000000
27,18,4,9, 1000000
27,19,4,9, 1000000
27,20,4,9, 1000000
27,21,4,9, 1000000
27,22,3,9, 1000000
27,23,3,9, 1000000
27,24,3,9, 1000000
27,25,3,9, 1000000
27,26,3,9, 1000000
27,27,3,9, 1000000
27,28,3,9, 1000000
27,1,32,10, 1000000
27,2,15,10, 1000000
27,3,11,10, 1000000
27,4,9,10, 1000000
27,5,8,10, 1000000
27,6,7,10, 1000000
27,7,6,10, 1000000
27,8,6,10, 1000000
27,9,5,10, 1000000
27,10,5,10, 1000000
27,11,4,10, 1000000
27,12,4,10, 1000000
27,13,4,10, 1000000
27,14,4,10, 1000000
27,15,4,10, 1000000
27,16,3,10, 1000000
27,17,3,10, 1000000
27,18,3,10, 1000000
27,19,3,10, 1000000
27,20,3,10, 1000000
27,21,3,10, 1000000
27,22,2,10, 1000000
27,23,2,10, 1000000
27,24,2,10, 1000000
27,25,2,10, 1000000
27,26,2,10, 1000000
27,27,2,10, 1000000
27,28,2,10, 1000000
