n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
8,1,42,1, 1000000
8,2,22,1, 1000000
8,3,9,1, 1000000
8,4,7,1, 1000000
8,5,5,1, 1000000
8,6,5,1, 1000000
8,7,4,1, 1000000
8,8,3,1, 1000000
8,9,3,1, 1000000
8,1,41,2, 1000000
8,2,15,2, 1000000
8,3,10,2, 1000000
8,4,15,2, 1000000
8,5,6,2, 1000000
8,6,5,2, 1000000
8,7,4,2, 1000000
8,8,3,2, 1000000
8,9,3,2, 1000000
8,1,41,3, 1000000
8,2,16,3, 1000000
8,3,11,3, 1000000
8,4,63,3, 1000000
8,5,5,3, 1000000
8,6,4,3, 1000000
8,7,4,3, 1000000
8,8,3,3, 1000000
8,9,3,3, 1000000
8,1,47,4, 1000000
8,2,13,4, 1000000
8,3,9,4, 1000000
8,4,7,4, 1000000
8,5,5,4, 1000000
8,6,5,4, 1000000
8,7,4,4, 1000000
8,8,3,4, 1000000
8,9,3,4, 1000000
8,1,43,5, 1000000
8,2,22,5, 1000000
8,3,9,5, 1000000
8,4,7,5, 1000000
8,5,6,5, 1000000
8,6,4,5, 1000000
8,7,4,5, 1000000
8,8,3,5, 1000000
8,9,3,5, 1000000
8,1,39,6, 1000000
8,2,22,6, 1000000
8,3,8,6, 1000000
8,4,6,6, 1000000
8,5,5,6, 1000000
8,6,4,6, 1000000
8,7,4,6, 1000000
8,8,3,6, 1000000
8,9,3,6, 1000000
8,1,32,7, 1000000
8,2,12,7, 1000000
8,3,8,7, 1000000
8,4,6,7, 1000000
8,5,5,7, 1000000
8,6,4,7, 1000000
8,7,4,7, 1000000
8,8,3,7, 1000000
8,9,22,7, 1000000
8,1,38,8, 1000000
8,2,14,8, 1000000
8,3,16,8, 1000000
8,4,6,8, 1000000
8,5,5,8, 1000000
8,6,4,8, 1000000
8,7,4,8, 1000000
8,8,3,8, 1000000
8,9,3,8, 1000000
8,1,28,9, 1000000
8,2,23,9, 1000000
8,3,9,9, 1000000
8,4,7,9, 1000000
8,5,6,9, 1000000
8,6,5,9, 1000000
8,7,4,9, 1000000
8,8,4,9, 1000000
8,9,4,9, 1000000
8,1,41,10, 1000000
8,2,23,10, 1000000
8,3,9,10, 1000000
8,4,7,10, 1000000
8,5,5,10, 1000000
8,6,5,10, 1000000
8,7,4,10, 1000000
8,8,3,10, 1000000
8,9,3,10, 1000000
