n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
42,1,34,1, 1000000
42,2,12,1, 1000000
42,3,8,1, 1000000
42,4,7,1, 1000000
42,5,5,1, 1000000
42,6,4,1, 1000000
42,7,4,1, 1000000
42,8,3,1, 1000000
42,9,3,1, 1000000
42,10,3,1, 1000000
42,11,2,1, 1000000
42,12,2,1, 1000000
42,13,2,1, 1000000
42,14,2,1, 1000000
42,15,2,1, 1000000
42,16,1,1, 1000000
42,17,2,1, 1000000
42,18,2,1, 1000000
42,19,2,1, 1000000
42,20,2,1, 1000000
42,21,1,1, 1000000
42,22,1,1, 1000000
42,23,1,1, 1000000
42,24,1,1, 1000000
42,25,1,1, 1000000
42,26,1,1, 1000000
42,27,1,1, 1000000
42,28,1,1, 1000000
42,29,1,1, 1000000
42,30,1,1, 1000000
42,31,1,1, 1000000
42,32,1,1, 1000000
42,33,1,1, 1000000
42,34,1,1, 1000000
42,35,1,1, 1000000
42,36,1,1, 1000000
42,37,1,1, 1000000
42,38,1,1, 1000000
42,39,1,1, 1000000
42,40,1,1, 1000000
42,41,1,1, 1000000
42,42,1,1, 1000000
42,43,1,1, 1000000
42,1,39,2, 1000000
42,2,22,2, 1000000
42,3,8,2, 1000000
42,4,6,2, 1000000
42,5,5,2, 1000000
42,6,4,2, 1000000
42,7,4,2, 1000000
42,8,3,2, 1000000
42,9,3,2, 1000000
42,10,3,2, 1000000
42,11,2,2, 1000000
42,12,2,2, 1000000
42,13,2,2, 1000000
42,14,2,2, 1000000
42,15,2,2, 1000000
42,16,2,2, 1000000
42,17,2,2, 1000000
42,18,2,2, 1000000
42,19,1,2, 1000000
42,20,2,2, 1000000
42,21,2,2, 1000000
42,22,1,2, 1000000
42,23,1,2, 1000000
42,24,1,2, 1000000
42,25,1,2, 1000000
42,26,1,2, 1000000
42,27,1,2, 1000000
42,28,1,2, 1000000
42,29,1,2, 1000000
42,30,1,2, 1000000
42,31,1,2, 1000000
42,32,1,2, 1000000
42,33,1,2, 1000000
42,34,1,2, 1000000
42,35,1,2, 1000000
42,36,1,2, 1000000
42,37,1,2, 1000000
42,38,1,2, 1000000
42,39,1,2, 1000000
42,40,1,2, 1000000
42,41,1,2, 1000000
42,42,1,2, 1000000
42,43,1,2, 1000000
42,1,33,3, 1000000
42,2,12,3, 1000000
42,3,8,3, 1000000
42,4,6,3, 1000000
42,5,5,3, 1000000
42,6,4,3, 1000000
42,7,4,3, 1000000
42,8,3,3, 1000000
42,9,3,3, 1000000
42,10,3,3, 1000000
42,11,2,3, 1000000
42,12,2,3, 1000000
42,13,2,3, 1000000
42,14,2,3, 1000000
42,15,2,3, 1000000
42,16,1,3, 1000000
42,17,1,3, 1000000
42,18,1,3, 1000000
42,19,1,3, 1000000
42,20,1,3, 1000000
42,21,1,3, 1000000
42,22,1,3, 1000000
42,23,1,3, 1000000
42,24,1,3, 1000000
42,25,1,3, 1000000
42,26,1,3, 1000000
42,27,1,3, 1000000
42,28,1,3, 1000000
42,29,1,3, 1000000
42,30,1,3, 1000000
42,31,1,3, 1000000
42,32,1,3, 1000000
42,33,1,3, 1000000
42,34,1,3, 1000000
42,35,1,3, 1000000
42,36,1,3, 1000000
42,37,1,3, 1000000
42,38,1,3, 1000000
42,39,1,3, 1000000
42,40,0,3, 1000000
42,41,1,3, 1000000
42,42,1,3, 1000000
42,43,0,3, 1000000
42,1,36,4, 1000000
42,2,22,4, 1000000
42,3,14,4, 1000000
42,4,6,4, 1000000
42,5,5,4, 1000000
42,6,5,4, 1000000
42,7,4,4, 1000000
42,8,3,4, 1000000
42,9,3,4, 1000000
42,10,3,4, 1000000
42,11,4,4, 1000000
42,12,4,4, 1000000
42,13,2,4, 1000000
42,14,2,4, 1000000
42,15,4,4, 1000000
42,16,2,4, 1000000
42,17,2,4, 1000000
42,18,2,4, 1000000
42,19,3,4, 1000000
42,20,2,4, 1000000
42,21,2,4, 1000000
42,22,1,4, 1000000
42,23,1,4, 1000000
42,24,1,4, 1000000
42,25,1,4, 1000000
42,26,2,4, 1000000
42,27,1,4, 1000000
42,28,1,4, 1000000
42,29,1,4, 1000000
42,30,2,4, 1000000
42,31,2,4, 1000000
42,32,1,4, 1000000
42,33,1,4, 1000000
42,34,1,4, 1000000
42,35,1,4, 1000000
42,36,1,4, 1000000
42,37,1,4, 1000000
42,38,1,4, 1000000
42,39,1,4, 1000000
42,40,1,4, 1000000
42,41,1,4, 1000000
42,42,1,4, 1000000
42,43,1,4, 1000000
42,1,39,5, 1000000
42,2,14,5, 1000000
42,3,24,5, 1000000
42,4,6,5, 1000000
42,5,5,5, 1000000
42,6,4,5, 1000000
42,7,4,5, 1000000
42,8,3,5, 1000000
42,9,3,5, 1000000
42,10,3,5, 1000000
42,11,3,5, 1000000
42,12,3,5, 1000000
42,13,2,5, 1000000
42,14,2,5, 1000000
42,15,2,5, 1000000
42,16,2,5, 1000000
42,17,2,5, 1000000
42,18,2,5, 1000000
42,19,2,5, 1000000
42,20,2,5, 1000000
42,21,2,5, 1000000
42,22,1,5, 1000000
42,23,2,5, 1000000
42,24,2,5, 1000000
42,25,2,5, 1000000
42,26,1,5, 1000000
42,27,1,5, 1000000
42,28,1,5, 1000000
42,29,1,5, 1000000
42,30,1,5, 1000000
42,31,1,5, 1000000
42,32,1,5, 1000000
42,33,1,5, 1000000
42,34,1,5, 1000000
42,35,1,5, 1000000
42,36,1,5, 1000000
42,37,1,5, 1000000
42,38,1,5, 1000000
42,39,1,5, 1000000
42,40,1,5, 1000000
42,41,1,5, 1000000
42,42,1,5, 1000000
42,43,1,5, 1000000
42,1,73,6, 1000000
42,2,26,6, 1000000
42,3,10,6, 1000000
42,4,10,6, 1000000
42,5,6,6, 1000000
42,6,4,6, 1000000
42,7,7,6, 1000000
42,8,3,6, 1000000
42,9,3,6, 1000000
42,10,4,6, 1000000
42,11,2,6, 1000000
42,12,2,6, 1000000
42,13,2,6, 1000000
42,14,3,6, 1000000
42,15,2,6, 1000000
42,16,2,6, 1000000
42,17,2,6, 1000000
42,18,2,6, 1000000
42,19,2,6, 1000000
42,20,2,6, 1000000
42,21,3,6, 1000000
42,22,1,6, 1000000
42,23,1,6, 1000000
42,24,1,6, 1000000
42,25,2,6, 1000000
42,26,2,6, 1000000
42,27,1,6, 1000000
42,28,1,6, 1000000
42,29,1,6, 1000000
42,30,1,6, 1000000
42,31,1,6, 1000000
42,32,1,6, 1000000
42,33,1,6, 1000000
42,34,1,6, 1000000
42,35,1,6, 1000000
42,36,1,6, 1000000
42,37,1,6, 1000000
42,38,1,6, 1000000
42,39,1,6, 1000000
42,40,1,6, 1000000
42,41,1,6, 1000000
42,42,1,6, 1000000
42,43,1,6, 1000000
42,1,40,7, 1000000
42,2,26,7, 1000000
42,3,12,7, 1000000
42,4,7,7, 1000000
42,5,6,7, 1000000
42,6,5,7, 1000000
42,7,4,7, 1000000
42,8,3,7, 1000000
42,9,3,7, 1000000
42,10,3,7, 1000000
42,11,3,7, 1000000
42,12,4,7, 1000000
42,13,3,7, 1000000
42,14,2,7, 1000000
42,15,3,7, 1000000
42,16,3,7, 1000000
42,17,2,7, 1000000
42,18,2,7, 1000000
42,19,3,7, 1000000
42,20,3,7, 1000000
42,21,2,7, 1000000
42,22,1,7, 1000000
42,23,2,7, 1000000
42,24,2,7, 1000000
42,25,1,7, 1000000
42,26,1,7, 1000000
42,27,1,7, 1000000
42,28,1,7, 1000000
42,29,2,7, 1000000
42,30,2,7, 1000000
42,31,1,7, 1000000
42,32,33,7, 1000000
42,33,1,7, 1000000
42,34,1,7, 1000000
42,35,1,7, 1000000
42,36,1,7, 1000000
42,37,1,7, 1000000
42,38,1,7, 1000000
42,39,1,7, 1000000
42,40,1,7, 1000000
42,41,1,7, 1000000
42,42,1,7, 1000000
42,43,1,7, 1000000
42,1,39,8, 1000000
42,2,23,8, 1000000
42,3,13,8, 1000000
42,4,6,8, 1000000
42,5,5,8, 1000000
42,6,4,8, 1000000
42,7,4,8, 1000000
42,8,3,8, 1000000
42,9,3,8, 1000000
42,10,3,8, 1000000
42,11,2,8, 1000000
42,12,2,8, 1000000
42,13,2,8, 1000000
42,14,2,8, 1000000
42,15,2,8, 1000000
42,16,1,8, 1000000
42,17,1,8, 1000000
42,18,2,8, 1000000
42,19,2,8, 1000000
42,20,2,8, 1000000
42,21,2,8, 1000000
42,22,1,8, 1000000
42,23,1,8, 1000000
42,24,1,8, 1000000
42,25,1,8, 1000000
42,26,1,8, 1000000
42,27,1,8, 1000000
42,28,1,8, 1000000
42,29,1,8, 1000000
42,30,1,8, 1000000
42,31,1,8, 1000000
42,32,1,8, 1000000
42,33,1,8, 1000000
42,34,1,8, 1000000
42,35,1,8, 1000000
42,36,1,8, 1000000
42,37,1,8, 1000000
42,38,1,8, 1000000
42,39,1,8, 1000000
42,40,1,8, 1000000
42,41,1,8, 1000000
42,42,1,8, 1000000
42,43,1,8, 1000000
42,1,35,9, 1000000
42,2,12,9, 1000000
42,3,12,9, 1000000
42,4,10,9, 1000000
42,5,5,9, 1000000
42,6,4,9, 1000000
42,7,4,9, 1000000
42,8,3,9, 1000000
42,9,3,9, 1000000
42,10,3,9, 1000000
42,11,2,9, 1000000
42,12,4,9, 1000000
42,13,3,9, 1000000
42,14,2,9, 1000000
42,15,2,9, 1000000
42,16,2,9, 1000000
42,17,1,9, 1000000
42,18,2,9, 1000000
42,19,3,9, 1000000
42,20,1,9, 1000000
42,21,1,9, 1000000
42,22,2,9, 1000000
42,23,2,9, 1000000
42,24,1,9, 1000000
42,25,1,9, 1000000
42,26,1,9, 1000000
42,27,1,9, 1000000
42,28,2,9, 1000000
42,29,2,9, 1000000
42,30,1,9, 1000000
42,31,1,9, 1000000
42,32,1,9, 1000000
42,33,1,9, 1000000
42,34,1,9, 1000000
42,35,1,9, 1000000
42,36,1,9, 1000000
42,37,1,9, 1000000
42,38,1,9, 1000000
