s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8320360,9, 100000000
radix,1,2.8320360,8, 100000000
quick,2,2.8334520,9, 100000000
radix,2,2.8334520,7, 100000000
quick,3,2.7895120,23, 100000000
radix,3,2.7895120,12, 100000000
quick,4,2.8370770,9, 100000000
radix,4,2.8370770,7, 100000000
quick,5,2.9044020,8, 100000000
radix,5,2.9044020,7, 100000000
quick,6,2.8769370,18, 100000000
radix,6,2.8769370,8, 100000000
quick,7,2.9688750,9, 100000000
radix,7,2.9688750,7, 100000000
quick,8,2.8347650,8, 100000000
radix,8,2.8347650,7, 100000000
quick,9,2.8059560,11, 100000000
radix,9,2.8059560,9, 100000000
quick,10,2.8022180,10, 100000000
radix,10,2.8022180,8, 100000000
quick,11,2.8067630,8, 100000000
radix,11,2.8067630,6, 100000000
quick,12,2.7905310,19, 100000000
radix,12,2.7905310,9, 100000000
quick,13,2.7904780,10, 100000000
radix,13,2.7904780,15, 100000000
quick,14,2.7827410,10, 100000000
radix,14,2.7827410,6, 100000000
quick,15,2.7829670,9, 100000000
radix,15,2.7829670,8, 100000000
quick,16,2.7821180,9, 100000000
radix,16,2.7821180,6, 100000000
quick,17,2.7937250,14, 100000000
radix,17,2.7937250,7, 100000000
quick,18,2.7735450,9, 100000000
radix,18,2.7735450,6, 100000000
quick,19,2.7847040,8, 100000000
radix,19,2.7847040,5, 100000000
quick,20,2.7984870,8, 100000000
radix,20,2.7984870,6, 100000000
quick,21,2.7669510,16, 100000000
radix,21,2.7669510,6, 100000000
quick,22,2.7747910,10, 100000000
radix,22,2.7747910,8, 100000000
quick,23,2.7570500,9, 100000000
radix,23,2.7570500,7, 100000000
quick,24,2.7814240,8, 100000000
radix,24,2.7814240,6, 100000000
quick,25,2.7806640,12, 100000000
radix,25,2.7806640,9, 100000000
quick,26,2.7676910,11, 100000000
radix,26,2.7676910,8, 100000000
quick,27,2.7790150,12, 100000000
radix,27,2.7790150,11, 100000000
quick,28,2.7863180,11, 100000000
radix,28,2.7863180,9, 100000000
quick,29,2.7615980,10, 100000000
radix,29,2.7615980,7, 100000000
quick,30,2.7850840,9, 100000000
radix,30,2.7850840,6, 100000000
quick,31,2.7755600,40, 100000000
radix,31,2.7755600,9, 100000000
quick,32,2.7845450,9, 100000000
radix,32,2.7845450,33, 100000000
quick,33,2.7884300,9, 100000000
radix,33,2.7884300,6, 100000000
