n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
7,1,48,1, 1000000
7,2,13,1, 1000000
7,3,9,1, 1000000
7,4,7,1, 1000000
7,5,5,1, 1000000
7,6,4,1, 1000000
7,7,4,1, 1000000
7,8,3,1, 1000000
7,1,32,2, 1000000
7,2,11,2, 1000000
7,3,8,2, 1000000
7,4,23,2, 1000000
7,5,5,2, 1000000
7,6,4,2, 1000000
7,7,4,2, 1000000
7,8,3,2, 1000000
7,1,40,3, 1000000
7,2,15,3, 1000000
7,3,11,3, 1000000
7,4,7,3, 1000000
7,5,6,3, 1000000
7,6,5,3, 1000000
7,7,5,3, 1000000
7,8,4,3, 1000000
7,1,45,4, 1000000
7,2,22,4, 1000000
7,3,9,4, 1000000
7,4,7,4, 1000000
7,5,6,4, 1000000
7,6,5,4, 1000000
7,7,4,4, 1000000
7,8,3,4, 1000000
7,1,43,5, 1000000
7,2,16,5, 1000000
7,3,17,5, 1000000
7,4,7,5, 1000000
7,5,6,5, 1000000
7,6,5,5, 1000000
7,7,4,5, 1000000
7,8,3,5, 1000000
7,1,43,6, 1000000
7,2,17,6, 1000000
7,3,18,6, 1000000
7,4,7,6, 1000000
7,5,6,6, 1000000
7,6,5,6, 1000000
7,7,4,6, 1000000
7,8,4,6, 1000000
7,1,33,7, 1000000
7,2,11,7, 1000000
7,3,8,7, 1000000
7,4,6,7, 1000000
7,5,5,7, 1000000
7,6,4,7, 1000000
7,7,4,7, 1000000
7,8,3,7, 1000000
7,1,38,8, 1000000
7,2,13,8, 1000000
7,3,8,8, 1000000
7,4,6,8, 1000000
7,5,5,8, 1000000
7,6,4,8, 1000000
7,7,4,8, 1000000
7,8,3,8, 1000000
7,1,31,9, 1000000
7,2,12,9, 1000000
7,3,8,9, 1000000
7,4,6,9, 1000000
7,5,5,9, 1000000
7,6,4,9, 1000000
7,7,4,9, 1000000
7,8,3,9, 1000000
7,1,42,10, 1000000
7,2,23,10, 1000000
7,3,9,10, 1000000
7,4,7,10, 1000000
7,5,6,10, 1000000
7,6,5,10, 1000000
7,7,4,10, 1000000
7,8,4,10, 1000000
