s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8436820,19, 100000000
radix,1,2.8436820,9, 100000000
quick,2,2.8264600,8, 100000000
radix,2,2.8264600,6, 100000000
quick,3,2.8197870,10, 100000000
radix,3,2.8197870,10, 100000000
quick,4,2.8315670,99, 100000000
radix,4,2.8315670,9, 100000000
quick,5,2.8120180,17, 100000000
radix,5,2.8120180,16, 100000000
quick,6,2.8313430,9, 100000000
radix,6,2.8313430,7, 100000000
quick,7,2.8244620,19, 100000000
radix,7,2.8244620,8, 100000000
quick,8,2.8070810,10, 100000000
radix,8,2.8070810,8, 100000000
quick,9,2.8155340,9, 100000000
radix,9,2.8155340,6, 100000000
quick,10,2.8077310,9, 100000000
radix,10,2.8077310,6, 100000000
quick,11,2.8158430,8, 100000000
radix,11,2.8158430,6, 100000000
quick,12,2.8062920,19, 100000000
radix,12,2.8062920,8, 100000000
quick,13,2.7966730,18, 100000000
radix,13,2.7966730,10, 100000000
quick,14,2.8064770,8, 100000000
radix,14,2.8064770,6, 100000000
quick,15,2.8169400,19, 100000000
radix,15,2.8169400,9, 100000000
quick,16,2.8117610,17, 100000000
radix,16,2.8117610,20, 100000000
quick,17,2.8050740,11, 100000000
radix,17,2.8050740,8, 100000000
quick,18,2.8204780,11, 100000000
radix,18,2.8204780,10, 100000000
quick,19,2.8163620,11, 100000000
radix,19,2.8163620,9, 100000000
quick,20,2.8050360,10, 100000000
radix,20,2.8050360,10, 100000000
quick,21,2.8367370,18, 100000000
radix,21,2.8367370,10, 100000000
quick,22,2.8495640,10, 100000000
radix,22,2.8495640,8, 100000000
quick,23,2.8042580,9, 100000000
radix,23,2.8042580,7, 100000000
quick,24,2.8058660,45, 100000000
radix,24,2.8058660,7, 100000000
quick,25,2.8101630,9, 100000000
radix,25,2.8101630,6, 100000000
quick,26,2.8062690,17, 100000000
radix,26,2.8062690,7, 100000000
quick,27,2.8162610,9, 100000000
radix,27,2.8162610,7, 100000000
quick,28,2.8035170,18, 100000000
radix,28,2.8035170,8, 100000000
quick,29,2.8256920,10, 100000000
radix,29,2.8256920,36, 100000000
quick,30,2.8251760,11, 100000000
radix,30,2.8251760,8, 100000000
quick,31,2.8191280,9, 100000000
radix,31,2.8191280,7, 100000000
quick,32,2.8229320,11, 100000000
radix,32,2.8229320,10, 100000000
quick,33,2.8160980,11, 100000000
radix,33,2.8160980,9, 100000000
quick,34,2.7977020,10, 100000000
radix,34,2.7977020,7, 100000000
quick,35,2.8070470,17, 100000000
radix,35,2.8070470,11, 100000000
quick,36,2.8012950,18, 100000000
radix,36,2.8012950,33, 100000000
quick,37,2.8130720,8, 100000000
radix,37,2.8130720,6, 100000000
quick,38,2.8042490,73, 100000000
radix,38,2.8042490,7, 100000000
quick,39,2.8125450,8, 100000000
radix,39,2.8125450,6, 100000000
quick,40,2.8046850,18, 100000000
radix,40,2.8046850,9, 100000000
quick,41,2.8077760,8, 100000000
radix,41,2.8077760,44, 100000000
quick,42,2.7844370,9, 100000000
radix,42,2.7844370,6, 100000000
quick,43,2.7882710,19, 100000000
radix,43,2.7882710,13, 100000000
quick,44,2.7937230,8, 100000000
radix,44,2.7937230,7, 100000000
quick,45,2.8002420,9, 100000000
radix,45,2.8002420,6, 100000000
quick,46,2.7898120,13, 100000000
radix,46,2.7898120,20, 100000000
quick,47,2.8235700,9, 100000000
radix,47,2.8235700,7, 100000000
quick,48,2.8208710,8, 100000000
radix,48,2.8208710,6, 100000000
quick,49,2.8105520,8, 100000000
radix,49,2.8105520,6, 100000000
