s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2322590,11, 100000000
radix,1,3.2322590,8, 100000000
quick,2,3.0988510,14, 100000000
radix,2,3.0988510,13, 100000000
quick,3,3.0925990,22, 100000000
radix,3,3.0925990,10, 100000000
quick,4,3.0257460,10, 100000000
radix,4,3.0257460,7, 100000000
quick,5,3.0705270,48, 100000000
radix,5,3.0705270,8, 100000000
quick,6,3.0966230,13, 100000000
radix,6,3.0966230,11, 100000000
quick,7,3.0647210,13, 100000000
radix,7,3.0647210,10, 100000000
quick,8,3.0964060,17, 100000000
radix,8,3.0964060,12, 100000000
quick,9,3.1058310,14, 100000000
radix,9,3.1058310,9, 100000000
quick,10,3.0273680,19, 100000000
radix,10,3.0273680,9, 100000000
quick,11,3.1015340,18, 100000000
radix,11,3.1015340,8, 100000000
quick,12,3.1880920,13, 100000000
radix,12,3.1880920,11, 100000000
quick,13,3.4823560,15, 100000000
radix,13,3.4823560,21, 100000000
quick,14,3.0800530,11, 100000000
radix,14,3.0800530,9, 100000000
quick,15,3.0884700,18, 100000000
radix,15,3.0884700,8, 100000000
quick,16,3.1133730,17, 100000000
radix,16,3.1133730,8, 100000000
quick,17,3.0753840,23, 100000000
radix,17,3.0753840,18, 100000000
quick,18,3.0568610,43, 100000000
radix,18,3.0568610,24, 100000000
quick,19,3.0620160,10, 100000000
radix,19,3.0620160,8, 100000000
quick,20,3.1114260,20, 100000000
radix,20,3.1114260,10, 100000000
quick,21,3.1489870,20, 100000000
radix,21,3.1489870,9, 100000000
quick,22,3.1496600,12, 100000000
radix,22,3.1496600,11, 100000000
quick,23,3.1358270,11, 100000000
radix,23,3.1358270,8, 100000000
quick,24,3.1565800,17, 100000000
radix,24,3.1565800,8, 100000000
quick,25,3.1352660,17, 100000000
radix,25,3.1352660,15, 100000000
quick,26,3.1564750,11, 100000000
radix,26,3.1564750,32, 100000000
quick,27,3.1688970,14, 100000000
radix,27,3.1688970,10, 100000000
quick,28,3.1095140,17, 100000000
radix,28,3.1095140,8, 100000000
quick,29,3.1069130,12, 100000000
radix,29,3.1069130,9, 100000000
quick,30,3.1864960,14, 100000000
radix,30,3.1864960,21, 100000000
quick,31,3.1218960,17, 100000000
radix,31,3.1218960,8, 100000000
quick,32,3.1784710,12, 100000000
radix,32,3.1784710,9, 100000000
quick,33,3.1421110,47, 100000000
radix,33,3.1421110,11, 100000000
quick,34,3.0822200,17, 100000000
radix,34,3.0822200,14, 100000000
quick,35,3.1602280,10, 100000000
radix,35,3.1602280,9, 100000000
quick,36,3.0978970,9, 100000000
radix,36,3.0978970,7, 100000000
quick,37,3.2149850,19, 100000000
radix,37,3.2149850,9, 100000000
quick,38,3.1146260,19, 100000000
