n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
34,1,54,1, 1000000
34,2,28,1, 1000000
34,3,21,1, 1000000
34,4,15,1, 1000000
34,5,12,1, 1000000
34,6,12,1, 1000000
34,7,16,1, 1000000
34,8,10,1, 1000000
34,9,9,1, 1000000
34,10,9,1, 1000000
34,11,8,1, 1000000
34,12,7,1, 1000000
34,13,7,1, 1000000
34,14,7,1, 1000000
34,15,7,1, 1000000
34,16,5,1, 1000000
34,17,5,1, 1000000
34,18,6,1, 1000000
34,19,5,1, 1000000
34,20,5,1, 1000000
34,21,5,1, 1000000
34,22,4,1, 1000000
34,23,4,1, 1000000
34,24,4,1, 1000000
34,25,4,1, 1000000
34,26,4,1, 1000000
34,27,4,1, 1000000
34,28,4,1, 1000000
34,29,4,1, 1000000
34,30,4,1, 1000000
34,31,4,1, 1000000
34,32,2,1, 1000000
34,33,2,1, 1000000
34,34,2,1, 1000000
34,35,2,1, 1000000
34,1,56,2, 1000000
34,2,22,2, 1000000
34,3,73,2, 1000000
34,4,11,2, 1000000
34,5,9,2, 1000000
34,6,7,2, 1000000
34,7,6,2, 1000000
34,8,5,2, 1000000
34,9,5,2, 1000000
34,10,5,2, 1000000
34,11,4,2, 1000000
34,12,4,2, 1000000
34,13,3,2, 1000000
34,14,4,2, 1000000
34,15,3,2, 1000000
34,16,2,2, 1000000
34,17,3,2, 1000000
34,18,3,2, 1000000
34,19,3,2, 1000000
34,20,3,2, 1000000
34,21,3,2, 1000000
34,22,2,2, 1000000
34,23,2,2, 1000000
34,24,2,2, 1000000
34,25,2,2, 1000000
34,26,2,2, 1000000
34,27,2,2, 1000000
34,28,2,2, 1000000
34,29,2,2, 1000000
34,30,2,2, 1000000
34,31,2,2, 1000000
34,32,1,2, 1000000
34,33,1,2, 1000000
34,34,1,2, 1000000
34,35,1,2, 1000000
34,1,56,3, 1000000
34,2,16,3, 1000000
34,3,11,3, 1000000
34,4,9,3, 1000000
34,5,7,3, 1000000
34,6,6,3, 1000000
34,7,5,3, 1000000
34,8,4,3, 1000000
34,9,4,3, 1000000
34,10,4,3, 1000000
34,11,3,3, 1000000
34,12,3,3, 1000000
34,13,3,3, 1000000
34,14,3,3, 1000000
34,15,3,3, 1000000
34,16,2,3, 1000000
34,17,2,3, 1000000
34,18,2,3, 1000000
34,19,2,3, 1000000
34,20,2,3, 1000000
34,21,2,3, 1000000
34,22,2,3, 1000000
34,23,1,3, 1000000
34,24,1,3, 1000000
34,25,1,3, 1000000
34,26,2,3, 1000000
34,27,1,3, 1000000
34,28,2,3, 1000000
34,29,2,3, 1000000
34,30,1,3, 1000000
34,31,1,3, 1000000
34,32,1,3, 1000000
34,33,1,3, 1000000
34,34,1,3, 1000000
34,35,1,3, 1000000
34,1,54,4, 1000000
34,2,25,4, 1000000
34,3,12,4, 1000000
34,4,9,4, 1000000
34,5,7,4, 1000000
34,6,6,4, 1000000
34,7,6,4, 1000000
34,8,5,4, 1000000
34,9,4,4, 1000000
34,10,4,4, 1000000
34,11,4,4, 1000000
34,12,3,4, 1000000
34,13,3,4, 1000000
34,14,3,4, 1000000
34,15,3,4, 1000000
34,16,2,4, 1000000
34,17,2,4, 1000000
34,18,2,4, 1000000
34,19,2,4, 1000000
34,20,2,4, 1000000
34,21,2,4, 1000000
34,22,2,4, 1000000
34,23,2,4, 1000000
34,24,2,4, 1000000
34,25,2,4, 1000000
34,26,2,4, 1000000
34,27,2,4, 1000000
34,28,2,4, 1000000
34,29,2,4, 1000000
34,30,2,4, 1000000
34,31,2,4, 1000000
34,32,1,4, 1000000
34,33,1,4, 1000000
34,34,1,4, 1000000
34,35,1,4, 1000000
34,1,46,5, 1000000
34,2,25,5, 1000000
34,3,12,5, 1000000
34,4,8,5, 1000000
34,5,7,5, 1000000
34,6,6,5, 1000000
34,7,6,5, 1000000
34,8,4,5, 1000000
34,9,4,5, 1000000
34,10,4,5, 1000000
34,11,3,5, 1000000
34,12,3,5, 1000000
34,13,3,5, 1000000
34,14,3,5, 1000000
34,15,3,5, 1000000
34,16,2,5, 1000000
34,17,3,5, 1000000
34,18,2,5, 1000000
34,19,2,5, 1000000
34,20,2,5, 1000000
34,21,2,5, 1000000
34,22,2,5, 1000000
34,23,1,5, 1000000
34,24,2,5, 1000000
34,25,2,5, 1000000
34,26,2,5, 1000000
34,27,1,5, 1000000
34,28,2,5, 1000000
34,29,2,5, 1000000
34,30,2,5, 1000000
34,31,1,5, 1000000
34,32,1,5, 1000000
34,33,1,5, 1000000
34,34,1,5, 1000000
34,35,1,5, 1000000
34,1,59,6, 1000000
34,2,33,6, 1000000
34,3,22,6, 1000000
34,4,15,6, 1000000
34,5,12,6, 1000000
34,6,25,6, 1000000
34,7,10,6, 1000000
34,8,8,6, 1000000
34,9,8,6, 1000000
34,10,8,6, 1000000
34,11,5,6, 1000000
34,12,8,6, 1000000
34,13,6,6, 1000000
34,14,6,6, 1000000
34,15,6,6, 1000000
34,16,4,6, 1000000
34,17,4,6, 1000000
34,18,4,6, 1000000
34,19,4,6, 1000000
34,20,5,6, 1000000
34,21,4,6, 1000000
34,22,3,6, 1000000
34,23,4,6, 1000000
34,24,3,6, 1000000
34,25,3,6, 1000000
34,26,3,6, 1000000
34,27,3,6, 1000000
34,28,3,6, 1000000
34,29,3,6, 1000000
34,30,2,6, 1000000
34,31,2,6, 1000000
34,32,2,6, 1000000
34,33,2,6, 1000000
34,34,2,6, 1000000
34,35,3,6, 1000000
34,1,85,7, 1000000
34,2,35,7, 1000000
34,3,20,7, 1000000
34,4,15,7, 1000000
34,5,13,7, 1000000
34,6,12,7, 1000000
34,7,10,7, 1000000
34,8,10,7, 1000000
34,9,9,7, 1000000
34,10,6,7, 1000000
34,11,7,7, 1000000
34,12,7,7, 1000000
34,13,6,7, 1000000
34,14,6,7, 1000000
34,15,6,7, 1000000
34,16,4,7, 1000000
34,17,4,7, 1000000
34,18,4,7, 1000000
34,19,4,7, 1000000
34,20,3,7, 1000000
34,21,3,7, 1000000
34,22,3,7, 1000000
34,23,3,7, 1000000
34,24,3,7, 1000000
34,25,3,7, 1000000
34,26,3,7, 1000000
34,27,3,7, 1000000
34,28,3,7, 1000000
34,29,3,7, 1000000
34,30,3,7, 1000000
34,31,3,7, 1000000
34,32,2,7, 1000000
34,33,2,7, 1000000
34,34,2,7, 1000000
34,35,2,7, 1000000
34,1,32,8, 1000000
34,2,65,8, 1000000
34,3,12,8, 1000000
34,4,14,8, 1000000
34,5,15,8, 1000000
34,6,7,8, 1000000
34,7,6,8, 1000000
34,8,5,8, 1000000
34,9,5,8, 1000000
34,10,4,8, 1000000
34,11,3,8, 1000000
34,12,4,8, 1000000
34,13,3,8, 1000000
34,14,3,8, 1000000
34,15,3,8, 1000000
34,16,3,8, 1000000
34,17,2,8, 1000000
34,18,3,8, 1000000
34,19,3,8, 1000000
34,20,3,8, 1000000
34,21,3,8, 1000000
34,22,2,8, 1000000
34,23,2,8, 1000000
34,24,2,8, 1000000
34,25,2,8, 1000000
34,26,2,8, 1000000
34,27,2,8, 1000000
34,28,2,8, 1000000
34,29,2,8, 1000000
34,30,2,8, 1000000
34,31,2,8, 1000000
34,32,1,8, 1000000
34,33,1,8, 1000000
34,34,1,8, 1000000
34,35,1,8, 1000000
34,1,58,9, 1000000
34,2,33,9, 1000000
34,3,14,9, 1000000
34,4,10,9, 1000000
34,5,8,9, 1000000
34,6,7,9, 1000000
34,7,6,9, 1000000
34,8,5,9, 1000000
34,9,5,9, 1000000
34,10,5,9, 1000000
34,11,4,9, 1000000
34,12,4,9, 1000000
34,13,4,9, 1000000
34,14,3,9, 1000000
34,15,3,9, 1000000
34,16,3,9, 1000000
34,17,3,9, 1000000
34,18,3,9, 1000000
34,19,2,9, 1000000
34,20,2,9, 1000000
34,21,3,9, 1000000
34,22,2,9, 1000000
34,23,2,9, 1000000
34,24,2,9, 1000000
34,25,2,9, 1000000
34,26,2,9, 1000000
34,27,2,9, 1000000
34,28,2,9, 1000000
34,29,2,9, 1000000
34,30,2,9, 1000000
34,31,2,9, 1000000
34,32,1,9, 1000000
34,33,1,9, 1000000
34,34,1,9, 1000000
34,35,1,9, 1000000
34,1,55,10, 1000000
34,2,22,10, 1000000
34,3,23,10, 1000000
34,4,10,10, 1000000
34,5,8,10, 1000000
34,6,7,10, 1000000
34,7,6,10, 1000000
34,8,5,10, 1000000
34,9,5,10, 1000000
34,10,4,10, 1000000
34,11,4,10, 1000000
34,12,4,10, 1000000
34,13,3,10, 1000000
34,14,3,10, 1000000
34,15,3,10, 1000000
34,16,3,10, 1000000
34,17,2,10, 1000000
34,18,2,10, 1000000
34,19,3,10, 1000000
34,20,3,10, 1000000
34,21,3,10, 1000000
34,22,2,10, 1000000
34,23,2,10, 1000000
34,24,2,10, 1000000
34,25,2,10, 1000000
34,26,2,10, 1000000
34,27,2,10, 1000000
34,28,2,10, 1000000
34,29,2,10, 1000000
34,30,2,10, 1000000
34,31,2,10, 1000000
34,32,1,10, 1000000
34,33,1,10, 1000000
34,34,1,10, 1000000
34,35,1,10, 1000000
