n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
18,1,26,1, 1000000
18,2,12,1, 1000000
18,3,8,1, 1000000
18,4,6,1, 1000000
18,5,5,1, 1000000
18,6,5,1, 1000000
18,7,4,1, 1000000
18,8,3,1, 1000000
18,9,3,1, 1000000
18,10,3,1, 1000000
18,11,2,1, 1000000
18,12,2,1, 1000000
18,13,2,1, 1000000
18,14,2,1, 1000000
18,15,2,1, 1000000
18,16,1,1, 1000000
18,17,1,1, 1000000
18,18,1,1, 1000000
18,19,1,1, 1000000
18,1,33,2, 1000000
18,2,12,2, 1000000
18,3,8,2, 1000000
18,4,6,2, 1000000
18,5,45,2, 1000000
18,6,4,2, 1000000
18,7,46,2, 1000000
18,8,40,2, 1000000
18,9,3,2, 1000000
18,10,3,2, 1000000
18,11,2,2, 1000000
18,12,2,2, 1000000
18,13,2,2, 1000000
18,14,2,2, 1000000
18,15,2,2, 1000000
18,16,2,2, 1000000
18,17,3,2, 1000000
18,18,3,2, 1000000
18,19,3,2, 1000000
18,1,26,3, 1000000
18,2,13,3, 1000000
18,3,10,3, 1000000
18,4,8,3, 1000000
18,5,41,3, 1000000
18,6,5,3, 1000000
18,7,5,3, 1000000
18,8,4,3, 1000000
18,9,4,3, 1000000
18,10,4,3, 1000000
18,11,3,3, 1000000
18,12,3,3, 1000000
18,13,3,3, 1000000
18,14,3,3, 1000000
18,15,3,3, 1000000
18,16,3,3, 1000000
18,17,3,3, 1000000
18,18,3,3, 1000000
18,19,3,3, 1000000
18,1,41,4, 1000000
18,2,22,4, 1000000
18,3,9,4, 1000000
18,4,7,4, 1000000
18,5,5,4, 1000000
18,6,5,4, 1000000
18,7,4,4, 1000000
18,8,3,4, 1000000
18,9,3,4, 1000000
18,10,3,4, 1000000
18,11,3,4, 1000000
18,12,2,4, 1000000
18,13,2,4, 1000000
18,14,2,4, 1000000
18,15,2,4, 1000000
18,16,2,4, 1000000
18,17,2,4, 1000000
18,18,2,4, 1000000
18,19,2,4, 1000000
18,1,55,5, 1000000
18,2,12,5, 1000000
18,3,8,5, 1000000
18,4,6,5, 1000000
18,5,5,5, 1000000
18,6,4,5, 1000000
18,7,4,5, 1000000
18,8,3,5, 1000000
18,9,3,5, 1000000
18,10,10,5, 1000000
18,11,4,5, 1000000
18,12,3,5, 1000000
18,13,2,5, 1000000
18,14,2,5, 1000000
18,15,2,5, 1000000
18,16,1,5, 1000000
18,17,1,5, 1000000
18,18,1,5, 1000000
18,19,1,5, 1000000
18,1,66,6, 1000000
18,2,23,6, 1000000
18,3,10,6, 1000000
18,4,7,6, 1000000
18,5,6,6, 1000000
18,6,5,6, 1000000
18,7,5,6, 1000000
18,8,4,6, 1000000
18,9,4,6, 1000000
18,10,3,6, 1000000
18,11,3,6, 1000000
18,12,3,6, 1000000
18,13,2,6, 1000000
18,14,2,6, 1000000
18,15,2,6, 1000000
18,16,2,6, 1000000
18,17,2,6, 1000000
18,18,2,6, 1000000
18,19,2,6, 1000000
18,1,33,7, 1000000
18,2,12,7, 1000000
18,3,8,7, 1000000
18,4,6,7, 1000000
18,5,5,7, 1000000
18,6,4,7, 1000000
18,7,4,7, 1000000
18,8,3,7, 1000000
18,9,3,7, 1000000
18,10,3,7, 1000000
18,11,2,7, 1000000
18,12,2,7, 1000000
18,13,2,7, 1000000
18,14,2,7, 1000000
18,15,2,7, 1000000
18,16,2,7, 1000000
18,17,2,7, 1000000
18,18,1,7, 1000000
18,19,1,7, 1000000
18,1,54,8, 1000000
18,2,12,8, 1000000
18,3,8,8, 1000000
18,4,6,8, 1000000
18,5,5,8, 1000000
18,6,4,8, 1000000
18,7,4,8, 1000000
18,8,3,8, 1000000
18,9,3,8, 1000000
18,10,3,8, 1000000
18,11,2,8, 1000000
18,12,2,8, 1000000
18,13,2,8, 1000000
18,14,2,8, 1000000
18,15,2,8, 1000000
18,16,1,8, 1000000
18,17,2,8, 1000000
18,18,1,8, 1000000
18,19,1,8, 1000000
18,1,54,9, 1000000
18,2,12,9, 1000000
18,3,8,9, 1000000
18,4,6,9, 1000000
18,5,5,9, 1000000
18,6,4,9, 1000000
18,7,4,9, 1000000
18,8,3,9, 1000000
18,9,3,9, 1000000
18,10,3,9, 1000000
18,11,2,9, 1000000
18,12,2,9, 1000000
18,13,2,9, 1000000
18,14,2,9, 1000000
18,15,2,9, 1000000
18,16,2,9, 1000000
18,17,2,9, 1000000
18,18,2,9, 1000000
18,19,2,9, 1000000
18,1,38,10, 1000000
18,2,22,10, 1000000
18,3,8,10, 1000000
18,4,7,10, 1000000
18,5,5,10, 1000000
18,6,4,10, 1000000
18,7,4,10, 1000000
18,8,3,10, 1000000
18,9,3,10, 1000000
18,10,3,10, 1000000
18,11,2,10, 1000000
18,12,2,10, 1000000
18,13,2,10, 1000000
18,14,2,10, 1000000
18,15,2,10, 1000000
18,16,1,10, 1000000
18,17,1,10, 1000000
18,18,1,10, 1000000
18,19,1,10, 1000000
