s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8036830,18, 100000000
radix,1,2.8036830,26, 100000000
quick,2,2.7148550,20, 100000000
radix,2,2.7148550,9, 100000000
quick,3,2.7079430,9, 100000000
radix,3,2.7079430,6, 100000000
quick,4,2.7113390,9, 100000000
radix,4,2.7113390,6, 100000000
quick,5,2.6964730,18, 100000000
radix,5,2.6964730,7, 100000000
quick,6,2.7164980,9, 100000000
radix,6,2.7164980,6, 100000000
quick,7,2.7059390,9, 100000000
radix,7,2.7059390,5, 100000000
quick,8,2.7026510,9, 100000000
radix,8,2.7026510,22, 100000000
quick,9,2.7063380,20, 100000000
radix,9,2.7063380,8, 100000000
quick,10,2.7126310,12, 100000000
radix,10,2.7126310,9, 100000000
