n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
58,1,51,1, 1000000
58,2,24,1, 1000000
58,3,19,1, 1000000
58,4,7,1, 1000000
58,5,6,1, 1000000
58,6,14,1, 1000000
58,7,13,1, 1000000
58,8,4,1, 1000000
58,9,4,1, 1000000
58,10,3,1, 1000000
58,11,41,1, 1000000
58,12,65,1, 1000000
58,13,2,1, 1000000
58,14,2,1, 1000000
58,15,2,1, 1000000
58,16,2,1, 1000000
58,17,2,1, 1000000
58,18,2,1, 1000000
58,19,2,1, 1000000
58,20,10,1, 1000000
58,21,2,1, 1000000
58,22,1,1, 1000000
58,23,1,1, 1000000
58,24,1,1, 1000000
58,25,1,1, 1000000
58,26,2,1, 1000000
58,27,1,1, 1000000
58,28,1,1, 1000000
58,29,1,1, 1000000
58,30,1,1, 1000000
58,31,2,1, 1000000
58,32,1,1, 1000000
58,33,1,1, 1000000
58,34,1,1, 1000000
58,35,10,1, 1000000
58,36,1,1, 1000000
58,37,2,1, 1000000
58,38,1,1, 1000000
58,39,2,1, 1000000
58,40,2,1, 1000000
58,41,10,1, 1000000
58,42,1,1, 1000000
58,43,10,1, 1000000
58,44,2,1, 1000000
58,45,2,1, 1000000
58,46,2,1, 1000000
58,47,2,1, 1000000
58,48,2,1, 1000000
58,49,10,1, 1000000
58,50,2,1, 1000000
58,51,2,1, 1000000
58,52,2,1, 1000000
58,53,2,1, 1000000
58,54,1,1, 1000000
58,55,2,1, 1000000
58,56,2,1, 1000000
58,57,2,1, 1000000
58,58,2,1, 1000000
58,59,2,1, 1000000
58,1,30,2, 1000000
58,2,32,2, 1000000
58,3,16,2, 1000000
58,4,16,2, 1000000
58,5,9,2, 1000000
58,6,9,2, 1000000
58,7,7,2, 1000000
58,8,5,2, 1000000
58,9,5,2, 1000000
58,10,11,2, 1000000
58,11,3,2, 1000000
58,12,4,2, 1000000
58,13,3,2, 1000000
58,14,2,2, 1000000
58,15,2,2, 1000000
58,16,2,2, 1000000
58,17,2,2, 1000000
58,18,2,2, 1000000
58,19,2,2, 1000000
58,20,2,2, 1000000
58,21,2,2, 1000000
58,22,1,2, 1000000
58,23,1,2, 1000000
58,24,1,2, 1000000
58,25,1,2, 1000000
58,26,1,2, 1000000
58,27,1,2, 1000000
58,28,1,2, 1000000
58,29,1,2, 1000000
58,30,1,2, 1000000
58,31,2,2, 1000000
58,32,1,2, 1000000
58,33,1,2, 1000000
58,34,1,2, 1000000
58,35,1,2, 1000000
58,36,1,2, 1000000
58,37,1,2, 1000000
58,38,1,2, 1000000
58,39,1,2, 1000000
58,40,1,2, 1000000
58,41,1,2, 1000000
58,42,1,2, 1000000
58,43,1,2, 1000000
58,44,1,2, 1000000
58,45,1,2, 1000000
58,46,1,2, 1000000
58,47,1,2, 1000000
58,48,1,2, 1000000
58,49,1,2, 1000000
58,50,1,2, 1000000
58,51,1,2, 1000000
58,52,1,2, 1000000
58,53,1,2, 1000000
58,54,1,2, 1000000
58,55,1,2, 1000000
58,56,1,2, 1000000
58,57,1,2, 1000000
58,58,1,2, 1000000
58,59,1,2, 1000000
58,1,26,3, 1000000
58,2,30,3, 1000000
58,3,8,3, 1000000
58,4,9,3, 1000000
58,5,7,3, 1000000
58,6,6,3, 1000000
58,7,5,3, 1000000
58,8,4,3, 1000000
58,9,4,3, 1000000
58,10,2,3, 1000000
58,11,2,3, 1000000
58,12,2,3, 1000000
58,13,20,3, 1000000
58,14,2,3, 1000000
58,15,2,3, 1000000
58,16,1,3, 1000000
58,17,2,3, 1000000
58,18,2,3, 1000000
58,19,1,3, 1000000
58,20,2,3, 1000000
58,21,2,3, 1000000
58,22,2,3, 1000000
58,23,1,3, 1000000
58,24,2,3, 1000000
58,25,2,3, 1000000
58,26,2,3, 1000000
58,27,1,3, 1000000
58,28,1,3, 1000000
58,29,1,3, 1000000
58,30,1,3, 1000000
58,31,1,3, 1000000
58,32,0,3, 1000000
58,33,1,3, 1000000
58,34,1,3, 1000000
58,35,1,3, 1000000
58,36,0,3, 1000000
58,37,1,3, 1000000
58,38,1,3, 1000000
58,39,1,3, 1000000
58,40,1,3, 1000000
58,41,1,3, 1000000
58,42,1,3, 1000000
58,43,1,3, 1000000
58,44,1,3, 1000000
58,45,1,3, 1000000
58,46,1,3, 1000000
58,47,1,3, 1000000
58,48,1,3, 1000000
58,49,1,3, 1000000
58,50,1,3, 1000000
58,51,0,3, 1000000
58,52,1,3, 1000000
58,53,0,3, 1000000
58,54,1,3, 1000000
58,55,0,3, 1000000
58,56,19,3, 1000000
58,57,1,3, 1000000
58,58,1,3, 1000000
58,59,1,3, 1000000
58,1,26,4, 1000000
58,2,12,4, 1000000
58,3,14,4, 1000000
58,4,43,4, 1000000
58,5,7,4, 1000000
58,6,7,4, 1000000
58,7,3,4, 1000000
58,8,3,4, 1000000
58,9,39,4, 1000000
58,10,3,4, 1000000
58,11,2,4, 1000000
58,12,2,4, 1000000
58,13,2,4, 1000000
58,14,3,4, 1000000
58,15,3,4, 1000000
58,16,2,4, 1000000
58,17,2,4, 1000000
58,18,2,4, 1000000
58,19,2,4, 1000000
58,20,1,4, 1000000
58,21,2,4, 1000000
58,22,1,4, 1000000
58,23,1,4, 1000000
58,24,2,4, 1000000
58,25,1,4, 1000000
58,26,2,4, 1000000
58,27,2,4, 1000000
58,28,2,4, 1000000
58,29,2,4, 1000000
58,30,48,4, 1000000
58,31,1,4, 1000000
58,32,0,4, 1000000
58,33,1,4, 1000000
