n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
57,1,266,1, 1000000
57,2,45,1, 1000000
57,3,25,1, 1000000
57,4,18,1, 1000000
57,5,15,1, 1000000
57,6,12,1, 1000000
57,7,11,1, 1000000
57,8,7,1, 1000000
57,9,8,1, 1000000
57,10,7,1, 1000000
57,11,7,1, 1000000
57,12,7,1, 1000000
57,13,6,1, 1000000
57,14,6,1, 1000000
57,15,5,1, 1000000
57,16,5,1, 1000000
57,17,31,1, 1000000
57,18,5,1, 1000000
57,19,5,1, 1000000
57,20,5,1, 1000000
57,21,5,1, 1000000
57,22,4,1, 1000000
57,23,4,1, 1000000
57,24,4,1, 1000000
57,25,4,1, 1000000
57,26,4,1, 1000000
57,27,4,1, 1000000
57,28,4,1, 1000000
57,29,4,1, 1000000
57,30,4,1, 1000000
57,31,4,1, 1000000
57,32,2,1, 1000000
57,33,2,1, 1000000
57,34,2,1, 1000000
57,35,2,1, 1000000
57,36,15,1, 1000000
57,37,2,1, 1000000
57,38,2,1, 1000000
57,39,2,1, 1000000
57,40,2,1, 1000000
57,41,2,1, 1000000
57,42,2,1, 1000000
57,43,2,1, 1000000
57,44,2,1, 1000000
57,45,2,1, 1000000
57,46,2,1, 1000000
57,47,2,1, 1000000
57,48,2,1, 1000000
57,49,2,1, 1000000
57,50,2,1, 1000000
57,51,2,1, 1000000
57,52,2,1, 1000000
57,53,2,1, 1000000
57,54,2,1, 1000000
57,55,2,1, 1000000
57,56,2,1, 1000000
57,57,2,1, 1000000
57,58,3,1, 1000000
57,1,49,2, 1000000
57,2,25,2, 1000000
57,3,11,2, 1000000
57,4,8,2, 1000000
57,5,6,2, 1000000
57,6,5,2, 1000000
57,7,6,2, 1000000
57,8,4,2, 1000000
57,9,4,2, 1000000
57,10,4,2, 1000000
57,11,3,2, 1000000
57,12,3,2, 1000000
57,13,2,2, 1000000
57,14,3,2, 1000000
57,15,3,2, 1000000
57,16,2,2, 1000000
57,17,2,2, 1000000
57,18,2,2, 1000000
57,19,2,2, 1000000
57,20,2,2, 1000000
57,21,2,2, 1000000
57,22,2,2, 1000000
57,23,1,2, 1000000
57,24,1,2, 1000000
57,25,1,2, 1000000
57,26,2,2, 1000000
57,27,1,2, 1000000
57,28,1,2, 1000000
57,29,2,2, 1000000
57,30,2,2, 1000000
57,31,1,2, 1000000
57,32,1,2, 1000000
57,33,1,2, 1000000
57,34,1,2, 1000000
57,35,1,2, 1000000
57,36,1,2, 1000000
57,37,1,2, 1000000
57,38,1,2, 1000000
57,39,1,2, 1000000
57,40,1,2, 1000000
57,41,1,2, 1000000
57,42,1,2, 1000000
57,43,1,2, 1000000
57,44,1,2, 1000000
57,45,1,2, 1000000
57,46,1,2, 1000000
57,47,1,2, 1000000
57,48,1,2, 1000000
57,49,1,2, 1000000
57,50,1,2, 1000000
57,51,1,2, 1000000
57,52,1,2, 1000000
57,53,1,2, 1000000
57,54,1,2, 1000000
57,55,1,2, 1000000
57,56,1,2, 1000000
57,57,1,2, 1000000
57,58,1,2, 1000000
57,1,71,3, 1000000
57,2,21,3, 1000000
57,3,14,3, 1000000
57,4,11,3, 1000000
57,5,9,3, 1000000
57,6,8,3, 1000000
57,7,7,3, 1000000
57,8,5,3, 1000000
57,9,5,3, 1000000
57,10,5,3, 1000000
57,11,4,3, 1000000
57,12,4,3, 1000000
57,13,3,3, 1000000
57,14,3,3, 1000000
57,15,3,3, 1000000
57,16,3,3, 1000000
57,17,3,3, 1000000
57,18,3,3, 1000000
57,19,3,3, 1000000
57,20,3,3, 1000000
57,21,3,3, 1000000
57,22,2,3, 1000000
57,23,2,3, 1000000
57,24,2,3, 1000000
57,25,2,3, 1000000
57,26,2,3, 1000000
57,27,2,3, 1000000
57,28,2,3, 1000000
57,29,2,3, 1000000
57,30,2,3, 1000000
57,31,2,3, 1000000
57,32,1,3, 1000000
57,33,1,3, 1000000
57,34,1,3, 1000000
57,35,1,3, 1000000
57,36,1,3, 1000000
57,37,1,3, 1000000
57,38,1,3, 1000000
57,39,1,3, 1000000
57,40,1,3, 1000000
57,41,1,3, 1000000
57,42,1,3, 1000000
57,43,1,3, 1000000
57,44,1,3, 1000000
57,45,1,3, 1000000
57,46,1,3, 1000000
57,47,1,3, 1000000
57,48,1,3, 1000000
57,49,1,3, 1000000
57,50,1,3, 1000000
57,51,1,3, 1000000
57,52,1,3, 1000000
57,53,1,3, 1000000
57,54,1,3, 1000000
57,55,1,3, 1000000
57,56,1,3, 1000000
57,57,1,3, 1000000
57,58,1,3, 1000000
57,1,62,4, 1000000
57,2,16,4, 1000000
57,3,13,4, 1000000
57,4,12,4, 1000000
57,5,10,4, 1000000
57,6,8,4, 1000000
57,7,7,4, 1000000
57,8,6,4, 1000000
57,9,6,4, 1000000
57,10,6,4, 1000000
57,11,4,4, 1000000
57,12,4,4, 1000000
57,13,4,4, 1000000
57,14,4,4, 1000000
57,15,3,4, 1000000
57,16,2,4, 1000000
57,17,2,4, 1000000
57,18,2,4, 1000000
57,19,2,4, 1000000
57,20,2,4, 1000000
57,21,2,4, 1000000
57,22,1,4, 1000000
57,23,1,4, 1000000
57,24,1,4, 1000000
57,25,1,4, 1000000
57,26,2,4, 1000000
57,27,1,4, 1000000
57,28,1,4, 1000000
57,29,1,4, 1000000
57,30,2,4, 1000000
57,31,1,4, 1000000
57,32,1,4, 1000000
57,33,1,4, 1000000
57,34,1,4, 1000000
57,35,1,4, 1000000
57,36,1,4, 1000000
57,37,1,4, 1000000
57,38,1,4, 1000000
57,39,1,4, 1000000
57,40,1,4, 1000000
57,41,1,4, 1000000
57,42,1,4, 1000000
57,43,1,4, 1000000
57,44,1,4, 1000000
57,45,1,4, 1000000
57,46,1,4, 1000000
57,47,1,4, 1000000
57,48,1,4, 1000000
57,49,1,4, 1000000
57,50,1,4, 1000000
57,51,1,4, 1000000
57,52,1,4, 1000000
57,53,1,4, 1000000
57,54,1,4, 1000000
57,55,1,4, 1000000
57,56,1,4, 1000000
57,57,1,4, 1000000
57,58,1,4, 1000000
57,1,76,5, 1000000
57,2,21,5, 1000000
57,3,14,5, 1000000
57,4,10,5, 1000000
57,5,8,5, 1000000
57,6,7,5, 1000000
57,7,6,5, 1000000
57,8,6,5, 1000000
57,9,5,5, 1000000
57,10,5,5, 1000000
57,11,4,5, 1000000
57,12,4,5, 1000000
57,13,3,5, 1000000
57,14,3,5, 1000000
57,15,3,5, 1000000
57,16,3,5, 1000000
57,17,3,5, 1000000
57,18,3,5, 1000000
57,19,3,5, 1000000
57,20,3,5, 1000000
57,21,3,5, 1000000
57,22,2,5, 1000000
57,23,2,5, 1000000
57,24,2,5, 1000000
57,25,2,5, 1000000
57,26,2,5, 1000000
57,27,2,5, 1000000
57,28,2,5, 1000000
57,29,2,5, 1000000
57,30,2,5, 1000000
57,31,3,5, 1000000
57,32,1,5, 1000000
57,33,1,5, 1000000
57,34,1,5, 1000000
57,35,2,5, 1000000
57,36,1,5, 1000000
57,37,1,5, 1000000
57,38,1,5, 1000000
57,39,1,5, 1000000
57,40,1,5, 1000000
57,41,1,5, 1000000
57,42,1,5, 1000000
57,43,1,5, 1000000
57,44,2,5, 1000000
57,45,1,5, 1000000
57,46,1,5, 1000000
57,47,1,5, 1000000
57,48,1,5, 1000000
57,49,1,5, 1000000
57,50,1,5, 1000000
57,51,1,5, 1000000
57,52,1,5, 1000000
57,53,1,5, 1000000
57,54,1,5, 1000000
57,55,1,5, 1000000
57,56,1,5, 1000000
57,57,1,5, 1000000
57,58,2,5, 1000000
57,1,45,6, 1000000
57,2,26,6, 1000000
57,3,11,6, 1000000
57,4,8,6, 1000000
57,5,6,6, 1000000
57,6,5,6, 1000000
57,7,5,6, 1000000
57,8,7,6, 1000000
57,9,6,6, 1000000
57,10,6,6, 1000000
57,11,3,6, 1000000
57,12,3,6, 1000000
57,13,2,6, 1000000
57,14,2,6, 1000000
57,15,2,6, 1000000
57,16,2,6, 1000000
57,17,2,6, 1000000
57,18,2,6, 1000000
57,19,2,6, 1000000
57,20,2,6, 1000000
57,21,2,6, 1000000
57,22,1,6, 1000000
57,23,2,6, 1000000
57,24,1,6, 1000000
57,25,1,6, 1000000
57,26,1,6, 1000000
57,27,1,6, 1000000
57,28,1,6, 1000000
57,29,1,6, 1000000
57,30,1,6, 1000000
57,31,1,6, 1000000
57,32,1,6, 1000000
57,33,1,6, 1000000
57,34,1,6, 1000000
57,35,1,6, 1000000
57,36,1,6, 1000000
57,37,1,6, 1000000
57,38,1,6, 1000000
57,39,1,6, 1000000
57,40,1,6, 1000000
57,41,1,6, 1000000
57,42,1,6, 1000000
57,43,1,6, 1000000
57,44,1,6, 1000000
57,45,1,6, 1000000
57,46,1,6, 1000000
57,47,1,6, 1000000
57,48,1,6, 1000000
57,49,1,6, 1000000
57,50,1,6, 1000000
57,51,1,6, 1000000
57,52,1,6, 1000000
57,53,1,6, 1000000
57,54,1,6, 1000000
57,55,1,6, 1000000
57,56,1,6, 1000000
57,57,1,6, 1000000
57,58,1,6, 1000000
57,1,59,7, 1000000
57,2,24,7, 1000000
57,3,70,7, 1000000
57,4,11,7, 1000000
57,5,10,7, 1000000
57,6,8,7, 1000000
57,7,7,7, 1000000
57,8,6,7, 1000000
57,9,6,7, 1000000
57,10,5,7, 1000000
57,11,4,7, 1000000
57,12,4,7, 1000000
57,13,3,7, 1000000
57,14,4,7, 1000000
57,15,4,7, 1000000
57,16,3,7, 1000000
57,17,3,7, 1000000
57,18,3,7, 1000000
57,19,3,7, 1000000
57,20,3,7, 1000000
57,21,3,7, 1000000
57,22,2,7, 1000000
57,23,2,7, 1000000
57,24,2,7, 1000000
57,25,2,7, 1000000
57,26,2,7, 1000000
57,27,2,7, 1000000
57,28,2,7, 1000000
57,29,2,7, 1000000
57,30,2,7, 1000000
57,31,2,7, 1000000
57,32,1,7, 1000000
57,33,1,7, 1000000
57,34,1,7, 1000000
57,35,1,7, 1000000
57,36,1,7, 1000000
57,37,1,7, 1000000
57,38,1,7, 1000000
57,39,1,7, 1000000
57,40,1,7, 1000000
57,41,1,7, 1000000
57,42,1,7, 1000000
57,43,1,7, 1000000
57,44,1,7, 1000000
57,45,1,7, 1000000
57,46,1,7, 1000000
57,47,1,7, 1000000
57,48,1,7, 1000000
57,49,1,7, 1000000
57,50,1,7, 1000000
57,51,1,7, 1000000
57,52,1,7, 1000000
57,53,1,7, 1000000
57,54,1,7, 1000000
57,55,1,7, 1000000
57,56,1,7, 1000000
57,57,1,7, 1000000
57,58,1,7, 1000000
57,1,45,8, 1000000
57,2,20,8, 1000000
57,3,14,8, 1000000
57,4,10,8, 1000000
57,5,17,8, 1000000
