s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8988970,17, 100000000
radix,1,2.8988970,8, 100000000
quick,2,2.8796540,17, 100000000
radix,2,2.8796540,9, 100000000
quick,3,2.8675330,8, 100000000
radix,3,2.8675330,7, 100000000
quick,4,2.8827420,9, 100000000
radix,4,2.8827420,7, 100000000
quick,5,2.8664760,8, 100000000
radix,5,2.8664760,7, 100000000
quick,6,2.8805430,9, 100000000
radix,6,2.8805430,12, 100000000
quick,7,2.8765740,18, 100000000
radix,7,2.8765740,9, 100000000
quick,8,2.8697530,10, 100000000
radix,8,2.8697530,9, 100000000
quick,9,2.8674700,25, 100000000
radix,9,2.8674700,6, 100000000
quick,10,2.8756680,9, 100000000
radix,10,2.8756680,7, 100000000
quick,11,2.8788850,8, 100000000
radix,11,2.8788850,7, 100000000
quick,12,2.8813690,10, 100000000
radix,12,2.8813690,15, 100000000
quick,13,2.8847330,9, 100000000
radix,13,2.8847330,16, 100000000
quick,14,2.8801490,18, 100000000
radix,14,2.8801490,10, 100000000
quick,15,2.8773010,18, 100000000
radix,15,2.8773010,9, 100000000
quick,16,2.8880660,12, 100000000
radix,16,2.8880660,10, 100000000
quick,17,2.8769110,10, 100000000
radix,17,2.8769110,21, 100000000
quick,18,2.8760490,8, 100000000
radix,18,2.8760490,7, 100000000
quick,19,2.9191290,8, 100000000
radix,19,2.9191290,7, 100000000
quick,20,2.8889750,10, 100000000
radix,20,2.8889750,8, 100000000
quick,21,2.8815160,18, 100000000
radix,21,2.8815160,11, 100000000
quick,22,2.8605780,9, 100000000
radix,22,2.8605780,8, 100000000
quick,23,2.8892430,9, 100000000
radix,23,2.8892430,8, 100000000
quick,24,2.8754300,50, 100000000
radix,24,2.8754300,9, 100000000
quick,25,2.8728910,9, 100000000
radix,25,2.8728910,7, 100000000
quick,26,2.8688160,10, 100000000
radix,26,2.8688160,12, 100000000
quick,27,2.8785820,8, 100000000
radix,27,2.8785820,7, 100000000
quick,28,2.8752590,11, 100000000
radix,28,2.8752590,11, 100000000
quick,29,2.8706210,8, 100000000
radix,29,2.8706210,8, 100000000
quick,30,2.8824150,8, 100000000
radix,30,2.8824150,7, 100000000
quick,31,2.8720200,9, 100000000
radix,31,2.8720200,8, 100000000
quick,32,2.8822720,8, 100000000
radix,32,2.8822720,7, 100000000
quick,33,2.8763500,9, 100000000
radix,33,2.8763500,8, 100000000
quick,34,2.8712980,8, 100000000
radix,34,2.8712980,7, 100000000
quick,35,2.8685250,9, 100000000
radix,35,2.8685250,7, 100000000
quick,36,2.8639010,8, 100000000
radix,36,2.8639010,8, 100000000
quick,37,2.8845310,9, 100000000
radix,37,2.8845310,7, 100000000
quick,38,2.8630610,8, 100000000
radix,38,2.8630610,7, 100000000
quick,39,2.8727680,19, 100000000
radix,39,2.8727680,10, 100000000
quick,40,2.8744630,9, 100000000
radix,40,2.8744630,7, 100000000
quick,41,2.8707850,17, 100000000
radix,41,2.8707850,9, 100000000
quick,42,2.8761530,17, 100000000
radix,42,2.8761530,9, 100000000
quick,43,2.8669130,12, 100000000
radix,43,2.8669130,26, 100000000
quick,44,2.8719220,9, 100000000
radix,44,2.8719220,7, 100000000
quick,45,2.8689890,62, 100000000
radix,45,2.8689890,60, 100000000
quick,46,2.8731130,10, 100000000
radix,46,2.8731130,17, 100000000
quick,47,2.9018380,10, 100000000
radix,47,2.9018380,9, 100000000
quick,48,2.9039870,8, 100000000
radix,48,2.9039870,8, 100000000
quick,49,2.8715720,8, 100000000
radix,49,2.8715720,7, 100000000
quick,50,2.8691830,12, 100000000
radix,50,2.8691830,21, 100000000
quick,51,2.8706730,17, 100000000
radix,51,2.8706730,8, 100000000
quick,52,2.8548090,8, 100000000
radix,52,2.8548090,7, 100000000
quick,53,2.8529310,8, 100000000
radix,53,2.8529310,7, 100000000
quick,54,2.8712970,18, 100000000
radix,54,2.8712970,10, 100000000
quick,55,2.8580810,8, 100000000
radix,55,2.8580810,7, 100000000
quick,56,2.8585790,10, 100000000
radix,56,2.8585790,12, 100000000
quick,57,2.8663060,18, 100000000
radix,57,2.8663060,13, 100000000
quick,58,2.8756030,8, 100000000
radix,58,2.8756030,8, 100000000
quick,59,2.8618770,9, 100000000
radix,59,2.8618770,8, 100000000
quick,60,2.8733560,10, 100000000
radix,60,2.8733560,9, 100000000
quick,61,2.8745070,10, 100000000
radix,61,2.8745070,8, 100000000
quick,62,2.8670840,9, 100000000
radix,62,2.8670840,7, 100000000
quick,63,2.8661370,19, 100000000
radix,63,2.8661370,10, 100000000
quick,64,2.8962650,22, 100000000
radix,64,2.8962650,18, 100000000
quick,65,2.8758990,10, 100000000
radix,65,2.8758990,9, 100000000
quick,66,2.8686090,8, 100000000
radix,66,2.8686090,7, 100000000
quick,67,2.9431570,17, 100000000
radix,67,2.9431570,8, 100000000
quick,68,2.8779350,17, 100000000
radix,68,2.8779350,10, 100000000
quick,69,2.8683020,18, 100000000
radix,69,2.8683020,9, 100000000
quick,70,2.8757030,8, 100000000
radix,70,2.8757030,7, 100000000
quick,71,2.8688340,8, 100000000
radix,71,2.8688340,7, 100000000
quick,72,2.8744180,30, 100000000
radix,72,2.8744180,25, 100000000
quick,73,2.8707770,17, 100000000
radix,73,2.8707770,9, 100000000
quick,74,2.8681710,17, 100000000
radix,74,2.8681710,9, 100000000
quick,75,2.8773290,9, 100000000
radix,75,2.8773290,7, 100000000
quick,76,2.8730780,9, 100000000
radix,76,2.8730780,8, 100000000
quick,77,2.8822210,9, 100000000
radix,77,2.8822210,7, 100000000
quick,78,2.8688100,9, 100000000
radix,78,2.8688100,7, 100000000
quick,79,2.8806590,8, 100000000
radix,79,2.8806590,7, 100000000
quick,80,2.8606940,17, 100000000
radix,80,2.8606940,9, 100000000
quick,81,2.8661730,18, 100000000
radix,81,2.8661730,10, 100000000
quick,82,2.8816580,10, 100000000
