s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8088300,8, 100000000
radix,1,2.8088300,6, 100000000
quick,2,2.7837140,9, 100000000
radix,2,2.7837140,7, 100000000
quick,3,2.7990010,9, 100000000
radix,3,2.7990010,7, 100000000
quick,4,2.7944050,17, 100000000
radix,4,2.7944050,8, 100000000
quick,5,2.8053800,8, 100000000
radix,5,2.8053800,7, 100000000
quick,6,2.8053050,40, 100000000
radix,6,2.8053050,23, 100000000
quick,7,2.7705210,9, 100000000
radix,7,2.7705210,6, 100000000
quick,8,2.7908020,18, 100000000
radix,8,2.7908020,10, 100000000
quick,9,2.7928300,10, 100000000
radix,9,2.7928300,7, 100000000
quick,10,2.7712860,9, 100000000
radix,10,2.7712860,8, 100000000
quick,11,2.7832940,14, 100000000
radix,11,2.7832940,16, 100000000
quick,12,2.7835460,14, 100000000
radix,12,2.7835460,11, 100000000
quick,13,2.7964470,10, 100000000
radix,13,2.7964470,6, 100000000
quick,14,2.7743360,9, 100000000
radix,14,2.7743360,7, 100000000
quick,15,2.7826630,9, 100000000
radix,15,2.7826630,7, 100000000
quick,16,2.7747220,18, 100000000
radix,16,2.7747220,8, 100000000
quick,17,2.7959500,53, 100000000
radix,17,2.7959500,7, 100000000
quick,18,2.7846130,8, 100000000
radix,18,2.7846130,6, 100000000
quick,19,2.7848640,8, 100000000
radix,19,2.7848640,6, 100000000
quick,20,2.7799660,9, 100000000
radix,20,2.7799660,6, 100000000
quick,21,2.7886330,10, 100000000
radix,21,2.7886330,18, 100000000
quick,22,2.7940980,18, 100000000
radix,22,2.7940980,7, 100000000
quick,23,2.7945650,9, 100000000
radix,23,2.7945650,7, 100000000
quick,24,2.8005590,67, 100000000
radix,24,2.8005590,8, 100000000
quick,25,2.7888890,8, 100000000
radix,25,2.7888890,6, 100000000
quick,26,2.7926650,9, 100000000
radix,26,2.7926650,7, 100000000
quick,27,2.7692380,9, 100000000
radix,27,2.7692380,7, 100000000
quick,28,2.7763400,9, 100000000
radix,28,2.7763400,7, 100000000
quick,29,2.7736030,9, 100000000
radix,29,2.7736030,7, 100000000
quick,30,2.7851510,9, 100000000
radix,30,2.7851510,7, 100000000
quick,31,2.7827410,8, 100000000
radix,31,2.7827410,6, 100000000
quick,32,2.7784490,22, 100000000
radix,32,2.7784490,8, 100000000
quick,33,2.7695630,8, 100000000
radix,33,2.7695630,6, 100000000
quick,34,2.7842300,11, 100000000
radix,34,2.7842300,8, 100000000
quick,35,2.7872130,19, 100000000
radix,35,2.7872130,9, 100000000
quick,36,2.7941660,8, 100000000
radix,36,2.7941660,6, 100000000
quick,37,2.7888760,14, 100000000
radix,37,2.7888760,11, 100000000
quick,38,2.8045650,17, 100000000
radix,38,2.8045650,7, 100000000
quick,39,2.7978050,9, 100000000
radix,39,2.7978050,7, 100000000
quick,40,2.7880840,9, 100000000
radix,40,2.7880840,6, 100000000
quick,41,2.7826660,8, 100000000
radix,41,2.7826660,6, 100000000
quick,42,2.7860240,11, 100000000
radix,42,2.7860240,9, 100000000
quick,43,2.7750410,9, 100000000
radix,43,2.7750410,7, 100000000
quick,44,2.7950750,9, 100000000
radix,44,2.7950750,9, 100000000
quick,45,2.7898850,10, 100000000
radix,45,2.7898850,8, 100000000
quick,46,2.8025330,8, 100000000
radix,46,2.8025330,6, 100000000
quick,47,2.7863840,12, 100000000
radix,47,2.7863840,11, 100000000
