n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
44,1,60,1, 1000000
44,2,18,1, 1000000
44,3,13,1, 1000000
44,4,9,1, 1000000
44,5,7,1, 1000000
44,6,6,1, 1000000
44,7,5,1, 1000000
44,8,4,1, 1000000
44,9,4,1, 1000000
44,10,4,1, 1000000
44,11,3,1, 1000000
44,12,3,1, 1000000
44,13,3,1, 1000000
44,14,3,1, 1000000
44,15,3,1, 1000000
44,16,2,1, 1000000
44,17,2,1, 1000000
44,18,2,1, 1000000
44,19,2,1, 1000000
44,20,2,1, 1000000
44,21,2,1, 1000000
44,22,1,1, 1000000
44,23,1,1, 1000000
44,24,2,1, 1000000
44,25,2,1, 1000000
44,26,2,1, 1000000
44,27,2,1, 1000000
44,28,2,1, 1000000
44,29,2,1, 1000000
44,30,2,1, 1000000
44,31,2,1, 1000000
44,32,1,1, 1000000
44,33,1,1, 1000000
44,34,1,1, 1000000
44,35,1,1, 1000000
44,36,1,1, 1000000
44,37,1,1, 1000000
44,38,1,1, 1000000
44,39,1,1, 1000000
44,40,1,1, 1000000
44,41,1,1, 1000000
44,42,1,1, 1000000
44,43,1,1, 1000000
44,44,1,1, 1000000
44,45,1,1, 1000000
44,1,44,2, 1000000
44,2,29,2, 1000000
44,3,15,2, 1000000
44,4,12,2, 1000000
44,5,9,2, 1000000
44,6,8,2, 1000000
44,7,7,2, 1000000
44,8,6,2, 1000000
44,9,6,2, 1000000
44,10,5,2, 1000000
44,11,4,2, 1000000
44,12,5,2, 1000000
44,13,4,2, 1000000
44,14,4,2, 1000000
44,15,4,2, 1000000
44,16,3,2, 1000000
44,17,3,2, 1000000
44,18,3,2, 1000000
44,19,3,2, 1000000
44,20,3,2, 1000000
44,21,3,2, 1000000
44,22,2,2, 1000000
44,23,2,2, 1000000
44,24,2,2, 1000000
44,25,2,2, 1000000
44,26,2,2, 1000000
44,27,2,2, 1000000
44,28,2,2, 1000000
44,29,2,2, 1000000
44,30,3,2, 1000000
44,31,2,2, 1000000
44,32,1,2, 1000000
44,33,1,2, 1000000
44,34,2,2, 1000000
44,35,1,2, 1000000
44,36,1,2, 1000000
44,37,1,2, 1000000
44,38,2,2, 1000000
44,39,2,2, 1000000
44,40,2,2, 1000000
44,41,2,2, 1000000
44,42,1,2, 1000000
44,43,1,2, 1000000
44,44,2,2, 1000000
44,45,2,2, 1000000
44,1,72,3, 1000000
44,2,28,3, 1000000
44,3,13,3, 1000000
44,4,10,3, 1000000
44,5,8,3, 1000000
44,6,10,3, 1000000
44,7,11,3, 1000000
44,8,5,3, 1000000
44,9,5,3, 1000000
44,10,5,3, 1000000
44,11,5,3, 1000000
44,12,6,3, 1000000
44,13,4,3, 1000000
44,14,3,3, 1000000
44,15,3,3, 1000000
44,16,3,3, 1000000
44,17,4,3, 1000000
44,18,4,3, 1000000
44,19,4,3, 1000000
44,20,3,3, 1000000
44,21,3,3, 1000000
44,22,2,3, 1000000
44,23,2,3, 1000000
44,24,3,3, 1000000
44,25,3,3, 1000000
44,26,2,3, 1000000
44,27,2,3, 1000000
44,28,2,3, 1000000
44,29,2,3, 1000000
44,30,2,3, 1000000
44,31,3,3, 1000000
44,32,2,3, 1000000
44,33,2,3, 1000000
44,34,1,3, 1000000
