n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
63,1,33,1, 1000000
63,2,15,1, 1000000
63,3,10,1, 1000000
63,4,6,1, 1000000
63,5,5,1, 1000000
63,6,4,1, 1000000
63,7,4,1, 1000000
63,8,3,1, 1000000
63,9,3,1, 1000000
63,10,3,1, 1000000
63,11,2,1, 1000000
63,12,2,1, 1000000
63,13,2,1, 1000000
63,14,2,1, 1000000
63,15,2,1, 1000000
63,16,1,1, 1000000
63,17,1,1, 1000000
63,18,1,1, 1000000
63,19,2,1, 1000000
63,20,1,1, 1000000
63,21,2,1, 1000000
63,22,1,1, 1000000
63,23,1,1, 1000000
63,24,1,1, 1000000
63,25,1,1, 1000000
63,26,1,1, 1000000
63,27,1,1, 1000000
63,28,1,1, 1000000
63,29,1,1, 1000000
63,30,1,1, 1000000
63,31,1,1, 1000000
63,32,1,1, 1000000
63,33,1,1, 1000000
63,34,1,1, 1000000
63,35,1,1, 1000000
63,36,1,1, 1000000
63,37,1,1, 1000000
63,38,1,1, 1000000
63,39,1,1, 1000000
63,40,1,1, 1000000
63,41,1,1, 1000000
63,42,1,1, 1000000
63,43,1,1, 1000000
63,44,1,1, 1000000
63,45,1,1, 1000000
63,46,1,1, 1000000
63,47,1,1, 1000000
63,48,1,1, 1000000
63,49,1,1, 1000000
63,50,1,1, 1000000
63,51,1,1, 1000000
63,52,1,1, 1000000
63,53,1,1, 1000000
63,54,1,1, 1000000
63,55,1,1, 1000000
63,56,1,1, 1000000
63,57,1,1, 1000000
63,58,1,1, 1000000
63,59,1,1, 1000000
63,60,1,1, 1000000
63,61,1,1, 1000000
63,62,1,1, 1000000
63,63,1,1, 1000000
63,64,1,1, 1000000
63,1,83,2, 1000000
63,2,17,2, 1000000
63,3,8,2, 1000000
63,4,6,2, 1000000
63,5,5,2, 1000000
63,6,4,2, 1000000
63,7,4,2, 1000000
63,8,3,2, 1000000
63,9,3,2, 1000000
63,10,3,2, 1000000
63,11,2,2, 1000000
63,12,3,2, 1000000
63,13,3,2, 1000000
63,14,2,2, 1000000
63,15,2,2, 1000000
63,16,1,2, 1000000
63,17,1,2, 1000000
63,18,2,2, 1000000
63,19,1,2, 1000000
63,20,1,2, 1000000
63,21,2,2, 1000000
63,22,1,2, 1000000
63,23,2,2, 1000000
63,24,1,2, 1000000
63,25,1,2, 1000000
63,26,1,2, 1000000
63,27,2,2, 1000000
63,28,2,2, 1000000
63,29,1,2, 1000000
63,30,1,2, 1000000
63,31,1,2, 1000000
63,32,1,2, 1000000
63,33,1,2, 1000000
63,34,1,2, 1000000
63,35,1,2, 1000000
63,36,0,2, 1000000
63,37,1,2, 1000000
63,38,1,2, 1000000
63,39,1,2, 1000000
63,40,1,2, 1000000
63,41,1,2, 1000000
63,42,1,2, 1000000
63,43,1,2, 1000000
63,44,1,2, 1000000
63,45,1,2, 1000000
63,46,1,2, 1000000
63,47,1,2, 1000000
63,48,1,2, 1000000
63,49,1,2, 1000000
63,50,1,2, 1000000
63,51,1,2, 1000000
63,52,1,2, 1000000
63,53,1,2, 1000000
63,54,1,2, 1000000
63,55,1,2, 1000000
63,56,1,2, 1000000
63,57,0,2, 1000000
63,58,1,2, 1000000
63,59,1,2, 1000000
63,60,1,2, 1000000
63,61,1,2, 1000000
63,62,1,2, 1000000
63,63,1,2, 1000000
63,64,0,2, 1000000
63,1,25,3, 1000000
63,2,11,3, 1000000
63,3,7,3, 1000000
63,4,10,3, 1000000
63,5,5,3, 1000000
63,6,4,3, 1000000
63,7,3,3, 1000000
