s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1488940,33, 100000000
radix,1,3.1488940,20, 100000000
quick,2,3.0154160,15, 100000000
radix,2,3.0154160,10, 100000000
quick,3,2.9943740,20, 100000000
radix,3,2.9943740,8, 100000000
quick,4,2.9996370,13, 100000000
radix,4,2.9996370,9, 100000000
quick,5,3.0184770,11, 100000000
radix,5,3.0184770,8, 100000000
quick,6,2.9866220,15, 100000000
radix,6,2.9866220,11, 100000000
quick,7,3.0023300,11, 100000000
radix,7,3.0023300,8, 100000000
quick,8,3.0079820,18, 100000000
radix,8,3.0079820,8, 100000000
quick,9,2.9826440,20, 100000000
radix,9,2.9826440,9, 100000000
quick,10,3.0007860,15, 100000000
radix,10,3.0007860,13, 100000000
