s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.7953910,8, 100000000
radix,1,2.7953910,6, 100000000
quick,2,2.7880900,8, 100000000
radix,2,2.7880900,6, 100000000
quick,3,2.7664930,8, 100000000
radix,3,2.7664930,6, 100000000
quick,4,2.7833540,8, 100000000
radix,4,2.7833540,6, 100000000
quick,5,2.7795390,8, 100000000
radix,5,2.7795390,6, 100000000
quick,6,2.7712370,33, 100000000
radix,6,2.7712370,6, 100000000
quick,7,2.7670570,8, 100000000
radix,7,2.7670570,6, 100000000
quick,8,2.7636690,11, 100000000
radix,8,2.7636690,8, 100000000
quick,9,2.7627020,8, 100000000
radix,9,2.7627020,6, 100000000
quick,10,2.7710070,8, 100000000
radix,10,2.7710070,6, 100000000
quick,11,2.7894940,8, 100000000
radix,11,2.7894940,6, 100000000
quick,12,2.7743600,8, 100000000
radix,12,2.7743600,6, 100000000
quick,13,2.7826240,8, 100000000
radix,13,2.7826240,6, 100000000
quick,14,2.7759490,8, 100000000
radix,14,2.7759490,6, 100000000
quick,15,2.7930180,8, 100000000
radix,15,2.7930180,6, 100000000
quick,16,2.7896030,9, 100000000
radix,16,2.7896030,6, 100000000
quick,17,2.7883810,17, 100000000
radix,17,2.7883810,43, 100000000
quick,18,2.7834260,8, 100000000
radix,18,2.7834260,6, 100000000
quick,19,2.7895230,17, 100000000
radix,19,2.7895230,8, 100000000
quick,20,2.8032160,9, 100000000
radix,20,2.8032160,6, 100000000
quick,21,2.7943470,9, 100000000
radix,21,2.7943470,6, 100000000
quick,22,2.7779340,20, 100000000
radix,22,2.7779340,11, 100000000
quick,23,2.7732190,11, 100000000
radix,23,2.7732190,8, 100000000
quick,24,2.7731340,20, 100000000
radix,24,2.7731340,26, 100000000
quick,25,2.7748800,8, 100000000
radix,25,2.7748800,6, 100000000
quick,26,2.7820140,11, 100000000
radix,26,2.7820140,8, 100000000
quick,27,2.7775630,17, 100000000
radix,27,2.7775630,7, 100000000
quick,28,2.7779740,11, 100000000
radix,28,2.7779740,10, 100000000
quick,29,2.7819470,11, 100000000
radix,29,2.7819470,10, 100000000
quick,30,2.7701740,8, 100000000
radix,30,2.7701740,6, 100000000
quick,31,2.7884920,17, 100000000
radix,31,2.7884920,8, 100000000
quick,32,2.7826640,9, 100000000
radix,32,2.7826640,6, 100000000
quick,33,2.7843100,8, 100000000
radix,33,2.7843100,6, 100000000
quick,34,2.7732700,16, 100000000
radix,34,2.7732700,6, 100000000
quick,35,2.7680720,8, 100000000
radix,35,2.7680720,6, 100000000
quick,36,2.7657470,9, 100000000
radix,36,2.7657470,6, 100000000
quick,37,2.7599140,9, 100000000
radix,37,2.7599140,6, 100000000
quick,38,2.7759880,8, 100000000
radix,38,2.7759880,6, 100000000
quick,39,2.8064910,9, 100000000
radix,39,2.8064910,6, 100000000
quick,40,2.7917480,8, 100000000
radix,40,2.7917480,6, 100000000
quick,41,2.7818270,55, 100000000
radix,41,2.7818270,7, 100000000
quick,42,2.7856460,8, 100000000
radix,42,2.7856460,6, 100000000
quick,43,2.7703340,12, 100000000
radix,43,2.7703340,10, 100000000
quick,44,2.7740190,8, 100000000
radix,44,2.7740190,6, 100000000
quick,45,2.7772080,9, 100000000
radix,45,2.7772080,7, 100000000
quick,46,2.7799730,12, 100000000
radix,46,2.7799730,7, 100000000
quick,47,2.7978380,8, 100000000
radix,47,2.7978380,6, 100000000
quick,48,2.7832990,9, 100000000
radix,48,2.7832990,6, 100000000
quick,49,2.7872290,9, 100000000
radix,49,2.7872290,7, 100000000
quick,50,2.7731820,8, 100000000
radix,50,2.7731820,6, 100000000
quick,51,2.8126730,8, 100000000
radix,51,2.8126730,6, 100000000
quick,52,2.7823270,14, 100000000
radix,52,2.7823270,12, 100000000
quick,53,2.7858300,17, 100000000
radix,53,2.7858300,7, 100000000
quick,54,2.7892720,8, 100000000
radix,54,2.7892720,6, 100000000
quick,55,2.8000810,9, 100000000
radix,55,2.8000810,6, 100000000
quick,56,2.7913450,8, 100000000
radix,56,2.7913450,6, 100000000
quick,57,2.7881700,8, 100000000
radix,57,2.7881700,6, 100000000
quick,58,2.7853120,8, 100000000
radix,58,2.7853120,6, 100000000
quick,59,2.8210880,11, 100000000
radix,59,2.8210880,8, 100000000
quick,60,2.7925270,11, 100000000
radix,60,2.7925270,8, 100000000
quick,61,2.7958750,17, 100000000
radix,61,2.7958750,15, 100000000
quick,62,2.7867240,8, 100000000
radix,62,2.7867240,6, 100000000
quick,63,2.7858780,8, 100000000
radix,63,2.7858780,6, 100000000
quick,64,2.7863710,11, 100000000
radix,64,2.7863710,10, 100000000
quick,65,2.7894360,8, 100000000
radix,65,2.7894360,6, 100000000
quick,66,2.7797520,21, 100000000
radix,66,2.7797520,11, 100000000
quick,67,2.7765270,16, 100000000
radix,67,2.7765270,9, 100000000
quick,68,2.7675080,8, 100000000
radix,68,2.7675080,6, 100000000
quick,69,2.7817010,8, 100000000
radix,69,2.7817010,6, 100000000
quick,70,2.7836890,8, 100000000
radix,70,2.7836890,6, 100000000
quick,71,2.7780260,8, 100000000
radix,71,2.7780260,6, 100000000
quick,72,2.7923540,10, 100000000
radix,72,2.7923540,8, 100000000
quick,73,2.7788510,8, 100000000
radix,73,2.7788510,6, 100000000
quick,74,2.7747650,8, 100000000
radix,74,2.7747650,6, 100000000
quick,75,2.7729850,9, 100000000
