n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
15,1,42,1, 1000000
15,2,30,1, 1000000
15,3,9,1, 1000000
15,4,7,1, 1000000
15,5,5,1, 1000000
15,6,5,1, 1000000
15,7,4,1, 1000000
15,8,3,1, 1000000
15,9,3,1, 1000000
15,10,3,1, 1000000
15,11,3,1, 1000000
15,12,3,1, 1000000
15,13,2,1, 1000000
15,14,2,1, 1000000
15,15,2,1, 1000000
15,16,2,1, 1000000
15,1,54,2, 1000000
15,2,12,2, 1000000
15,3,8,2, 1000000
15,4,6,2, 1000000
15,5,5,2, 1000000
15,6,4,2, 1000000
15,7,4,2, 1000000
15,8,3,2, 1000000
15,9,3,2, 1000000
15,10,3,2, 1000000
15,11,2,2, 1000000
15,12,2,2, 1000000
15,13,2,2, 1000000
15,14,2,2, 1000000
15,15,2,2, 1000000
15,16,1,2, 1000000
15,1,43,3, 1000000
15,2,17,3, 1000000
15,3,12,3, 1000000
15,4,8,3, 1000000
15,5,26,3, 1000000
15,6,5,3, 1000000
15,7,4,3, 1000000
15,8,4,3, 1000000
15,9,3,3, 1000000
15,10,3,3, 1000000
15,11,3,3, 1000000
15,12,3,3, 1000000
15,13,2,3, 1000000
15,14,2,3, 1000000
15,15,2,3, 1000000
15,16,2,3, 1000000
15,1,40,4, 1000000
15,2,24,4, 1000000
15,3,9,4, 1000000
15,4,7,4, 1000000
15,5,6,4, 1000000
15,6,5,4, 1000000
15,7,4,4, 1000000
15,8,4,4, 1000000
15,9,3,4, 1000000
15,10,3,4, 1000000
15,11,3,4, 1000000
15,12,2,4, 1000000
15,13,2,4, 1000000
15,14,2,4, 1000000
15,15,2,4, 1000000
15,16,2,4, 1000000
15,1,42,5, 1000000
15,2,21,5, 1000000
15,3,9,5, 1000000
15,4,6,5, 1000000
15,5,5,5, 1000000
15,6,4,5, 1000000
15,7,4,5, 1000000
15,8,3,5, 1000000
15,9,3,5, 1000000
15,10,3,5, 1000000
15,11,2,5, 1000000
15,12,2,5, 1000000
15,13,2,5, 1000000
15,14,2,5, 1000000
15,15,2,5, 1000000
15,16,2,5, 1000000
15,1,30,6, 1000000
15,2,14,6, 1000000
15,3,10,6, 1000000
15,4,7,6, 1000000
15,5,6,6, 1000000
15,6,5,6, 1000000
15,7,5,6, 1000000
15,8,3,6, 1000000
15,9,4,6, 1000000
15,10,3,6, 1000000
15,11,3,6, 1000000
15,12,3,6, 1000000
15,13,2,6, 1000000
15,14,2,6, 1000000
15,15,2,6, 1000000
15,16,2,6, 1000000
15,1,28,7, 1000000
15,2,13,7, 1000000
15,3,27,7, 1000000
15,4,7,7, 1000000
15,5,6,7, 1000000
15,6,5,7, 1000000
15,7,4,7, 1000000
15,8,3,7, 1000000
15,9,3,7, 1000000
15,10,3,7, 1000000
15,11,3,7, 1000000
15,12,3,7, 1000000
15,13,2,7, 1000000
15,14,2,7, 1000000
15,15,2,7, 1000000
15,16,2,7, 1000000
15,1,44,8, 1000000
15,2,23,8, 1000000
15,3,9,8, 1000000
15,4,7,8, 1000000
15,5,6,8, 1000000
15,6,5,8, 1000000
15,7,4,8, 1000000
15,8,4,8, 1000000
15,9,3,8, 1000000
15,10,3,8, 1000000
15,11,3,8, 1000000
15,12,3,8, 1000000
15,13,2,8, 1000000
15,14,2,8, 1000000
15,15,2,8, 1000000
15,16,2,8, 1000000
15,1,37,9, 1000000
15,2,15,9, 1000000
15,3,65,9, 1000000
15,4,6,9, 1000000
15,5,5,9, 1000000
15,6,4,9, 1000000
15,7,4,9, 1000000
15,8,3,9, 1000000
15,9,3,9, 1000000
15,10,3,9, 1000000
15,11,2,9, 1000000
15,12,2,9, 1000000
15,13,2,9, 1000000
15,14,2,9, 1000000
15,15,2,9, 1000000
15,16,1,9, 1000000
15,1,46,10, 1000000
15,2,22,10, 1000000
15,3,9,10, 1000000
15,4,6,10, 1000000
15,5,5,10, 1000000
15,6,5,10, 1000000
15,7,4,10, 1000000
15,8,3,10, 1000000
15,9,3,10, 1000000
15,10,3,10, 1000000
15,11,2,10, 1000000
15,12,3,10, 1000000
15,13,2,10, 1000000
15,14,2,10, 1000000
15,15,2,10, 1000000
15,16,2,10, 1000000
