s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2309330,12, 100000000
radix,1,3.2309330,8, 100000000
quick,2,3.0502810,18, 100000000
radix,2,3.0502810,8, 100000000
quick,3,2.9932270,13, 100000000
radix,3,2.9932270,8, 100000000
quick,4,3.0138420,44, 100000000
radix,4,3.0138420,10, 100000000
quick,5,3.0271760,13, 100000000
radix,5,3.0271760,9, 100000000
quick,6,3.0298220,19, 100000000
radix,6,3.0298220,8, 100000000
quick,7,3.0373280,21, 100000000
radix,7,3.0373280,12, 100000000
quick,8,3.0182820,16, 100000000
radix,8,3.0182820,11, 100000000
quick,9,3.0507710,13, 100000000
radix,9,3.0507710,18, 100000000
quick,10,3.1536470,17, 100000000
radix,10,3.1536470,8, 100000000
