s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1944670,13, 100000000
radix,1,3.1944670,9, 100000000
quick,2,3.0128340,18, 100000000
radix,2,3.0128340,7, 100000000
quick,3,3.0205140,18, 100000000
radix,3,3.0205140,8, 100000000
quick,4,3.0101830,18, 100000000
radix,4,3.0101830,7, 100000000
quick,5,3.0173860,12, 100000000
radix,5,3.0173860,8, 100000000
quick,6,3.0243220,15, 100000000
radix,6,3.0243220,12, 100000000
quick,7,3.0338450,11, 100000000
radix,7,3.0338450,7, 100000000
quick,8,3.0201530,12, 100000000
radix,8,3.0201530,8, 100000000
quick,9,3.0341420,10, 100000000
radix,9,3.0341420,7, 100000000
quick,10,3.0368270,21, 100000000
radix,10,3.0368270,9, 100000000
