n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
17,1,41,1, 1000000
17,2,17,1, 1000000
17,3,12,1, 1000000
17,4,10,1, 1000000
17,5,8,1, 1000000
17,6,7,1, 1000000
17,7,7,1, 1000000
17,8,5,1, 1000000
17,9,5,1, 1000000
17,10,5,1, 1000000
17,11,5,1, 1000000
17,12,5,1, 1000000
17,13,4,1, 1000000
17,14,4,1, 1000000
17,15,4,1, 1000000
17,16,3,1, 1000000
17,17,10,1, 1000000
17,18,3,1, 1000000
17,1,60,2, 1000000
17,2,17,2, 1000000
17,3,11,2, 1000000
17,4,8,2, 1000000
17,5,6,2, 1000000
17,6,5,2, 1000000
17,7,5,2, 1000000
17,8,4,2, 1000000
17,9,7,2, 1000000
17,10,6,2, 1000000
17,11,5,2, 1000000
17,12,5,2, 1000000
17,13,4,2, 1000000
17,14,4,2, 1000000
17,15,4,2, 1000000
17,16,4,2, 1000000
17,17,3,2, 1000000
17,18,3,2, 1000000
17,1,40,3, 1000000
17,2,17,3, 1000000
17,3,12,3, 1000000
17,4,9,3, 1000000
17,5,8,3, 1000000
17,6,7,3, 1000000
17,7,7,3, 1000000
17,8,5,3, 1000000
17,9,6,3, 1000000
17,10,5,3, 1000000
17,11,5,3, 1000000
17,12,4,3, 1000000
17,13,4,3, 1000000
17,14,4,3, 1000000
17,15,4,3, 1000000
17,16,3,3, 1000000
17,17,3,3, 1000000
17,18,3,3, 1000000
17,1,31,4, 1000000
17,2,15,4, 1000000
17,3,11,4, 1000000
17,4,9,4, 1000000
17,5,7,4, 1000000
17,6,6,4, 1000000
17,7,6,4, 1000000
17,8,5,4, 1000000
17,9,5,4, 1000000
17,10,5,4, 1000000
17,11,4,4, 1000000
17,12,4,4, 1000000
17,13,3,4, 1000000
17,14,4,4, 1000000
17,15,7,4, 1000000
17,16,3,4, 1000000
17,17,3,4, 1000000
17,18,3,4, 1000000
17,1,92,5, 1000000
17,2,18,5, 1000000
17,3,52,5, 1000000
17,4,9,5, 1000000
17,5,7,5, 1000000
17,6,7,5, 1000000
17,7,6,5, 1000000
17,8,5,5, 1000000
17,9,5,5, 1000000
17,10,5,5, 1000000
17,11,4,5, 1000000
17,12,4,5, 1000000
17,13,4,5, 1000000
17,14,4,5, 1000000
17,15,4,5, 1000000
17,16,3,5, 1000000
17,17,3,5, 1000000
17,18,3,5, 1000000
17,1,48,6, 1000000
17,2,19,6, 1000000
17,3,14,6, 1000000
17,4,9,6, 1000000
17,5,7,6, 1000000
17,6,6,6, 1000000
17,7,6,6, 1000000
17,8,4,6, 1000000
17,9,4,6, 1000000
17,10,4,6, 1000000
17,11,4,6, 1000000
17,12,3,6, 1000000
17,13,3,6, 1000000
17,14,4,6, 1000000
17,15,8,6, 1000000
17,16,3,6, 1000000
17,17,2,6, 1000000
17,18,2,6, 1000000
17,1,51,7, 1000000
17,2,22,7, 1000000
17,3,15,7, 1000000
17,4,11,7, 1000000
17,5,8,7, 1000000
17,6,7,7, 1000000
17,7,7,7, 1000000
17,8,6,7, 1000000
17,9,6,7, 1000000
17,10,5,7, 1000000
17,11,5,7, 1000000
17,12,4,7, 1000000
17,13,4,7, 1000000
17,14,4,7, 1000000
17,15,4,7, 1000000
17,16,3,7, 1000000
17,17,3,7, 1000000
17,18,3,7, 1000000
17,1,37,8, 1000000
17,2,15,8, 1000000
17,3,10,8, 1000000
17,4,7,8, 1000000
17,5,19,8, 1000000
17,6,5,8, 1000000
17,7,5,8, 1000000
17,8,3,8, 1000000
17,9,4,8, 1000000
17,10,3,8, 1000000
17,11,3,8, 1000000
17,12,2,8, 1000000
17,13,2,8, 1000000
17,14,2,8, 1000000
17,15,2,8, 1000000
17,16,2,8, 1000000
17,17,2,8, 1000000
17,18,2,8, 1000000
17,1,29,9, 1000000
17,2,38,9, 1000000
17,3,8,9, 1000000
17,4,10,9, 1000000
17,5,8,9, 1000000
17,6,6,9, 1000000
17,7,5,9, 1000000
17,8,4,9, 1000000
17,9,5,9, 1000000
17,10,4,9, 1000000
17,11,4,9, 1000000
17,12,4,9, 1000000
17,13,3,9, 1000000
17,14,3,9, 1000000
17,15,3,9, 1000000
17,16,2,9, 1000000
17,17,2,9, 1000000
17,18,2,9, 1000000
17,1,38,10, 1000000
17,2,20,10, 1000000
17,3,46,10, 1000000
17,4,43,10, 1000000
17,5,8,10, 1000000
17,6,7,10, 1000000
17,7,38,10, 1000000
17,8,4,10, 1000000
17,9,4,10, 1000000
17,10,4,10, 1000000
17,11,4,10, 1000000
17,12,2,10, 1000000
17,13,52,10, 1000000
17,14,2,10, 1000000
17,15,2,10, 1000000
17,16,1,10, 1000000
17,17,1,10, 1000000
17,18,1,10, 1000000
