s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1435520,10, 100000000
radix,1,3.1435520,10, 100000000
quick,2,3.1694880,19, 100000000
radix,2,3.1694880,9, 100000000
quick,3,3.1155020,11, 100000000
radix,3,3.1155020,9, 100000000
quick,4,3.1188460,13, 100000000
radix,4,3.1188460,12, 100000000
quick,5,3.1446560,10, 100000000
radix,5,3.1446560,8, 100000000
quick,6,3.1140600,10, 100000000
radix,6,3.1140600,19, 100000000
quick,7,3.1235830,17, 100000000
radix,7,3.1235830,7, 100000000
quick,8,3.1230190,11, 100000000
radix,8,3.1230190,9, 100000000
quick,9,3.2765620,10, 100000000
radix,9,3.2765620,8, 100000000
quick,10,3.1269940,8, 100000000
radix,10,3.1269940,23, 100000000
quick,11,3.1633110,18, 100000000
radix,11,3.1633110,9, 100000000
quick,12,3.1894000,20, 100000000
radix,12,3.1894000,18, 100000000
quick,13,3.1129860,11, 100000000
radix,13,3.1129860,8, 100000000
quick,14,3.0599780,20, 100000000
radix,14,3.0599780,18, 100000000
quick,15,3.1580550,25, 100000000
radix,15,3.1580550,25, 100000000
quick,16,3.1364590,17, 100000000
radix,16,3.1364590,7, 100000000
quick,17,3.1134910,15, 100000000
radix,17,3.1134910,13, 100000000
quick,18,3.1102410,18, 100000000
radix,18,3.1102410,8, 100000000
quick,19,3.1047010,11, 100000000
radix,19,3.1047010,8, 100000000
quick,20,3.0976760,18, 100000000
radix,20,3.0976760,9, 100000000
quick,21,3.1511170,19, 100000000
radix,21,3.1511170,10, 100000000
quick,22,3.1436560,15, 100000000
radix,22,3.1436560,13, 100000000
quick,23,3.0793850,15, 100000000
radix,23,3.0793850,15, 100000000
quick,24,3.1211690,12, 100000000
radix,24,3.1211690,10, 100000000
quick,25,3.0829720,16, 100000000
radix,25,3.0829720,11, 100000000
quick,26,3.0920970,20, 100000000
radix,26,3.0920970,10, 100000000
quick,27,3.1376980,11, 100000000
radix,27,3.1376980,8, 100000000
quick,28,3.1114240,11, 100000000
radix,28,3.1114240,9, 100000000
quick,29,3.2799680,10, 100000000
radix,29,3.2799680,7, 100000000
quick,30,3.3066180,15, 100000000
radix,30,3.3066180,11, 100000000
quick,31,3.1175340,20, 100000000
radix,31,3.1175340,10, 100000000
quick,32,3.1492680,15, 100000000
radix,32,3.1492680,12, 100000000
quick,33,3.0842880,18, 100000000
radix,33,3.0842880,13, 100000000
quick,34,3.0843850,27, 100000000
radix,34,3.0843850,10, 100000000
quick,35,3.1433430,11, 100000000
radix,35,3.1433430,9, 100000000
quick,36,3.0878110,20, 100000000
radix,36,3.0878110,9, 100000000
quick,37,3.1904430,17, 100000000
radix,37,3.1904430,7, 100000000
quick,38,3.1375080,20, 100000000
radix,38,3.1375080,10, 100000000
quick,39,3.1384090,19, 100000000
radix,39,3.1384090,8, 100000000
quick,40,3.0917820,17, 100000000
radix,40,3.0917820,8, 100000000
quick,41,3.0868540,14, 100000000
radix,41,3.0868540,27, 100000000
quick,42,3.1364490,20, 100000000
radix,42,3.1364490,9, 100000000
quick,43,3.0941460,22, 100000000
radix,43,3.0941460,12, 100000000
quick,44,3.0811850,20, 100000000
radix,44,3.0811850,31, 100000000
quick,45,3.0823530,10, 100000000
radix,45,3.0823530,7, 100000000
quick,46,3.1274140,11, 100000000
radix,46,3.1274140,9, 100000000
quick,47,3.1063510,11, 100000000
radix,47,3.1063510,9, 100000000
quick,48,3.0491240,9, 100000000
radix,48,3.0491240,7, 100000000
quick,49,3.0872270,21, 100000000
radix,49,3.0872270,10, 100000000
quick,50,3.1137360,14, 100000000
radix,50,3.1137360,19, 100000000
quick,51,3.1214210,19, 100000000
radix,51,3.1214210,90, 100000000
quick,52,3.1128480,20, 100000000
radix,52,3.1128480,10, 100000000
quick,53,3.1018380,20, 100000000
radix,53,3.1018380,10, 100000000
quick,54,3.1071530,18, 100000000
radix,54,3.1071530,54, 100000000
quick,55,3.1429760,13, 100000000
radix,55,3.1429760,10, 100000000
quick,56,3.1210680,19, 100000000
radix,56,3.1210680,9, 100000000
quick,57,3.1343110,12, 100000000
radix,57,3.1343110,9, 100000000
quick,58,3.1776560,21, 100000000
radix,58,3.1776560,11, 100000000
quick,59,3.1553900,18, 100000000
radix,59,3.1553900,9, 100000000
quick,60,3.1400690,13, 100000000
radix,60,3.1400690,10, 100000000
quick,61,3.1824190,9, 100000000
radix,61,3.1824190,9, 100000000
quick,62,3.1347080,46, 100000000
radix,62,3.1347080,72, 100000000
quick,63,3.2226970,11, 100000000
radix,63,3.2226970,8, 100000000
quick,64,3.1239550,10, 100000000
radix,64,3.1239550,7, 100000000
quick,65,3.0530810,20, 100000000
radix,65,3.0530810,10, 100000000
quick,66,3.1437020,16, 100000000
radix,66,3.1437020,11, 100000000
quick,67,3.1306700,11, 100000000
radix,67,3.1306700,8, 100000000
quick,68,3.1032570,21, 100000000
radix,68,3.1032570,27, 100000000
quick,69,3.1330110,17, 100000000
radix,69,3.1330110,8, 100000000
quick,70,3.1378100,26, 100000000
radix,70,3.1378100,14, 100000000
quick,71,3.1226360,22, 100000000
radix,71,3.1226360,12, 100000000
quick,72,3.0870790,15, 100000000
radix,72,3.0870790,10, 100000000
quick,73,3.1184200,27, 100000000
radix,73,3.1184200,10, 100000000
quick,74,3.1023250,31, 100000000
radix,74,3.1023250,12, 100000000
quick,75,3.0877390,14, 100000000
radix,75,3.0877390,10, 100000000
quick,76,3.0984590,18, 100000000
radix,76,3.0984590,33, 100000000
quick,77,3.0626990,33, 100000000
radix,77,3.0626990,20, 100000000
quick,78,3.0977060,18, 100000000
radix,78,3.0977060,8, 100000000
quick,79,3.1218160,21, 100000000
radix,79,3.1218160,11, 100000000
quick,80,3.1086710,19, 100000000
radix,80,3.1086710,8, 100000000
quick,81,3.1091470,18, 100000000
radix,81,3.1091470,8, 100000000
quick,82,3.1231530,19, 100000000
radix,82,3.1231530,9, 100000000
quick,83,3.1445420,17, 100000000
radix,83,3.1445420,13, 100000000
quick,84,3.0749750,10, 100000000
radix,84,3.0749750,8, 100000000
quick,85,3.5890900,18, 100000000
radix,85,3.5890900,8, 100000000
quick,86,3.2042600,11, 100000000
radix,86,3.2042600,9, 100000000
quick,87,3.1039840,14, 100000000
radix,87,3.1039840,11, 100000000
quick,88,3.0554800,14, 100000000
radix,88,3.0554800,12, 100000000
quick,89,3.1626220,21, 100000000
radix,89,3.1626220,13, 100000000
quick,90,3.0648440,14, 100000000
radix,90,3.0648440,10, 100000000
quick,91,3.0366740,22, 100000000
radix,91,3.0366740,19, 100000000
quick,92,3.1026440,19, 100000000
radix,92,3.1026440,9, 100000000
quick,93,3.1436390,10, 100000000
radix,93,3.1436390,8, 100000000
quick,94,3.1202040,20, 100000000
radix,94,3.1202040,19, 100000000
quick,95,3.0932650,15, 100000000
radix,95,3.0932650,10, 100000000
quick,96,3.0926260,45, 100000000
radix,96,3.0926260,90, 100000000
quick,97,3.1419380,18, 100000000
radix,97,3.1419380,7, 100000000
quick,98,3.0524020,19, 100000000
radix,98,3.0524020,7, 100000000
quick,99,3.1311740,11, 100000000
radix,99,3.1311740,9, 100000000
quick,100,3.1087050,13, 100000000
radix,100,3.1087050,9, 100000000
