n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
38,1,35,1, 1000000
38,2,18,1, 1000000
38,3,8,1, 1000000
38,4,6,1, 1000000
38,5,5,1, 1000000
38,6,4,1, 1000000
38,7,4,1, 1000000
38,8,3,1, 1000000
38,9,4,1, 1000000
38,10,4,1, 1000000
38,11,2,1, 1000000
38,12,3,1, 1000000
38,13,3,1, 1000000
38,14,2,1, 1000000
38,15,3,1, 1000000
38,16,2,1, 1000000
38,17,1,1, 1000000
38,18,1,1, 1000000
38,19,2,1, 1000000
38,20,3,1, 1000000
38,21,2,1, 1000000
38,22,1,1, 1000000
38,23,2,1, 1000000
38,24,2,1, 1000000
38,25,1,1, 1000000
38,26,1,1, 1000000
38,27,2,1, 1000000
38,28,2,1, 1000000
38,29,1,1, 1000000
38,30,1,1, 1000000
38,31,1,1, 1000000
38,32,1,1, 1000000
38,33,1,1, 1000000
38,34,1,1, 1000000
38,35,1,1, 1000000
38,36,1,1, 1000000
38,37,1,1, 1000000
38,38,1,1, 1000000
38,39,1,1, 1000000
38,1,35,2, 1000000
38,2,12,2, 1000000
38,3,13,2, 1000000
38,4,8,2, 1000000
38,5,5,2, 1000000
38,6,4,2, 1000000
38,7,4,2, 1000000
38,8,3,2, 1000000
38,9,3,2, 1000000
38,10,3,2, 1000000
38,11,2,2, 1000000
38,12,2,2, 1000000
38,13,2,2, 1000000
38,14,3,2, 1000000
38,15,3,2, 1000000
38,16,2,2, 1000000
38,17,2,2, 1000000
38,18,1,2, 1000000
38,19,1,2, 1000000
38,20,2,2, 1000000
38,21,1,2, 1000000
38,22,2,2, 1000000
38,23,2,2, 1000000
38,24,1,2, 1000000
38,25,1,2, 1000000
38,26,1,2, 1000000
38,27,1,2, 1000000
38,28,1,2, 1000000
38,29,1,2, 1000000
38,30,2,2, 1000000
38,31,2,2, 1000000
38,32,1,2, 1000000
38,33,1,2, 1000000
38,34,1,2, 1000000
38,35,1,2, 1000000
38,36,1,2, 1000000
38,37,1,2, 1000000
38,38,1,2, 1000000
38,39,1,2, 1000000
38,1,40,3, 1000000
38,2,17,3, 1000000
38,3,11,3, 1000000
38,4,16,3, 1000000
38,5,6,3, 1000000
38,6,5,3, 1000000
38,7,4,3, 1000000
38,8,4,3, 1000000
38,9,4,3, 1000000
38,10,3,3, 1000000
38,11,3,3, 1000000
38,12,3,3, 1000000
38,13,2,3, 1000000
38,14,2,3, 1000000
38,15,2,3, 1000000
38,16,2,3, 1000000
38,17,2,3, 1000000
38,18,2,3, 1000000
38,19,2,3, 1000000
38,20,2,3, 1000000
38,21,2,3, 1000000
38,22,1,3, 1000000
38,23,1,3, 1000000
38,24,1,3, 1000000
38,25,1,3, 1000000
38,26,1,3, 1000000
38,27,1,3, 1000000
38,28,1,3, 1000000
38,29,1,3, 1000000
38,30,1,3, 1000000
38,31,1,3, 1000000
38,32,1,3, 1000000
38,33,1,3, 1000000
38,34,1,3, 1000000
38,35,1,3, 1000000
38,36,1,3, 1000000
38,37,1,3, 1000000
38,38,1,3, 1000000
38,39,1,3, 1000000
38,1,40,4, 1000000
38,2,21,4, 1000000
38,3,8,4, 1000000
38,4,6,4, 1000000
38,5,5,4, 1000000
38,6,4,4, 1000000
38,7,4,4, 1000000
38,8,3,4, 1000000
38,9,3,4, 1000000
38,10,3,4, 1000000
38,11,2,4, 1000000
38,12,2,4, 1000000
38,13,2,4, 1000000
38,14,2,4, 1000000
38,15,2,4, 1000000
38,16,1,4, 1000000
38,17,1,4, 1000000
38,18,1,4, 1000000
38,19,1,4, 1000000
38,20,1,4, 1000000
38,21,1,4, 1000000
38,22,1,4, 1000000
38,23,1,4, 1000000
38,24,1,4, 1000000
38,25,1,4, 1000000
38,26,1,4, 1000000
38,27,1,4, 1000000
38,28,1,4, 1000000
38,29,1,4, 1000000
38,30,30,4, 1000000
38,31,1,4, 1000000
38,32,1,4, 1000000
38,33,1,4, 1000000
38,34,1,4, 1000000
38,35,1,4, 1000000
38,36,1,4, 1000000
38,37,1,4, 1000000
38,38,1,4, 1000000
38,39,1,4, 1000000
38,1,40,5, 1000000
38,2,15,5, 1000000
38,3,19,5, 1000000
38,4,6,5, 1000000
38,5,5,5, 1000000
38,6,4,5, 1000000
38,7,4,5, 1000000
38,8,3,5, 1000000
38,9,3,5, 1000000
38,10,3,5, 1000000
38,11,2,5, 1000000
38,12,2,5, 1000000
38,13,2,5, 1000000
38,14,2,5, 1000000
38,15,2,5, 1000000
38,16,2,5, 1000000
38,17,1,5, 1000000
38,18,1,5, 1000000
38,19,1,5, 1000000
38,20,2,5, 1000000
38,21,1,5, 1000000
38,22,1,5, 1000000
38,23,1,5, 1000000
38,24,1,5, 1000000
38,25,1,5, 1000000
38,26,1,5, 1000000
38,27,1,5, 1000000
38,28,1,5, 1000000
38,29,1,5, 1000000
38,30,1,5, 1000000
38,31,1,5, 1000000
38,32,1,5, 1000000
38,33,1,5, 1000000
38,34,1,5, 1000000
38,35,1,5, 1000000
38,36,1,5, 1000000
38,37,1,5, 1000000
38,38,1,5, 1000000
38,39,1,5, 1000000
38,1,40,6, 1000000
38,2,16,6, 1000000
38,3,9,6, 1000000
38,4,7,6, 1000000
