s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8251260,17, 100000000
radix,1,2.8251260,8, 100000000
quick,2,2.7933050,12, 100000000
radix,2,2.7933050,13, 100000000
quick,3,2.7964980,19, 100000000
radix,3,2.7964980,9, 100000000
quick,4,2.7827140,16, 100000000
radix,4,2.7827140,14, 100000000
quick,5,2.8051990,9, 100000000
radix,5,2.8051990,6, 100000000
quick,6,2.8158750,26, 100000000
radix,6,2.8158750,7, 100000000
quick,7,2.8047720,10, 100000000
radix,7,2.8047720,30, 100000000
quick,8,2.7849280,17, 100000000
radix,8,2.7849280,8, 100000000
quick,9,2.7870630,9, 100000000
radix,9,2.7870630,7, 100000000
quick,10,2.8005550,10, 100000000
radix,10,2.8005550,7, 100000000
quick,11,2.7945890,8, 100000000
radix,11,2.7945890,7, 100000000
quick,12,2.7953140,9, 100000000
radix,12,2.7953140,7, 100000000
quick,13,2.7954700,17, 100000000
radix,13,2.7954700,7, 100000000
quick,14,2.7977030,10, 100000000
radix,14,2.7977030,9, 100000000
quick,15,2.7939850,8, 100000000
radix,15,2.7939850,6, 100000000
quick,16,2.8040080,13, 100000000
radix,16,2.8040080,10, 100000000
quick,17,2.8070030,10, 100000000
radix,17,2.8070030,8, 100000000
quick,18,2.7874920,9, 100000000
radix,18,2.7874920,7, 100000000
quick,19,2.7977120,8, 100000000
radix,19,2.7977120,7, 100000000
quick,20,2.7983610,9, 100000000
radix,20,2.7983610,6, 100000000
quick,21,2.8009120,8, 100000000
radix,21,2.8009120,6, 100000000
quick,22,2.7821130,9, 100000000
radix,22,2.7821130,6, 100000000
quick,23,2.7944620,9, 100000000
radix,23,2.7944620,7, 100000000
quick,24,2.7925990,11, 100000000
radix,24,2.7925990,9, 100000000
quick,25,2.7931670,8, 100000000
radix,25,2.7931670,6, 100000000
quick,26,2.7869320,13, 100000000
radix,26,2.7869320,11, 100000000
quick,27,2.7676770,10, 100000000
radix,27,2.7676770,8, 100000000
quick,28,2.7798230,8, 100000000
radix,28,2.7798230,7, 100000000
quick,29,2.7910770,17, 100000000
radix,29,2.7910770,8, 100000000
quick,30,2.8069700,9, 100000000
radix,30,2.8069700,9, 100000000
quick,31,2.8018920,11, 100000000
radix,31,2.8018920,8, 100000000
quick,32,2.7961960,8, 100000000
