n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
47,1,46,1, 1000000
47,2,38,1, 1000000
47,3,23,1, 1000000
47,4,15,1, 1000000
47,5,12,1, 1000000
47,6,12,1, 1000000
47,7,9,1, 1000000
47,8,8,1, 1000000
47,9,8,1, 1000000
47,10,8,1, 1000000
47,11,7,1, 1000000
47,12,7,1, 1000000
47,13,6,1, 1000000
47,14,5,1, 1000000
47,15,5,1, 1000000
47,16,4,1, 1000000
47,17,4,1, 1000000
47,18,4,1, 1000000
47,19,4,1, 1000000
47,20,4,1, 1000000
47,21,4,1, 1000000
47,22,3,1, 1000000
47,23,3,1, 1000000
47,24,4,1, 1000000
47,25,3,1, 1000000
47,26,3,1, 1000000
47,27,3,1, 1000000
47,28,3,1, 1000000
47,29,3,1, 1000000
47,30,3,1, 1000000
47,31,3,1, 1000000
47,32,2,1, 1000000
47,33,2,1, 1000000
47,34,2,1, 1000000
47,35,2,1, 1000000
47,36,2,1, 1000000
47,37,2,1, 1000000
47,38,2,1, 1000000
47,39,2,1, 1000000
47,40,2,1, 1000000
47,41,2,1, 1000000
47,42,2,1, 1000000
47,43,2,1, 1000000
47,44,3,1, 1000000
47,45,2,1, 1000000
47,46,2,1, 1000000
47,47,2,1, 1000000
47,48,2,1, 1000000
47,1,29,2, 1000000
47,2,13,2, 1000000
47,3,9,2, 1000000
47,4,7,2, 1000000
47,5,5,2, 1000000
47,6,4,2, 1000000
47,7,4,2, 1000000
47,8,3,2, 1000000
47,9,4,2, 1000000
47,10,3,2, 1000000
47,11,2,2, 1000000
47,12,2,2, 1000000
47,13,2,2, 1000000
47,14,2,2, 1000000
47,15,3,2, 1000000
47,16,3,2, 1000000
47,17,3,2, 1000000
47,18,3,2, 1000000
47,19,2,2, 1000000
47,20,2,2, 1000000
47,21,2,2, 1000000
47,22,2,2, 1000000
47,23,2,2, 1000000
47,24,1,2, 1000000
47,25,1,2, 1000000
47,26,1,2, 1000000
47,27,1,2, 1000000
47,28,1,2, 1000000
47,29,1,2, 1000000
47,30,1,2, 1000000
47,31,1,2, 1000000
47,32,1,2, 1000000
47,33,1,2, 1000000
47,34,1,2, 1000000
47,35,1,2, 1000000
47,36,1,2, 1000000
47,37,1,2, 1000000
47,38,1,2, 1000000
47,39,1,2, 1000000
47,40,1,2, 1000000
47,41,1,2, 1000000
47,42,1,2, 1000000
47,43,1,2, 1000000
47,44,1,2, 1000000
47,45,1,2, 1000000
47,46,1,2, 1000000
47,47,1,2, 1000000
47,48,1,2, 1000000
47,1,63,3, 1000000
47,2,21,3, 1000000
47,3,14,3, 1000000
47,4,10,3, 1000000
47,5,9,3, 1000000
47,6,8,3, 1000000
47,7,7,3, 1000000
47,8,5,3, 1000000
47,9,9,3, 1000000
47,10,8,3, 1000000
47,11,6,3, 1000000
47,12,6,3, 1000000
47,13,5,3, 1000000
47,14,5,3, 1000000
47,15,5,3, 1000000
47,16,4,3, 1000000
47,17,4,3, 1000000
47,18,4,3, 1000000
47,19,3,3, 1000000
47,20,3,3, 1000000
47,21,3,3, 1000000
47,22,2,3, 1000000
47,23,2,3, 1000000
47,24,2,3, 1000000
47,25,2,3, 1000000
47,26,2,3, 1000000
47,27,2,3, 1000000
47,28,2,3, 1000000
47,29,33,3, 1000000
47,30,2,3, 1000000
47,31,3,3, 1000000
47,32,1,3, 1000000
47,33,2,3, 1000000
47,34,2,3, 1000000
47,35,2,3, 1000000
47,36,2,3, 1000000
47,37,2,3, 1000000
47,38,2,3, 1000000
47,39,2,3, 1000000
47,40,2,3, 1000000
47,41,2,3, 1000000
47,42,2,3, 1000000
47,43,2,3, 1000000
47,44,2,3, 1000000
47,45,2,3, 1000000
47,46,2,3, 1000000
47,47,2,3, 1000000
47,48,2,3, 1000000
47,1,41,4, 1000000
47,2,15,4, 1000000
47,3,20,4, 1000000
47,4,10,4, 1000000
47,5,9,4, 1000000
47,6,7,4, 1000000
47,7,9,4, 1000000
47,8,7,4, 1000000
47,9,6,4, 1000000
47,10,6,4, 1000000
47,11,5,4, 1000000
47,12,4,4, 1000000
47,13,4,4, 1000000
47,14,4,4, 1000000
47,15,4,4, 1000000
47,16,3,4, 1000000
47,17,3,4, 1000000
47,18,2,4, 1000000
47,19,2,4, 1000000
47,20,3,4, 1000000
47,21,3,4, 1000000
47,22,2,4, 1000000
47,23,2,4, 1000000
47,24,2,4, 1000000
47,25,2,4, 1000000
47,26,3,4, 1000000
47,27,3,4, 1000000
47,28,2,4, 1000000
47,29,2,4, 1000000
47,30,2,4, 1000000
47,31,2,4, 1000000
47,32,2,4, 1000000
47,33,2,4, 1000000
47,34,2,4, 1000000
47,35,2,4, 1000000
47,36,1,4, 1000000
47,37,1,4, 1000000
47,38,2,4, 1000000
47,39,2,4, 1000000
47,40,39,4, 1000000
47,41,2,4, 1000000
47,42,2,4, 1000000
47,43,2,4, 1000000
47,44,2,4, 1000000
47,45,2,4, 1000000
47,46,2,4, 1000000
47,47,2,4, 1000000
47,48,2,4, 1000000
47,1,61,5, 1000000
47,2,17,5, 1000000
47,3,12,5, 1000000
47,4,9,5, 1000000
47,5,7,5, 1000000
47,6,6,5, 1000000
47,7,6,5, 1000000
47,8,7,5, 1000000
47,9,6,5, 1000000
47,10,5,5, 1000000
47,11,5,5, 1000000
47,12,5,5, 1000000
47,13,4,5, 1000000
47,14,4,5, 1000000
47,15,4,5, 1000000
47,16,3,5, 1000000
47,17,3,5, 1000000
47,18,3,5, 1000000
47,19,3,5, 1000000
47,20,3,5, 1000000
47,21,3,5, 1000000
47,22,2,5, 1000000
47,23,3,5, 1000000
47,24,3,5, 1000000
47,25,3,5, 1000000
47,26,4,5, 1000000
47,27,2,5, 1000000
47,28,2,5, 1000000
47,29,2,5, 1000000
47,30,2,5, 1000000
47,31,2,5, 1000000
47,32,2,5, 1000000
47,33,2,5, 1000000
47,34,2,5, 1000000
47,35,1,5, 1000000
47,36,2,5, 1000000
47,37,2,5, 1000000
47,38,2,5, 1000000
47,39,2,5, 1000000
47,40,2,5, 1000000
47,41,1,5, 1000000
47,42,2,5, 1000000
47,43,2,5, 1000000
47,44,1,5, 1000000
47,45,2,5, 1000000
47,46,2,5, 1000000
47,47,1,5, 1000000
47,48,2,5, 1000000
47,1,338,6, 1000000
47,2,136,6, 1000000
47,3,23,6, 1000000
47,4,47,6, 1000000
47,5,14,6, 1000000
47,6,8,6, 1000000
47,7,10,6, 1000000
47,8,9,6, 1000000
47,9,8,6, 1000000
47,10,7,6, 1000000
47,11,7,6, 1000000
47,12,7,6, 1000000
47,13,5,6, 1000000
47,14,6,6, 1000000
47,15,5,6, 1000000
47,16,5,6, 1000000
47,17,5,6, 1000000
47,18,5,6, 1000000
47,19,5,6, 1000000
47,20,5,6, 1000000
47,21,5,6, 1000000
47,22,4,6, 1000000
47,23,3,6, 1000000
47,24,3,6, 1000000
47,25,3,6, 1000000
47,26,3,6, 1000000
47,27,3,6, 1000000
47,28,3,6, 1000000
47,29,3,6, 1000000
47,30,3,6, 1000000
47,31,3,6, 1000000
47,32,2,6, 1000000
47,33,3,6, 1000000
47,34,2,6, 1000000
47,35,2,6, 1000000
47,36,2,6, 1000000
47,37,2,6, 1000000
47,38,2,6, 1000000
47,39,2,6, 1000000
47,40,2,6, 1000000
47,41,2,6, 1000000
47,42,2,6, 1000000
47,43,2,6, 1000000
47,44,2,6, 1000000
47,45,2,6, 1000000
47,46,2,6, 1000000
47,47,2,6, 1000000
47,48,2,6, 1000000
47,1,47,7, 1000000
47,2,18,7, 1000000
47,3,22,7, 1000000
47,4,12,7, 1000000
47,5,9,7, 1000000
47,6,9,7, 1000000
47,7,8,7, 1000000
47,8,6,7, 1000000
47,9,4,7, 1000000
47,10,4,7, 1000000
47,11,3,7, 1000000
47,12,3,7, 1000000
47,13,2,7, 1000000
47,14,2,7, 1000000
47,15,2,7, 1000000
47,16,2,7, 1000000
47,17,2,7, 1000000
47,18,2,7, 1000000
47,19,2,7, 1000000
47,20,2,7, 1000000
47,21,2,7, 1000000
47,22,2,7, 1000000
47,23,2,7, 1000000
47,24,2,7, 1000000
47,25,2,7, 1000000
47,26,2,7, 1000000
47,27,2,7, 1000000
47,28,2,7, 1000000
47,29,2,7, 1000000
47,30,2,7, 1000000
47,31,2,7, 1000000
47,32,1,7, 1000000
47,33,1,7, 1000000
47,34,1,7, 1000000
47,35,1,7, 1000000
47,36,1,7, 1000000
47,37,1,7, 1000000
47,38,1,7, 1000000
47,39,1,7, 1000000
47,40,1,7, 1000000
47,41,1,7, 1000000
47,42,1,7, 1000000
47,43,1,7, 1000000
47,44,1,7, 1000000
47,45,1,7, 1000000
47,46,1,7, 1000000
47,47,1,7, 1000000
47,48,1,7, 1000000
47,1,51,8, 1000000
47,2,29,8, 1000000
47,3,22,8, 1000000
47,4,14,8, 1000000
47,5,11,8, 1000000
47,6,10,8, 1000000
47,7,8,8, 1000000
47,8,8,8, 1000000
47,9,6,8, 1000000
47,10,4,8, 1000000
47,11,4,8, 1000000
47,12,4,8, 1000000
47,13,3,8, 1000000
