s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2338760,12, 100000000
radix,1,3.2338760,10, 100000000
quick,2,3.0168060,27, 100000000
radix,2,3.0168060,9, 100000000
quick,3,3.0423390,14, 100000000
radix,3,3.0423390,11, 100000000
quick,4,3.0494880,20, 100000000
radix,4,3.0494880,10, 100000000
quick,5,3.0244840,27, 100000000
radix,5,3.0244840,24, 100000000
quick,6,3.0168950,23, 100000000
radix,6,3.0168950,13, 100000000
quick,7,3.0516810,24, 100000000
radix,7,3.0516810,15, 100000000
quick,8,3.0841420,15, 100000000
radix,8,3.0841420,12, 100000000
quick,9,3.0414820,14, 100000000
radix,9,3.0414820,29, 100000000
quick,10,3.0429530,21, 100000000
radix,10,3.0429530,11, 100000000
