n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
59,1,57,1, 1000000
59,2,26,1, 1000000
59,3,9,1, 1000000
59,4,116,1, 1000000
59,5,228,1, 1000000
59,6,150,1, 1000000
59,7,36,1, 1000000
59,8,7,1, 1000000
59,9,6,1, 1000000
59,10,4,1, 1000000
59,11,3,1, 1000000
59,12,3,1, 1000000
59,13,3,1, 1000000
59,14,10,1, 1000000
59,15,2,1, 1000000
59,16,2,1, 1000000
59,17,2,1, 1000000
59,18,2,1, 1000000
59,19,2,1, 1000000
59,20,2,1, 1000000
59,21,2,1, 1000000
59,22,1,1, 1000000
59,23,1,1, 1000000
59,24,1,1, 1000000
59,25,1,1, 1000000
59,26,13,1, 1000000
59,27,1,1, 1000000
59,28,1,1, 1000000
59,29,1,1, 1000000
59,30,1,1, 1000000
59,31,1,1, 1000000
59,32,1,1, 1000000
59,33,8,1, 1000000
59,34,2,1, 1000000
59,35,1,1, 1000000
59,36,1,1, 1000000
59,37,1,1, 1000000
59,38,1,1, 1000000
59,39,1,1, 1000000
59,40,2,1, 1000000
59,41,1,1, 1000000
59,42,1,1, 1000000
59,43,2,1, 1000000
59,44,10,1, 1000000
59,45,1,1, 1000000
59,46,23,1, 1000000
59,47,1,1, 1000000
59,48,1,1, 1000000
59,49,1,1, 1000000
59,50,1,1, 1000000
59,51,1,1, 1000000
59,52,1,1, 1000000
59,53,1,1, 1000000
59,54,1,1, 1000000
59,55,11,1, 1000000
59,56,1,1, 1000000
59,57,1,1, 1000000
59,58,1,1, 1000000
59,59,1,1, 1000000
59,60,2,1, 1000000
59,1,31,2, 1000000
59,2,22,2, 1000000
59,3,16,2, 1000000
59,4,10,2, 1000000
59,5,43,2, 1000000
59,6,8,2, 1000000
59,7,4,2, 1000000
59,8,4,2, 1000000
59,9,4,2, 1000000
59,10,4,2, 1000000
59,11,3,2, 1000000
59,12,3,2, 1000000
59,13,2,2, 1000000
59,14,2,2, 1000000
59,15,2,2, 1000000
59,16,2,2, 1000000
59,17,2,2, 1000000
59,18,2,2, 1000000
59,19,3,2, 1000000
59,20,3,2, 1000000
59,21,3,2, 1000000
