s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1956340,19, 100000000
radix,1,3.1956340,11, 100000000
quick,2,3.1382460,70, 100000000
radix,2,3.1382460,87, 100000000
quick,3,3.0618810,15, 100000000
radix,3,3.0618810,12, 100000000
quick,4,3.0359340,12, 100000000
radix,4,3.0359340,11, 100000000
quick,5,3.0449530,13, 100000000
radix,5,3.0449530,11, 100000000
quick,6,3.0097550,18, 100000000
radix,6,3.0097550,15, 100000000
quick,7,3.0178140,14, 100000000
radix,7,3.0178140,12, 100000000
quick,8,3.0098970,21, 100000000
radix,8,3.0098970,12, 100000000
quick,9,3.0265220,12, 100000000
radix,9,3.0265220,11, 100000000
quick,10,3.0427820,18, 100000000
radix,10,3.0427820,16, 100000000
