s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2108230,26, 100000000
radix,1,3.2108230,10, 100000000
quick,2,3.0405560,15, 100000000
radix,2,3.0405560,12, 100000000
quick,3,3.0022010,17, 100000000
radix,3,3.0022010,16, 100000000
quick,4,3.0360350,14, 100000000
radix,4,3.0360350,13, 100000000
quick,5,3.0365060,18, 100000000
radix,5,3.0365060,10, 100000000
quick,6,3.0052330,13, 100000000
radix,6,3.0052330,11, 100000000
quick,7,3.0135180,11, 100000000
radix,7,3.0135180,9, 100000000
quick,8,3.0192160,24, 100000000
radix,8,3.0192160,18, 100000000
quick,9,3.0617620,11, 100000000
radix,9,3.0617620,9, 100000000
quick,10,3.0168150,12, 100000000
radix,10,3.0168150,10, 100000000
