s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.7837760,8, 100000000
radix,1,2.7837760,6, 100000000
quick,2,2.7797580,8, 100000000
radix,2,2.7797580,25, 100000000
quick,3,2.7773320,8, 100000000
radix,3,2.7773320,6, 100000000
quick,4,2.7996950,8, 100000000
radix,4,2.7996950,6, 100000000
quick,5,2.7827250,8, 100000000
radix,5,2.7827250,6, 100000000
quick,6,2.7835710,10, 100000000
radix,6,2.7835710,7, 100000000
quick,7,2.7898800,8, 100000000
radix,7,2.7898800,6, 100000000
quick,8,2.7931140,8, 100000000
radix,8,2.7931140,6, 100000000
quick,9,2.7853760,8, 100000000
radix,9,2.7853760,6, 100000000
quick,10,2.7893560,17, 100000000
radix,10,2.7893560,40, 100000000
quick,11,2.7733020,9, 100000000
radix,11,2.7733020,6, 100000000
quick,12,2.7903920,8, 100000000
radix,12,2.7903920,6, 100000000
quick,13,2.7717180,8, 100000000
radix,13,2.7717180,6, 100000000
quick,14,2.7793440,9, 100000000
radix,14,2.7793440,6, 100000000
quick,15,2.7838120,8, 100000000
radix,15,2.7838120,6, 100000000
quick,16,2.7833000,9, 100000000
radix,16,2.7833000,6, 100000000
quick,17,2.7831080,8, 100000000
radix,17,2.7831080,5, 100000000
quick,18,2.7632230,8, 100000000
radix,18,2.7632230,6, 100000000
quick,19,2.7761860,9, 100000000
radix,19,2.7761860,8, 100000000
quick,20,2.7577960,8, 100000000
radix,20,2.7577960,6, 100000000
quick,21,2.7713820,17, 100000000
radix,21,2.7713820,8, 100000000
quick,22,2.7689580,9, 100000000
radix,22,2.7689580,17, 100000000
quick,23,2.7946090,8, 100000000
radix,23,2.7946090,6, 100000000
quick,24,2.7741550,8, 100000000
radix,24,2.7741550,6, 100000000
quick,25,2.7868800,9, 100000000
radix,25,2.7868800,6, 100000000
quick,26,2.7817170,10, 100000000
radix,26,2.7817170,8, 100000000
quick,27,2.7726470,30, 100000000
radix,27,2.7726470,7, 100000000
quick,28,2.7727450,9, 100000000
radix,28,2.7727450,6, 100000000
quick,29,2.7604800,11, 100000000
radix,29,2.7604800,9, 100000000
quick,30,2.7737460,8, 100000000
radix,30,2.7737460,6, 100000000
quick,31,2.7741990,8, 100000000
radix,31,2.7741990,6, 100000000
quick,32,2.7587910,9, 100000000
radix,32,2.7587910,6, 100000000
quick,33,2.7540550,8, 100000000
radix,33,2.7540550,6, 100000000
quick,34,2.7710600,8, 100000000
radix,34,2.7710600,6, 100000000
quick,35,2.7745610,8, 100000000
radix,35,2.7745610,6, 100000000
quick,36,2.7653020,9, 100000000
radix,36,2.7653020,6, 100000000
quick,37,2.7830420,9, 100000000
radix,37,2.7830420,7, 100000000
quick,38,2.7620040,8, 100000000
radix,38,2.7620040,6, 100000000
quick,39,2.7729290,10, 100000000
radix,39,2.7729290,7, 100000000
quick,40,2.7804480,17, 100000000
radix,40,2.7804480,6, 100000000
quick,41,2.7871760,8, 100000000
radix,41,2.7871760,6, 100000000
quick,42,2.7799640,8, 100000000
radix,42,2.7799640,6, 100000000
quick,43,2.7771480,8, 100000000
radix,43,2.7771480,6, 100000000
quick,44,2.7864080,8, 100000000
radix,44,2.7864080,6, 100000000
quick,45,2.7892780,9, 100000000
radix,45,2.7892780,6, 100000000
quick,46,2.7818580,8, 100000000
radix,46,2.7818580,6, 100000000
quick,47,2.7751720,9, 100000000
radix,47,2.7751720,6, 100000000
quick,48,2.7843840,8, 100000000
radix,48,2.7843840,6, 100000000
quick,49,2.7824490,8, 100000000
radix,49,2.7824490,6, 100000000
quick,50,2.8121560,8, 100000000
radix,50,2.8121560,6, 100000000
quick,51,2.8321000,9, 100000000
radix,51,2.8321000,6, 100000000
quick,52,2.7891080,8, 100000000
