n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
52,1,25,1, 1000000
52,2,11,1, 1000000
52,3,8,1, 1000000
52,4,5,1, 1000000
52,5,4,1, 1000000
52,6,4,1, 1000000
52,7,4,1, 1000000
52,8,3,1, 1000000
52,9,3,1, 1000000
52,10,3,1, 1000000
52,11,2,1, 1000000
52,12,2,1, 1000000
52,13,2,1, 1000000
52,14,3,1, 1000000
52,15,2,1, 1000000
52,16,2,1, 1000000
52,17,2,1, 1000000
52,18,2,1, 1000000
52,19,2,1, 1000000
52,20,2,1, 1000000
52,21,2,1, 1000000
52,22,1,1, 1000000
52,23,1,1, 1000000
52,24,2,1, 1000000
52,25,2,1, 1000000
52,26,1,1, 1000000
52,27,1,1, 1000000
52,28,1,1, 1000000
52,29,1,1, 1000000
52,30,1,1, 1000000
52,31,1,1, 1000000
52,32,1,1, 1000000
52,33,1,1, 1000000
52,34,1,1, 1000000
52,35,1,1, 1000000
52,36,1,1, 1000000
52,37,1,1, 1000000
52,38,1,1, 1000000
52,39,1,1, 1000000
52,40,1,1, 1000000
52,41,1,1, 1000000
52,42,1,1, 1000000
52,43,1,1, 1000000
52,44,1,1, 1000000
52,45,1,1, 1000000
52,46,1,1, 1000000
52,47,1,1, 1000000
52,48,1,1, 1000000
52,49,1,1, 1000000
52,50,1,1, 1000000
52,51,1,1, 1000000
52,52,1,1, 1000000
52,53,1,1, 1000000
52,1,63,2, 1000000
52,2,11,2, 1000000
52,3,8,2, 1000000
52,4,6,2, 1000000
52,5,86,2, 1000000
52,6,43,2, 1000000
52,7,41,2, 1000000
52,8,5,2, 1000000
52,9,4,2, 1000000
52,10,3,2, 1000000
52,11,3,2, 1000000
52,12,3,2, 1000000
52,13,3,2, 1000000
52,14,2,2, 1000000
52,15,2,2, 1000000
52,16,1,2, 1000000
52,17,1,2, 1000000
52,18,1,2, 1000000
52,19,1,2, 1000000
52,20,1,2, 1000000
52,21,1,2, 1000000
52,22,1,2, 1000000
52,23,1,2, 1000000
52,24,2,2, 1000000
52,25,1,2, 1000000
52,26,1,2, 1000000
52,27,2,2, 1000000
52,28,1,2, 1000000
52,29,2,2, 1000000
52,30,2,2, 1000000
52,31,2,2, 1000000
52,32,1,2, 1000000
52,33,1,2, 1000000
52,34,0,2, 1000000
52,35,0,2, 1000000
52,36,1,2, 1000000
52,37,0,2, 1000000
52,38,1,2, 1000000
52,39,1,2, 1000000
52,40,1,2, 1000000
52,41,1,2, 1000000
52,42,1,2, 1000000
52,43,1,2, 1000000
52,44,1,2, 1000000
52,45,1,2, 1000000
52,46,1,2, 1000000
52,47,1,2, 1000000
52,48,1,2, 1000000
52,49,1,2, 1000000
52,50,1,2, 1000000
52,51,1,2, 1000000
52,52,1,2, 1000000
52,53,1,2, 1000000
52,1,40,3, 1000000
52,2,12,3, 1000000
52,3,8,3, 1000000
52,4,6,3, 1000000
52,5,5,3, 1000000
52,6,4,3, 1000000
