s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1182270,10, 100000000
radix,1,3.1182270,7, 100000000
quick,2,3.1202810,18, 100000000
radix,2,3.1202810,8, 100000000
quick,3,3.0228670,15, 100000000
radix,3,3.0228670,19, 100000000
quick,4,3.0339870,19, 100000000
radix,4,3.0339870,8, 100000000
quick,5,3.0208780,12, 100000000
radix,5,3.0208780,9, 100000000
quick,6,3.0169350,13, 100000000
radix,6,3.0169350,9, 100000000
quick,7,3.0374810,20, 100000000
radix,7,3.0374810,8, 100000000
quick,8,3.0164890,18, 100000000
radix,8,3.0164890,8, 100000000
quick,9,3.0117800,17, 100000000
radix,9,3.0117800,7, 100000000
quick,10,3.0342150,20, 100000000
radix,10,3.0342150,9, 100000000
