s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.7846240,10, 100000000
radix,1,2.7846240,9, 100000000
quick,2,2.7743430,17, 100000000
radix,2,2.7743430,7, 100000000
quick,3,2.7819630,9, 100000000
radix,3,2.7819630,6, 100000000
quick,4,2.7700090,9, 100000000
radix,4,2.7700090,6, 100000000
quick,5,2.7632610,18, 100000000
radix,5,2.7632610,8, 100000000
quick,6,2.7550870,8, 100000000
radix,6,2.7550870,7, 100000000
quick,7,2.7649750,11, 100000000
radix,7,2.7649750,32, 100000000
quick,8,2.7629580,11, 100000000
radix,8,2.7629580,9, 100000000
quick,9,2.7641760,8, 100000000
radix,9,2.7641760,7, 100000000
quick,10,2.7637360,10, 100000000
radix,10,2.7637360,7, 100000000
quick,11,2.7560680,9, 100000000
radix,11,2.7560680,6, 100000000
quick,12,2.7599930,9, 100000000
radix,12,2.7599930,7, 100000000
quick,13,2.7591000,15, 100000000
radix,13,2.7591000,23, 100000000
quick,14,2.7466550,8, 100000000
radix,14,2.7466550,7, 100000000
quick,15,2.7472930,17, 100000000
radix,15,2.7472930,7, 100000000
quick,16,2.7551230,11, 100000000
radix,16,2.7551230,9, 100000000
quick,17,2.7464410,8, 100000000
radix,17,2.7464410,6, 100000000
quick,18,2.7547360,19, 100000000
radix,18,2.7547360,8, 100000000
quick,19,2.7430930,17, 100000000
radix,19,2.7430930,7, 100000000
quick,20,2.7626410,9, 100000000
radix,20,2.7626410,6, 100000000
quick,21,2.7476310,9, 100000000
radix,21,2.7476310,6, 100000000
quick,22,2.7638420,18, 100000000
radix,22,2.7638420,8, 100000000
quick,23,2.7646650,22, 100000000
radix,23,2.7646650,7, 100000000
quick,24,2.7582130,8, 100000000
radix,24,2.7582130,6, 100000000
quick,25,2.7583600,9, 100000000
radix,25,2.7583600,8, 100000000
quick,26,2.7530870,9, 100000000
radix,26,2.7530870,7, 100000000
quick,27,2.7532950,8, 100000000
radix,27,2.7532950,6, 100000000
quick,28,2.7553070,19, 100000000
radix,28,2.7553070,9, 100000000
quick,29,2.7626410,12, 100000000
radix,29,2.7626410,28, 100000000
quick,30,2.7457370,8, 100000000
radix,30,2.7457370,6, 100000000
quick,31,2.7650670,9, 100000000
radix,31,2.7650670,6, 100000000
quick,32,2.7621730,9, 100000000
radix,32,2.7621730,6, 100000000
quick,33,2.7555460,8, 100000000
radix,33,2.7555460,7, 100000000
quick,34,2.7597700,17, 100000000
radix,34,2.7597700,8, 100000000
quick,35,2.7411890,11, 100000000
radix,35,2.7411890,8, 100000000
quick,36,2.7598110,9, 100000000
radix,36,2.7598110,7, 100000000
quick,37,2.7636780,9, 100000000
radix,37,2.7636780,7, 100000000
quick,38,2.7620620,10, 100000000
radix,38,2.7620620,9, 100000000
quick,39,2.7771330,8, 100000000
radix,39,2.7771330,6, 100000000
quick,40,2.7975910,10, 100000000
radix,40,2.7975910,8, 100000000
quick,41,2.7953920,9, 100000000
radix,41,2.7953920,7, 100000000
quick,42,2.7999900,8, 100000000
radix,42,2.7999900,7, 100000000
quick,43,2.7855940,10, 100000000
radix,43,2.7855940,8, 100000000
quick,44,2.8046020,10, 100000000
radix,44,2.8046020,10, 100000000
quick,45,2.8096200,9, 100000000
radix,45,2.8096200,6, 100000000
quick,46,2.8537790,9, 100000000
radix,46,2.8537790,7, 100000000
quick,47,2.8208380,18, 100000000
radix,47,2.8208380,8, 100000000
quick,48,2.8079000,8, 100000000
radix,48,2.8079000,6, 100000000
quick,49,2.7837420,49, 100000000
radix,49,2.7837420,7, 100000000
quick,50,2.7895970,20, 100000000
radix,50,2.7895970,10, 100000000
quick,51,2.7938460,17, 100000000
radix,51,2.7938460,8, 100000000
quick,52,2.8163450,8, 100000000
radix,52,2.8163450,6, 100000000
quick,53,2.8156440,11, 100000000
radix,53,2.8156440,9, 100000000
quick,54,2.8105290,9, 100000000
radix,54,2.8105290,23, 100000000
quick,55,2.8086880,20, 100000000
radix,55,2.8086880,10, 100000000
quick,56,2.8130670,8, 100000000
radix,56,2.8130670,6, 100000000
