s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2923650,34, 100000000
radix,1,3.2923650,53, 100000000
quick,2,3.0525240,13, 100000000
radix,2,3.0525240,36, 100000000
quick,3,3.0404290,16, 100000000
radix,3,3.0404290,32, 100000000
quick,4,3.0584710,21, 100000000
radix,4,3.0584710,24, 100000000
quick,5,3.0491660,12, 100000000
radix,5,3.0491660,34, 100000000
quick,6,3.0360330,19, 100000000
radix,6,3.0360330,43, 100000000
quick,7,3.0331010,14, 100000000
radix,7,3.0331010,36, 100000000
quick,8,3.0526760,23, 100000000
radix,8,3.0526760,41, 100000000
quick,9,3.0333560,16, 100000000
radix,9,3.0333560,33, 100000000
quick,10,3.1824090,16, 100000000
radix,10,3.1824090,39, 100000000
