n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
26,1,56,1, 1000000
26,2,16,1, 1000000
26,3,11,1, 1000000
26,4,8,1, 1000000
26,5,7,1, 1000000
26,6,6,1, 1000000
26,7,5,1, 1000000
26,8,4,1, 1000000
26,9,4,1, 1000000
26,10,4,1, 1000000
26,11,3,1, 1000000
26,12,3,1, 1000000
26,13,2,1, 1000000
26,14,3,1, 1000000
26,15,3,1, 1000000
26,16,2,1, 1000000
26,17,2,1, 1000000
26,18,2,1, 1000000
26,19,2,1, 1000000
26,20,2,1, 1000000
26,21,2,1, 1000000
26,22,1,1, 1000000
26,23,1,1, 1000000
26,24,2,1, 1000000
26,25,1,1, 1000000
26,26,2,1, 1000000
26,27,2,1, 1000000
26,1,46,2, 1000000
26,2,29,2, 1000000
26,3,20,2, 1000000
26,4,15,2, 1000000
26,5,14,2, 1000000
26,6,11,2, 1000000
26,7,10,2, 1000000
26,8,8,2, 1000000
26,9,9,2, 1000000
26,10,35,2, 1000000
26,11,8,2, 1000000
26,12,8,2, 1000000
26,13,7,2, 1000000
26,14,6,2, 1000000
26,15,6,2, 1000000
26,16,5,2, 1000000
26,17,5,2, 1000000
26,18,4,2, 1000000
26,19,5,2, 1000000
26,20,4,2, 1000000
26,21,5,2, 1000000
26,22,4,2, 1000000
26,23,2,2, 1000000
26,24,2,2, 1000000
26,25,2,2, 1000000
26,26,2,2, 1000000
26,27,2,2, 1000000
26,1,63,3, 1000000
26,2,38,3, 1000000
26,3,21,3, 1000000
26,4,16,3, 1000000
26,5,13,3, 1000000
26,6,12,3, 1000000
26,7,11,3, 1000000
26,8,9,3, 1000000
26,9,8,3, 1000000
26,10,8,3, 1000000
26,11,7,3, 1000000
26,12,7,3, 1000000
26,13,6,3, 1000000
26,14,6,3, 1000000
26,15,6,3, 1000000
26,16,5,3, 1000000
26,17,5,3, 1000000
26,18,5,3, 1000000
26,19,5,3, 1000000
26,20,5,3, 1000000
26,21,5,3, 1000000
26,22,4,3, 1000000
26,23,5,3, 1000000
26,24,4,3, 1000000
26,25,4,3, 1000000
26,26,4,3, 1000000
26,27,4,3, 1000000
26,1,56,4, 1000000
26,2,32,4, 1000000
26,3,15,4, 1000000
26,4,11,4, 1000000
26,5,10,4, 1000000
26,6,9,4, 1000000
26,7,8,4, 1000000
26,8,7,4, 1000000
26,9,7,4, 1000000
26,10,6,4, 1000000
26,11,5,4, 1000000
26,12,5,4, 1000000
26,13,5,4, 1000000
26,14,5,4, 1000000
26,15,5,4, 1000000
26,16,4,4, 1000000
26,17,4,4, 1000000
26,18,4,4, 1000000
26,19,4,4, 1000000
26,20,4,4, 1000000
26,21,4,4, 1000000
26,22,3,4, 1000000
26,23,3,4, 1000000
26,24,3,4, 1000000
26,25,3,4, 1000000
26,26,3,4, 1000000
26,27,3,4, 1000000
26,1,51,5, 1000000
26,2,28,5, 1000000
26,3,15,5, 1000000
26,4,11,5, 1000000
26,5,9,5, 1000000
26,6,9,5, 1000000
26,7,8,5, 1000000
26,8,6,5, 1000000
26,9,6,5, 1000000
26,10,35,5, 1000000
26,11,32,5, 1000000
26,12,31,5, 1000000
26,13,30,5, 1000000
26,14,28,5, 1000000
26,15,29,5, 1000000
26,16,25,5, 1000000
26,17,4,5, 1000000
26,18,5,5, 1000000
26,19,4,5, 1000000
26,20,5,5, 1000000
26,21,5,5, 1000000
26,22,3,5, 1000000
