n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
4,1,64,1, 1000000
4,2,18,1, 1000000
4,3,12,1, 1000000
4,4,9,1, 1000000
4,5,8,1, 1000000
4,1,58,2, 1000000
4,2,31,2, 1000000
4,3,13,2, 1000000
4,4,10,2, 1000000
4,5,8,2, 1000000
4,1,57,3, 1000000
4,2,22,3, 1000000
4,3,16,3, 1000000
4,4,18,3, 1000000
4,5,14,3, 1000000
4,1,76,4, 1000000
4,2,32,4, 1000000
4,3,19,4, 1000000
4,4,10,4, 1000000
4,5,8,4, 1000000
4,1,55,5, 1000000
4,2,19,5, 1000000
4,3,12,5, 1000000
4,4,9,5, 1000000
4,5,8,5, 1000000
4,1,31,6, 1000000
4,2,21,6, 1000000
4,3,12,6, 1000000
4,4,9,6, 1000000
4,5,7,6, 1000000
4,1,73,7, 1000000
4,2,22,7, 1000000
4,3,16,7, 1000000
4,4,11,7, 1000000
4,5,9,7, 1000000
4,1,88,8, 1000000
4,2,43,8, 1000000
4,3,28,8, 1000000
4,4,20,8, 1000000
4,5,39,8, 1000000
4,1,60,9, 1000000
4,2,31,9, 1000000
4,3,13,9, 1000000
4,4,9,9, 1000000
4,5,8,9, 1000000
4,1,39,10, 1000000
4,2,18,10, 1000000
4,3,13,10, 1000000
4,4,9,10, 1000000
4,5,7,10, 1000000
