n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
43,1,117,1, 1000000
43,2,18,1, 1000000
43,3,13,1, 1000000
43,4,10,1, 1000000
43,5,8,1, 1000000
43,6,7,1, 1000000
43,7,6,1, 1000000
43,8,5,1, 1000000
43,9,5,1, 1000000
43,10,4,1, 1000000
43,11,4,1, 1000000
43,12,4,1, 1000000
43,13,3,1, 1000000
43,14,3,1, 1000000
43,15,3,1, 1000000
43,16,2,1, 1000000
43,17,3,1, 1000000
43,18,2,1, 1000000
43,19,2,1, 1000000
43,20,2,1, 1000000
43,21,2,1, 1000000
43,22,2,1, 1000000
43,23,2,1, 1000000
43,24,2,1, 1000000
43,25,2,1, 1000000
43,26,2,1, 1000000
43,27,2,1, 1000000
43,28,2,1, 1000000
43,29,2,1, 1000000
43,30,2,1, 1000000
43,31,2,1, 1000000
43,32,1,1, 1000000
43,33,1,1, 1000000
43,34,1,1, 1000000
43,35,1,1, 1000000
43,36,1,1, 1000000
43,37,1,1, 1000000
43,38,1,1, 1000000
43,39,1,1, 1000000
43,40,1,1, 1000000
43,41,1,1, 1000000
43,42,1,1, 1000000
43,43,1,1, 1000000
43,44,1,1, 1000000
43,1,72,2, 1000000
43,2,30,2, 1000000
43,3,12,2, 1000000
43,4,9,2, 1000000
43,5,7,2, 1000000
43,6,7,2, 1000000
43,7,6,2, 1000000
43,8,5,2, 1000000
43,9,5,2, 1000000
43,10,4,2, 1000000
43,11,4,2, 1000000
43,12,4,2, 1000000
43,13,3,2, 1000000
43,14,3,2, 1000000
43,15,3,2, 1000000
43,16,2,2, 1000000
43,17,2,2, 1000000
43,18,2,2, 1000000
43,19,2,2, 1000000
43,20,3,2, 1000000
43,21,2,2, 1000000
43,22,2,2, 1000000
43,23,2,2, 1000000
43,24,2,2, 1000000
43,25,2,2, 1000000
43,26,2,2, 1000000
43,27,2,2, 1000000
43,28,2,2, 1000000
43,29,2,2, 1000000
43,30,2,2, 1000000
43,31,2,2, 1000000
43,32,1,2, 1000000
43,33,1,2, 1000000
43,34,1,2, 1000000
43,35,1,2, 1000000
43,36,1,2, 1000000
43,37,1,2, 1000000
43,38,1,2, 1000000
43,39,1,2, 1000000
43,40,1,2, 1000000
43,41,1,2, 1000000
43,42,1,2, 1000000
43,43,1,2, 1000000
43,44,1,2, 1000000
43,1,60,3, 1000000
43,2,30,3, 1000000
43,3,14,3, 1000000
43,4,10,3, 1000000
43,5,8,3, 1000000
43,6,7,3, 1000000
43,7,6,3, 1000000
43,8,5,3, 1000000
43,9,5,3, 1000000
43,10,5,3, 1000000
43,11,4,3, 1000000
43,12,4,3, 1000000
43,13,3,3, 1000000
43,14,4,3, 1000000
43,15,3,3, 1000000
43,16,3,3, 1000000
43,17,3,3, 1000000
43,18,3,3, 1000000
43,19,3,3, 1000000
43,20,2,3, 1000000
43,21,3,3, 1000000
43,22,2,3, 1000000
43,23,2,3, 1000000
43,24,2,3, 1000000
43,25,2,3, 1000000
43,26,2,3, 1000000
43,27,2,3, 1000000
43,28,2,3, 1000000
43,29,2,3, 1000000
43,30,2,3, 1000000
43,31,2,3, 1000000
43,32,1,3, 1000000
43,33,2,3, 1000000
43,34,2,3, 1000000
43,35,2,3, 1000000
43,36,2,3, 1000000
43,37,2,3, 1000000
43,38,1,3, 1000000
43,39,1,3, 1000000
43,40,1,3, 1000000
43,41,1,3, 1000000
43,42,2,3, 1000000
43,43,1,3, 1000000
43,44,1,3, 1000000
43,1,57,4, 1000000
43,2,40,4, 1000000
43,3,25,4, 1000000
43,4,11,4, 1000000
43,5,9,4, 1000000
43,6,7,4, 1000000
43,7,7,4, 1000000
43,8,10,4, 1000000
43,9,6,4, 1000000
43,10,5,4, 1000000
43,11,4,4, 1000000
43,12,4,4, 1000000
43,13,3,4, 1000000
43,14,4,4, 1000000
43,15,3,4, 1000000
43,16,5,4, 1000000
43,17,5,4, 1000000
43,18,5,4, 1000000
43,19,5,4, 1000000
43,20,5,4, 1000000
43,21,5,4, 1000000
43,22,4,4, 1000000
43,23,4,4, 1000000
43,24,3,4, 1000000
43,25,4,4, 1000000
43,26,4,4, 1000000
