s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1749550,24, 100000000
radix,1,3.1749550,12, 100000000
quick,2,3.1123280,18, 100000000
radix,2,3.1123280,21, 100000000
quick,3,3.0271530,10, 100000000
radix,3,3.0271530,7, 100000000
quick,4,3.0230130,15, 100000000
radix,4,3.0230130,11, 100000000
quick,5,3.0058860,19, 100000000
radix,5,3.0058860,8, 100000000
quick,6,3.0345110,18, 100000000
radix,6,3.0345110,7, 100000000
quick,7,3.0211100,21, 100000000
radix,7,3.0211100,9, 100000000
quick,8,3.0370220,16, 100000000
radix,8,3.0370220,10, 100000000
quick,9,3.0314350,15, 100000000
radix,9,3.0314350,9, 100000000
quick,10,2.9839710,15, 100000000
radix,10,2.9839710,10, 100000000
