s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2636480,11, 100000000
radix,1,3.2636480,8, 100000000
quick,2,3.0154240,10, 100000000
radix,2,3.0154240,8, 100000000
quick,3,3.0338550,14, 100000000
radix,3,3.0338550,10, 100000000
quick,4,3.0095610,15, 100000000
radix,4,3.0095610,15, 100000000
quick,5,2.9963520,10, 100000000
radix,5,2.9963520,7, 100000000
quick,6,3.0303520,18, 100000000
radix,6,3.0303520,9, 100000000
quick,7,3.0140740,20, 100000000
radix,7,3.0140740,9, 100000000
quick,8,3.0242230,50, 100000000
radix,8,3.0242230,44, 100000000
quick,9,3.0055640,12, 100000000
radix,9,3.0055640,9, 100000000
quick,10,3.0128020,13, 100000000
radix,10,3.0128020,10, 100000000
