s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1840190,18, 100000000
radix,1,3.1840190,7, 100000000
quick,2,2.9970080,10, 100000000
radix,2,2.9970080,33, 100000000
quick,3,3.0002570,11, 100000000
radix,3,3.0002570,8, 100000000
quick,4,2.9955510,19, 100000000
radix,4,2.9955510,9, 100000000
quick,5,2.9962970,22, 100000000
radix,5,2.9962970,11, 100000000
quick,6,2.9503640,19, 100000000
radix,6,2.9503640,8, 100000000
quick,7,2.9759470,18, 100000000
radix,7,2.9759470,7, 100000000
quick,8,2.9633840,17, 100000000
radix,8,2.9633840,7, 100000000
quick,9,3.0553760,26, 100000000
radix,9,3.0553760,7, 100000000
quick,10,2.9770720,19, 100000000
radix,10,2.9770720,9, 100000000
