n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
11,1,26,1, 1000000
11,2,13,1, 1000000
11,3,10,1, 1000000
11,4,9,1, 1000000
11,5,44,1, 1000000
11,6,6,1, 1000000
11,7,6,1, 1000000
11,8,3,1, 1000000
11,9,3,1, 1000000
11,10,3,1, 1000000
11,11,2,1, 1000000
11,12,2,1, 1000000
11,1,78,2, 1000000
11,2,12,2, 1000000
11,3,8,2, 1000000
11,4,6,2, 1000000
11,5,5,2, 1000000
11,6,4,2, 1000000
11,7,4,2, 1000000
11,8,3,2, 1000000
11,9,3,2, 1000000
11,10,3,2, 1000000
11,11,2,2, 1000000
11,12,2,2, 1000000
11,1,110,3, 1000000
11,2,12,3, 1000000
11,3,8,3, 1000000
11,4,6,3, 1000000
11,5,5,3, 1000000
11,6,4,3, 1000000
11,7,4,3, 1000000
11,8,3,3, 1000000
11,9,3,3, 1000000
11,10,3,3, 1000000
11,11,2,3, 1000000
11,12,2,3, 1000000
11,1,38,4, 1000000
11,2,15,4, 1000000
11,3,9,4, 1000000
11,4,6,4, 1000000
11,5,5,4, 1000000
11,6,4,4, 1000000
11,7,4,4, 1000000
11,8,3,4, 1000000
11,9,3,4, 1000000
11,10,3,4, 1000000
11,11,2,4, 1000000
11,12,2,4, 1000000
11,1,45,5, 1000000
11,2,17,5, 1000000
11,3,12,5, 1000000
11,4,9,5, 1000000
11,5,8,5, 1000000
11,6,7,5, 1000000
11,7,7,5, 1000000
11,8,6,5, 1000000
11,9,6,5, 1000000
11,10,5,5, 1000000
11,11,4,5, 1000000
11,12,4,5, 1000000
11,1,47,6, 1000000
11,2,28,6, 1000000
11,3,12,6, 1000000
11,4,10,6, 1000000
11,5,8,6, 1000000
11,6,7,6, 1000000
11,7,7,6, 1000000
11,8,6,6, 1000000
11,9,5,6, 1000000
11,10,5,6, 1000000
11,11,5,6, 1000000
11,12,5,6, 1000000
11,1,34,7, 1000000
11,2,14,7, 1000000
11,3,10,7, 1000000
11,4,8,7, 1000000
11,5,7,7, 1000000
11,6,6,7, 1000000
11,7,5,7, 1000000
11,8,5,7, 1000000
11,9,4,7, 1000000
11,10,4,7, 1000000
11,11,4,7, 1000000
11,12,31,7, 1000000
11,1,55,8, 1000000
11,2,13,8, 1000000
11,3,9,8, 1000000
11,4,8,8, 1000000
11,5,6,8, 1000000
11,6,5,8, 1000000
11,7,5,8, 1000000
11,8,4,8, 1000000
11,9,4,8, 1000000
11,10,4,8, 1000000
11,11,3,8, 1000000
11,12,3,8, 1000000
11,1,33,9, 1000000
11,2,13,9, 1000000
11,3,10,9, 1000000
11,4,8,9, 1000000
11,5,7,9, 1000000
11,6,6,9, 1000000
11,7,5,9, 1000000
11,8,4,9, 1000000
11,9,4,9, 1000000
11,10,4,9, 1000000
11,11,4,9, 1000000
11,12,4,9, 1000000
11,1,37,10, 1000000
11,2,16,10, 1000000
11,3,12,10, 1000000
11,4,9,10, 1000000
11,5,7,10, 1000000
11,6,7,10, 1000000
11,7,6,10, 1000000
11,8,5,10, 1000000
11,9,5,10, 1000000
11,10,5,10, 1000000
11,11,30,10, 1000000
11,12,4,10, 1000000
