s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8167850,11, 100000000
radix,1,2.8167850,9, 100000000
quick,2,2.7872650,10, 100000000
radix,2,2.7872650,10, 100000000
quick,3,2.7703770,9, 100000000
radix,3,2.7703770,7, 100000000
quick,4,2.7878590,9, 100000000
radix,4,2.7878590,6, 100000000
quick,5,2.7676230,9, 100000000
radix,5,2.7676230,7, 100000000
quick,6,2.7781160,17, 100000000
radix,6,2.7781160,8, 100000000
quick,7,2.7852370,33, 100000000
radix,7,2.7852370,7, 100000000
quick,8,2.7839920,8, 100000000
radix,8,2.7839920,6, 100000000
quick,9,2.7830540,9, 100000000
radix,9,2.7830540,7, 100000000
quick,10,2.7632380,9, 100000000
radix,10,2.7632380,7, 100000000
quick,11,2.7768860,19, 100000000
radix,11,2.7768860,9, 100000000
quick,12,2.7840730,17, 100000000
radix,12,2.7840730,8, 100000000
quick,13,2.7850520,9, 100000000
radix,13,2.7850520,6, 100000000
quick,14,2.7888480,18, 100000000
radix,14,2.7888480,8, 100000000
quick,15,2.7822610,9, 100000000
radix,15,2.7822610,7, 100000000
quick,16,2.7865580,63, 100000000
radix,16,2.7865580,17, 100000000
quick,17,2.7770850,8, 100000000
radix,17,2.7770850,6, 100000000
quick,18,2.7849800,8, 100000000
radix,18,2.7849800,6, 100000000
quick,19,2.8420420,17, 100000000
radix,19,2.8420420,9, 100000000
quick,20,2.7830940,10, 100000000
radix,20,2.7830940,10, 100000000
quick,21,2.7726250,18, 100000000
radix,21,2.7726250,35, 100000000
quick,22,2.7834680,18, 100000000
radix,22,2.7834680,9, 100000000
quick,23,2.7814160,8, 100000000
radix,23,2.7814160,6, 100000000
quick,24,2.7861600,21, 100000000
radix,24,2.7861600,9, 100000000
quick,25,2.7770370,9, 100000000
radix,25,2.7770370,8, 100000000
quick,26,2.7858200,8, 100000000
radix,26,2.7858200,6, 100000000
quick,27,2.7827240,9, 100000000
radix,27,2.7827240,8, 100000000
quick,28,2.7764330,9, 100000000
radix,28,2.7764330,6, 100000000
quick,29,2.7772210,19, 100000000
radix,29,2.7772210,10, 100000000
quick,30,2.7608790,10, 100000000
radix,30,2.7608790,8, 100000000
quick,31,2.7737290,9, 100000000
radix,31,2.7737290,6, 100000000
quick,32,2.7868730,10, 100000000
radix,32,2.7868730,7, 100000000
quick,33,2.7846850,10, 100000000
radix,33,2.7846850,7, 100000000
quick,34,2.7746540,17, 100000000
radix,34,2.7746540,8, 100000000
quick,35,2.7920720,17, 100000000
radix,35,2.7920720,7, 100000000
quick,36,2.7834600,9, 100000000
radix,36,2.7834600,7, 100000000
quick,37,2.7719970,47, 100000000
radix,37,2.7719970,58, 100000000
quick,38,2.7755350,8, 100000000
radix,38,2.7755350,6, 100000000
quick,39,2.8050910,15, 100000000
radix,39,2.8050910,11, 100000000
quick,40,2.7972420,11, 100000000
radix,40,2.7972420,9, 100000000
quick,41,2.7741630,18, 100000000
radix,41,2.7741630,8, 100000000
quick,42,2.7855130,8, 100000000
radix,42,2.7855130,6, 100000000
quick,43,2.7833570,8, 100000000
radix,43,2.7833570,7, 100000000
quick,44,2.7912430,10, 100000000
radix,44,2.7912430,10, 100000000
quick,45,2.7851560,34, 100000000
radix,45,2.7851560,7, 100000000
quick,46,2.7753220,9, 100000000
radix,46,2.7753220,7, 100000000
quick,47,2.7826080,9, 100000000
radix,47,2.7826080,7, 100000000
quick,48,2.7612640,9, 100000000
radix,48,2.7612640,6, 100000000
quick,49,2.7607350,67, 100000000
radix,49,2.7607350,8, 100000000
quick,50,2.7744690,16, 100000000
radix,50,2.7744690,6, 100000000
quick,51,2.7819130,9, 100000000
radix,51,2.7819130,7, 100000000
quick,52,2.7761110,9, 100000000
radix,52,2.7761110,7, 100000000
quick,53,2.7916800,9, 100000000
radix,53,2.7916800,8, 100000000
quick,54,2.7694720,14, 100000000
radix,54,2.7694720,11, 100000000
quick,55,2.7719790,90, 100000000
radix,55,2.7719790,9, 100000000
quick,56,2.7784190,25, 100000000
radix,56,2.7784190,13, 100000000
quick,57,2.7673800,30, 100000000
radix,57,2.7673800,11, 100000000
quick,58,2.7898060,46, 100000000
radix,58,2.7898060,8, 100000000
quick,59,2.7855780,9, 100000000
radix,59,2.7855780,7, 100000000
quick,60,2.7755020,10, 100000000
radix,60,2.7755020,8, 100000000
quick,61,2.7756980,10, 100000000
radix,61,2.7756980,8, 100000000
quick,62,2.7713210,10, 100000000
radix,62,2.7713210,8, 100000000
quick,63,2.7806470,10, 100000000
radix,63,2.7806470,9, 100000000
quick,64,2.7939610,8, 100000000
radix,64,2.7939610,7, 100000000
quick,65,2.7795740,8, 100000000
radix,65,2.7795740,7, 100000000
quick,66,2.7647550,9, 100000000
radix,66,2.7647550,7, 100000000
quick,67,2.7632280,9, 100000000
radix,67,2.7632280,7, 100000000
quick,68,2.7734490,8, 100000000
radix,68,2.7734490,7, 100000000
