s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1640100,17, 100000000
radix,1,3.1640100,7, 100000000
quick,2,3.0110380,12, 100000000
radix,2,3.0110380,8, 100000000
quick,3,3.0154000,20, 100000000
radix,3,3.0154000,9, 100000000
quick,4,3.0122200,18, 100000000
radix,4,3.0122200,7, 100000000
quick,5,3.0018840,14, 100000000
radix,5,3.0018840,10, 100000000
quick,6,3.0100470,19, 100000000
radix,6,3.0100470,8, 100000000
quick,7,2.9822480,20, 100000000
radix,7,2.9822480,8, 100000000
quick,8,2.9755340,13, 100000000
radix,8,2.9755340,16, 100000000
quick,9,3.0154870,10, 100000000
radix,9,3.0154870,7, 100000000
quick,10,3.0004310,13, 100000000
radix,10,3.0004310,9, 100000000
