n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
11,1,80,1, 1000000
11,2,32,1, 1000000
11,3,23,1, 1000000
11,4,18,1, 1000000
11,5,13,1, 1000000
11,6,11,1, 1000000
11,7,10,1, 1000000
11,8,8,1, 1000000
11,9,9,1, 1000000
11,10,8,1, 1000000
11,11,7,1, 1000000
11,12,6,1, 1000000
11,1,50,2, 1000000
11,2,26,2, 1000000
11,3,14,2, 1000000
11,4,8,2, 1000000
11,5,7,2, 1000000
11,6,6,2, 1000000
11,7,5,2, 1000000
11,8,4,2, 1000000
11,9,4,2, 1000000
11,10,4,2, 1000000
11,11,3,2, 1000000
11,12,3,2, 1000000
11,1,49,3, 1000000
11,2,33,3, 1000000
11,3,11,3, 1000000
11,4,8,3, 1000000
11,5,6,3, 1000000
11,6,6,3, 1000000
11,7,5,3, 1000000
11,8,4,3, 1000000
11,9,4,3, 1000000
11,10,4,3, 1000000
11,11,3,3, 1000000
11,12,3,3, 1000000
11,1,77,4, 1000000
11,2,31,4, 1000000
11,3,21,4, 1000000
11,4,15,4, 1000000
11,5,11,4, 1000000
11,6,10,4, 1000000
11,7,10,4, 1000000
11,8,7,4, 1000000
11,9,8,4, 1000000
11,10,7,4, 1000000
11,11,5,4, 1000000
11,12,6,4, 1000000
11,1,82,5, 1000000
11,2,32,5, 1000000
11,3,22,5, 1000000
11,4,17,5, 1000000
11,5,15,5, 1000000
11,6,12,5, 1000000
11,7,10,5, 1000000
11,8,9,5, 1000000
11,9,10,5, 1000000
11,10,8,5, 1000000
11,11,7,5, 1000000
11,12,7,5, 1000000
11,1,31,6, 1000000
11,2,14,6, 1000000
11,3,10,6, 1000000
11,4,7,6, 1000000
11,5,6,6, 1000000
11,6,5,6, 1000000
11,7,4,6, 1000000
11,8,4,6, 1000000
11,9,4,6, 1000000
11,10,3,6, 1000000
11,11,3,6, 1000000
11,12,3,6, 1000000
11,1,53,7, 1000000
11,2,17,7, 1000000
11,3,12,7, 1000000
11,4,9,7, 1000000
11,5,8,7, 1000000
11,6,6,7, 1000000
11,7,6,7, 1000000
11,8,4,7, 1000000
11,9,5,7, 1000000
11,10,4,7, 1000000
11,11,3,7, 1000000
11,12,3,7, 1000000
11,1,67,8, 1000000
11,2,29,8, 1000000
11,3,13,8, 1000000
11,4,9,8, 1000000
11,5,17,8, 1000000
11,6,10,8, 1000000
11,7,10,8, 1000000
11,8,6,8, 1000000
11,9,5,8, 1000000
11,10,4,8, 1000000
11,11,4,8, 1000000
11,12,4,8, 1000000
11,1,55,9, 1000000
11,2,36,9, 1000000
11,3,21,9, 1000000
11,4,16,9, 1000000
11,5,9,9, 1000000
11,6,8,9, 1000000
11,7,7,9, 1000000
11,8,9,9, 1000000
11,9,9,9, 1000000
11,10,5,9, 1000000
11,11,5,9, 1000000
11,12,16,9, 1000000
11,1,41,10, 1000000
11,2,24,10, 1000000
11,3,9,10, 1000000
11,4,7,10, 1000000
11,5,6,10, 1000000
11,6,5,10, 1000000
11,7,4,10, 1000000
11,8,4,10, 1000000
11,9,3,10, 1000000
11,10,3,10, 1000000
11,11,3,10, 1000000
11,12,3,10, 1000000
