n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
34,1,38,1, 1000000
34,2,12,1, 1000000
34,3,8,1, 1000000
34,4,6,1, 1000000
34,5,5,1, 1000000
34,6,4,1, 1000000
34,7,4,1, 1000000
34,8,3,1, 1000000
34,9,3,1, 1000000
34,10,3,1, 1000000
34,11,3,1, 1000000
34,12,2,1, 1000000
34,13,2,1, 1000000
34,14,2,1, 1000000
34,15,2,1, 1000000
34,16,1,1, 1000000
34,17,1,1, 1000000
34,18,2,1, 1000000
34,19,1,1, 1000000
34,20,1,1, 1000000
34,21,1,1, 1000000
34,22,1,1, 1000000
34,23,1,1, 1000000
34,24,1,1, 1000000
34,25,1,1, 1000000
34,26,1,1, 1000000
34,27,1,1, 1000000
34,28,1,1, 1000000
34,29,1,1, 1000000
34,30,1,1, 1000000
34,31,1,1, 1000000
34,32,1,1, 1000000
34,33,1,1, 1000000
34,34,1,1, 1000000
34,35,1,1, 1000000
34,1,31,2, 1000000
34,2,12,2, 1000000
34,3,8,2, 1000000
34,4,6,2, 1000000
34,5,5,2, 1000000
34,6,4,2, 1000000
34,7,4,2, 1000000
34,8,3,2, 1000000
34,9,3,2, 1000000
34,10,3,2, 1000000
34,11,2,2, 1000000
34,12,2,2, 1000000
34,13,2,2, 1000000
34,14,2,2, 1000000
34,15,2,2, 1000000
34,16,1,2, 1000000
34,17,1,2, 1000000
34,18,1,2, 1000000
34,19,1,2, 1000000
34,20,1,2, 1000000
34,21,1,2, 1000000
34,22,1,2, 1000000
34,23,1,2, 1000000
34,24,1,2, 1000000
34,25,1,2, 1000000
34,26,1,2, 1000000
34,27,1,2, 1000000
34,28,1,2, 1000000
34,29,1,2, 1000000
34,30,1,2, 1000000
34,31,1,2, 1000000
34,32,1,2, 1000000
34,33,1,2, 1000000
34,34,1,2, 1000000
34,35,1,2, 1000000
34,1,74,3, 1000000
34,2,12,3, 1000000
34,3,8,3, 1000000
34,4,6,3, 1000000
34,5,5,3, 1000000
34,6,4,3, 1000000
34,7,45,3, 1000000
34,8,3,3, 1000000
34,9,47,3, 1000000
34,10,4,3, 1000000
34,11,4,3, 1000000
34,12,3,3, 1000000
34,13,2,3, 1000000
34,14,2,3, 1000000
34,15,81,3, 1000000
34,16,15,3, 1000000
34,17,2,3, 1000000
34,18,2,3, 1000000
34,19,2,3, 1000000
34,20,2,3, 1000000
34,21,2,3, 1000000
34,22,70,3, 1000000
34,23,12,3, 1000000
34,24,11,3, 1000000
34,25,12,3, 1000000
34,26,12,3, 1000000
34,27,12,3, 1000000
34,28,13,3, 1000000
34,29,16,3, 1000000
34,30,48,3, 1000000
34,31,2,3, 1000000
34,32,1,3, 1000000
34,33,1,3, 1000000
34,34,1,3, 1000000
34,35,1,3, 1000000
34,1,60,4, 1000000
34,2,11,4, 1000000
34,3,8,4, 1000000
34,4,46,4, 1000000
34,5,5,4, 1000000
34,6,4,4, 1000000
34,7,4,4, 1000000
34,8,3,4, 1000000
34,9,3,4, 1000000
34,10,3,4, 1000000
34,11,2,4, 1000000
34,12,3,4, 1000000
34,13,2,4, 1000000
34,14,2,4, 1000000
34,15,2,4, 1000000
34,16,1,4, 1000000
34,17,1,4, 1000000
34,18,40,4, 1000000
34,19,1,4, 1000000
34,20,1,4, 1000000
34,21,1,4, 1000000
34,22,1,4, 1000000
34,23,1,4, 1000000
34,24,1,4, 1000000
34,25,1,4, 1000000
34,26,1,4, 1000000
34,27,1,4, 1000000
34,28,1,4, 1000000
34,29,1,4, 1000000
34,30,1,4, 1000000
34,31,2,4, 1000000
34,32,1,4, 1000000
34,33,1,4, 1000000
34,34,1,4, 1000000
34,35,1,4, 1000000
34,1,69,5, 1000000
34,2,14,5, 1000000
34,3,9,5, 1000000
34,4,7,5, 1000000
34,5,6,5, 1000000
34,6,5,5, 1000000
34,7,4,5, 1000000
34,8,4,5, 1000000
34,9,4,5, 1000000
34,10,3,5, 1000000
34,11,10,5, 1000000
34,12,5,5, 1000000
34,13,3,5, 1000000
34,14,4,5, 1000000
34,15,4,5, 1000000
34,16,4,5, 1000000
34,17,3,5, 1000000
34,18,3,5, 1000000
34,19,3,5, 1000000
34,20,3,5, 1000000
34,21,3,5, 1000000
34,22,2,5, 1000000
34,23,2,5, 1000000
34,24,2,5, 1000000
34,25,2,5, 1000000
34,26,2,5, 1000000
34,27,2,5, 1000000
34,28,2,5, 1000000
34,29,2,5, 1000000
34,30,2,5, 1000000
34,31,2,5, 1000000
34,32,1,5, 1000000
34,33,1,5, 1000000
34,34,1,5, 1000000
34,35,1,5, 1000000
34,1,49,6, 1000000
34,2,51,6, 1000000
34,3,12,6, 1000000
34,4,6,6, 1000000
34,5,5,6, 1000000
34,6,4,6, 1000000
34,7,4,6, 1000000
34,8,3,6, 1000000
34,9,3,6, 1000000
34,10,4,6, 1000000
34,11,4,6, 1000000
34,12,4,6, 1000000
34,13,3,6, 1000000
34,14,3,6, 1000000
34,15,3,6, 1000000
34,16,2,6, 1000000
34,17,2,6, 1000000
34,18,2,6, 1000000
34,19,2,6, 1000000
34,20,2,6, 1000000
34,21,3,6, 1000000
34,22,2,6, 1000000
34,23,2,6, 1000000
34,24,2,6, 1000000
34,25,2,6, 1000000
34,26,2,6, 1000000
34,27,2,6, 1000000
34,28,2,6, 1000000
34,29,2,6, 1000000
34,30,1,6, 1000000
34,31,2,6, 1000000
34,32,1,6, 1000000
34,33,1,6, 1000000
34,34,1,6, 1000000
34,35,1,6, 1000000
34,1,84,7, 1000000
34,2,12,7, 1000000
34,3,8,7, 1000000
34,4,6,7, 1000000
34,5,5,7, 1000000
34,6,4,7, 1000000
34,7,4,7, 1000000
34,8,3,7, 1000000
34,9,3,7, 1000000
34,10,3,7, 1000000
34,11,2,7, 1000000
34,12,2,7, 1000000
34,13,2,7, 1000000
34,14,2,7, 1000000
34,15,2,7, 1000000
34,16,1,7, 1000000
34,17,1,7, 1000000
34,18,1,7, 1000000
34,19,1,7, 1000000
34,20,1,7, 1000000
34,21,2,7, 1000000
34,22,2,7, 1000000
34,23,2,7, 1000000
34,24,2,7, 1000000
34,25,2,7, 1000000
34,26,2,7, 1000000
34,27,2,7, 1000000
34,28,2,7, 1000000
34,29,2,7, 1000000
34,30,2,7, 1000000
34,31,2,7, 1000000
34,32,1,7, 1000000
34,33,1,7, 1000000
34,34,1,7, 1000000
34,35,1,7, 1000000
34,1,39,8, 1000000
34,2,58,8, 1000000
34,3,13,8, 1000000
34,4,10,8, 1000000
34,5,7,8, 1000000
34,6,7,8, 1000000
34,7,6,8, 1000000
34,8,5,8, 1000000
34,9,4,8, 1000000
34,10,4,8, 1000000
34,11,3,8, 1000000
34,12,3,8, 1000000
34,13,3,8, 1000000
34,14,3,8, 1000000
34,15,3,8, 1000000
34,16,2,8, 1000000
34,17,2,8, 1000000
34,18,2,8, 1000000
34,19,2,8, 1000000
34,20,2,8, 1000000
34,21,2,8, 1000000
34,22,2,8, 1000000
34,23,2,8, 1000000
34,24,2,8, 1000000
34,25,2,8, 1000000
34,26,2,8, 1000000
34,27,2,8, 1000000
34,28,2,8, 1000000
34,29,1,8, 1000000
34,30,2,8, 1000000
34,31,2,8, 1000000
34,32,1,8, 1000000
34,33,1,8, 1000000
34,34,1,8, 1000000
34,35,1,8, 1000000
34,1,38,9, 1000000
34,2,16,9, 1000000
34,3,13,9, 1000000
34,4,10,9, 1000000
34,5,6,9, 1000000
34,6,6,9, 1000000
34,7,6,9, 1000000
34,8,5,9, 1000000
34,9,5,9, 1000000
34,10,4,9, 1000000
34,11,3,9, 1000000
34,12,3,9, 1000000
34,13,3,9, 1000000
34,14,3,9, 1000000
34,15,3,9, 1000000
34,16,2,9, 1000000
34,17,2,9, 1000000
34,18,2,9, 1000000
34,19,2,9, 1000000
34,20,2,9, 1000000
34,21,2,9, 1000000
34,22,1,9, 1000000
34,23,2,9, 1000000
34,24,2,9, 1000000
34,25,1,9, 1000000
34,26,1,9, 1000000
34,27,1,9, 1000000
34,28,1,9, 1000000
34,29,1,9, 1000000
34,30,2,9, 1000000
34,31,2,9, 1000000
34,32,1,9, 1000000
34,33,1,9, 1000000
34,34,1,9, 1000000
