n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
47,1,69,1, 1000000
47,2,15,1, 1000000
47,3,10,1, 1000000
47,4,7,1, 1000000
47,5,6,1, 1000000
47,6,5,1, 1000000
47,7,5,1, 1000000
47,8,6,1, 1000000
47,9,4,1, 1000000
47,10,3,1, 1000000
47,11,3,1, 1000000
47,12,3,1, 1000000
47,13,4,1, 1000000
47,14,5,1, 1000000
47,15,3,1, 1000000
47,16,2,1, 1000000
47,17,2,1, 1000000
47,18,2,1, 1000000
47,19,3,1, 1000000
47,20,3,1, 1000000
47,21,2,1, 1000000
47,22,1,1, 1000000
47,23,1,1, 1000000
47,24,1,1, 1000000
47,25,1,1, 1000000
47,26,1,1, 1000000
47,27,2,1, 1000000
47,28,2,1, 1000000
47,29,1,1, 1000000
47,30,1,1, 1000000
47,31,2,1, 1000000
47,32,1,1, 1000000
47,33,1,1, 1000000
47,34,1,1, 1000000
47,35,1,1, 1000000
47,36,2,1, 1000000
47,37,1,1, 1000000
47,38,1,1, 1000000
47,39,1,1, 1000000
47,40,1,1, 1000000
47,41,1,1, 1000000
47,42,1,1, 1000000
47,43,1,1, 1000000
47,44,1,1, 1000000
47,45,1,1, 1000000
47,46,1,1, 1000000
47,47,1,1, 1000000
47,48,1,1, 1000000
47,1,33,2, 1000000
47,2,24,2, 1000000
47,3,15,2, 1000000
47,4,11,2, 1000000
47,5,6,2, 1000000
47,6,5,2, 1000000
47,7,5,2, 1000000
47,8,4,2, 1000000
47,9,4,2, 1000000
47,10,3,2, 1000000
47,11,3,2, 1000000
47,12,3,2, 1000000
47,13,2,2, 1000000
47,14,2,2, 1000000
47,15,2,2, 1000000
47,16,2,2, 1000000
47,17,2,2, 1000000
47,18,2,2, 1000000
47,19,2,2, 1000000
47,20,2,2, 1000000
47,21,2,2, 1000000
47,22,1,2, 1000000
47,23,1,2, 1000000
47,24,1,2, 1000000
47,25,1,2, 1000000
47,26,1,2, 1000000
47,27,2,2, 1000000
47,28,3,2, 1000000
47,29,2,2, 1000000
47,30,3,2, 1000000
47,31,1,2, 1000000
47,32,1,2, 1000000
47,33,1,2, 1000000
47,34,1,2, 1000000
47,35,1,2, 1000000
47,36,1,2, 1000000
47,37,1,2, 1000000
47,38,1,2, 1000000
47,39,1,2, 1000000
47,40,1,2, 1000000
47,41,1,2, 1000000
47,42,29,2, 1000000
47,43,1,2, 1000000
47,44,1,2, 1000000
47,45,1,2, 1000000
47,46,1,2, 1000000
47,47,1,2, 1000000
47,48,1,2, 1000000
47,1,32,3, 1000000
47,2,13,3, 1000000
47,3,9,3, 1000000
47,4,6,3, 1000000
47,5,5,3, 1000000
47,6,5,3, 1000000
47,7,4,3, 1000000
47,8,3,3, 1000000
47,9,3,3, 1000000
47,10,3,3, 1000000
47,11,3,3, 1000000
47,12,3,3, 1000000
47,13,3,3, 1000000
47,14,3,3, 1000000
47,15,3,3, 1000000
47,16,2,3, 1000000
47,17,3,3, 1000000
47,18,3,3, 1000000
47,19,2,3, 1000000
47,20,2,3, 1000000
47,21,2,3, 1000000
47,22,2,3, 1000000
47,23,2,3, 1000000
47,24,1,3, 1000000
47,25,1,3, 1000000
47,26,2,3, 1000000
47,27,2,3, 1000000
47,28,1,3, 1000000
47,29,1,3, 1000000
47,30,2,3, 1000000
47,31,1,3, 1000000
47,32,1,3, 1000000
47,33,1,3, 1000000
47,34,1,3, 1000000
47,35,1,3, 1000000
47,36,1,3, 1000000
47,37,1,3, 1000000
47,38,1,3, 1000000
47,39,1,3, 1000000
47,40,1,3, 1000000
47,41,1,3, 1000000
47,42,1,3, 1000000
47,43,1,3, 1000000
47,44,1,3, 1000000
47,45,1,3, 1000000
47,46,1,3, 1000000
47,47,1,3, 1000000
47,48,1,3, 1000000
47,1,52,4, 1000000
47,2,15,4, 1000000
47,3,14,4, 1000000
47,4,8,4, 1000000
47,5,8,4, 1000000
47,6,5,4, 1000000
47,7,7,4, 1000000
47,8,5,4, 1000000
47,9,4,4, 1000000
47,10,3,4, 1000000
47,11,5,4, 1000000
47,12,3,4, 1000000
47,13,2,4, 1000000
47,14,2,4, 1000000
47,15,3,4, 1000000
47,16,3,4, 1000000
47,17,2,4, 1000000
47,18,2,4, 1000000
47,19,2,4, 1000000
47,20,2,4, 1000000
47,21,2,4, 1000000
47,22,2,4, 1000000
47,23,3,4, 1000000
47,24,1,4, 1000000
47,25,1,4, 1000000
47,26,1,4, 1000000
47,27,1,4, 1000000
47,28,2,4, 1000000
