s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2926110,16, 100000000
radix,1,3.2926110,15, 100000000
quick,2,3.0292930,17, 100000000
radix,2,3.0292930,25, 100000000
quick,3,3.0166480,15, 100000000
radix,3,3.0166480,16, 100000000
quick,4,3.0440380,21, 100000000
radix,4,3.0440380,51, 100000000
quick,5,3.0447200,51, 100000000
radix,5,3.0447200,31, 100000000
quick,6,2.9933420,19, 100000000
radix,6,2.9933420,20, 100000000
quick,7,3.0049590,12, 100000000
radix,7,3.0049590,12, 100000000
quick,8,3.0135280,17, 100000000
radix,8,3.0135280,26, 100000000
quick,9,3.0302750,17, 100000000
radix,9,3.0302750,17, 100000000
quick,10,3.0239160,19, 100000000
radix,10,3.0239160,11, 100000000
