n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
12,1,64,1, 1000000
12,2,20,1, 1000000
12,3,14,1, 1000000
12,4,11,1, 1000000
12,5,8,1, 1000000
12,6,7,1, 1000000
12,7,7,1, 1000000
12,8,5,1, 1000000
12,9,5,1, 1000000
12,10,7,1, 1000000
12,11,7,1, 1000000
12,12,4,1, 1000000
12,13,3,1, 1000000
12,1,63,2, 1000000
12,2,18,2, 1000000
12,3,12,2, 1000000
12,4,9,2, 1000000
12,5,7,2, 1000000
12,6,6,2, 1000000
12,7,5,2, 1000000
12,8,4,2, 1000000
12,9,4,2, 1000000
12,10,4,2, 1000000
12,11,3,2, 1000000
12,12,3,2, 1000000
12,13,3,2, 1000000
12,1,68,3, 1000000
12,2,20,3, 1000000
12,3,13,3, 1000000
12,4,10,3, 1000000
12,5,8,3, 1000000
12,6,7,3, 1000000
12,7,6,3, 1000000
12,8,5,3, 1000000
12,9,5,3, 1000000
12,10,4,3, 1000000
12,11,4,3, 1000000
12,12,4,3, 1000000
12,13,3,3, 1000000
12,1,45,4, 1000000
12,2,37,4, 1000000
12,3,10,4, 1000000
12,4,8,4, 1000000
12,5,6,4, 1000000
12,6,5,4, 1000000
12,7,5,4, 1000000
12,8,4,4, 1000000
12,9,4,4, 1000000
12,10,3,4, 1000000
12,11,3,4, 1000000
12,12,3,4, 1000000
12,13,2,4, 1000000
12,1,78,5, 1000000
12,2,23,5, 1000000
12,3,16,5, 1000000
12,4,11,5, 1000000
12,5,9,5, 1000000
12,6,8,5, 1000000
12,7,7,5, 1000000
12,8,6,5, 1000000
12,9,7,5, 1000000
12,10,9,5, 1000000
12,11,6,5, 1000000
12,12,5,5, 1000000
12,13,4,5, 1000000
12,1,77,6, 1000000
12,2,37,6, 1000000
12,3,13,6, 1000000
12,4,10,6, 1000000
12,5,7,6, 1000000
12,6,6,6, 1000000
12,7,6,6, 1000000
12,8,5,6, 1000000
12,9,5,6, 1000000
12,10,12,6, 1000000
12,11,4,6, 1000000
12,12,3,6, 1000000
12,13,3,6, 1000000
12,1,61,7, 1000000
12,2,19,7, 1000000
12,3,13,7, 1000000
12,4,10,7, 1000000
12,5,8,7, 1000000
12,6,7,7, 1000000
12,7,7,7, 1000000
12,8,5,7, 1000000
12,9,5,7, 1000000
12,10,4,7, 1000000
12,11,4,7, 1000000
12,12,4,7, 1000000
12,13,3,7, 1000000
12,1,61,8, 1000000
12,2,17,8, 1000000
12,3,12,8, 1000000
12,4,9,8, 1000000
12,5,7,8, 1000000
12,6,7,8, 1000000
12,7,6,8, 1000000
12,8,4,8, 1000000
12,9,5,8, 1000000
12,10,4,8, 1000000
12,11,3,8, 1000000
12,12,3,8, 1000000
12,13,3,8, 1000000
12,1,59,9, 1000000
12,2,69,9, 1000000
12,3,15,9, 1000000
12,4,11,9, 1000000
12,5,9,9, 1000000
12,6,7,9, 1000000
12,7,7,9, 1000000
12,8,6,9, 1000000
12,9,6,9, 1000000
12,10,5,9, 1000000
12,11,4,9, 1000000
12,12,4,9, 1000000
12,13,4,9, 1000000
12,1,46,10, 1000000
12,2,15,10, 1000000
12,3,10,10, 1000000
12,4,8,10, 1000000
12,5,6,10, 1000000
12,6,6,10, 1000000
12,7,5,10, 1000000
12,8,4,10, 1000000
12,9,4,10, 1000000
12,10,4,10, 1000000
12,11,3,10, 1000000
12,12,3,10, 1000000
12,13,2,10, 1000000
